"datetime","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","Precipitation_amount","qc_flag_Relative_Humidity_pct"
"2020-05-01 00:00:00",0.00103448275862069,0.00106896551724138,0.00106896551724138,0,7.5,-9.06206896551724,96.0344827586207,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 01:00:00",0,0,0,0,7.5,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 02:00:00",0,0,0,0,7.5,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 03:00:00",0,0,0,0,7.5,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 04:00:00",0,0,0,0,7.5,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 05:00:00",0,0,0,0,7.5,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 06:00:00",0,0,0,0,7.5,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 07:00:00",8.33333333333333e-05,6.66666666666667e-05,6.66666666666667e-05,0,7.5,-9.86333333333333,99.2166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 08:00:00",8.33333333333333e-05,6.66666666666667e-05,6.66666666666667e-05,0,7.5,-9.84666666666667,98.9666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 09:00:00",0,0,0,0,7.5,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 10:00:00",0.5733,0.573316666666667,0.573316666666667,0,7.79116666666667,-1.97411531566161e-16,99.4,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 11:00:00",0.6014,0.601383333333333,0.601383333333333,0,8.5405,1.38166666666667,98.8833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 12:00:00",0,0,0,0,8.67,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 13:00:00",8.33333333333333e-05,6.66666666666667e-05,6.66666666666667e-05,0,8.67,-9.89833333333333,98.9833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 14:00:00",0.205116666666667,0.207916666666667,0.207916666666667,0,8.7055,-3.17833333333333,99.15,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 15:00:00",0.0109166666666667,0.00813333333333333,0.00813333333333333,0,8.88966666666667,-8.78833333333333,99.9166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 16:00:00",0.00256666666666667,0.00255,0.00255,0,8.89,-9.02833333333333,98.7,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 17:00:00",0.00783333333333333,0.00783333333333333,0.00783333333333333,0,8.897,-8.49833333333333,98.7166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 18:00:00",0,0,0,0,8.9,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-05-01 19:00:00",0,0,0,0,8.9,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
