"datetime","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","Precipitation_amount","qc_flag_Relative_Humidity_pct"
"2024-01-01 00:00:00",0,0,0,0,225.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 01:00:00",0,0,0,0,225.65,-9.9,99.8166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 02:00:00",0.00383333333333333,0.00383333333333333,0.00383333333333333,0,225.65,-8.68,98.9833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 03:00:00",0,0,0,0,225.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 04:00:00",0.021,0.0209166666666667,0.0209166666666667,0,225.659333333333,-4.86833333333333,95.9666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 05:00:00",0.000183333333333333,2e-04,2e-04,0,225.67,-9.78333333333333,98.65,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 06:00:00",0,0,0,0,225.67,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 07:00:00",0,0,0,0,225.67,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 08:00:00",0,0,0,0,225.67,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 09:00:00",0,0,0,0,225.67,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 10:00:00",0,0,0,0,225.67,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 11:00:00",0,0,0,0,225.67,-9.9,99.8833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 12:00:00",0,0,0,0,225.67,-9.9,99.8166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 13:00:00",0,0,0,0,225.67,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 14:00:00",0,0,0,0,225.67,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 15:00:00",0.338266666666667,0.35675,0.354266666666667,0.00255,225.786833333333,8.88833333333333,98.8,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 16:00:00",0.492183333333333,0.50555,0.502883333333333,0.00265,226.243666666667,16.8966666666667,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 17:00:00",1.50608333333333,1.50555,1.45621666666667,0.0493,227.226333333333,25.6033333333333,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 18:00:00",2.11196666666667,2.1948,2.11546666666667,0.07945,228.993333333333,28.4216666666667,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 19:00:00",2.76716666666667,2.80643333333333,2.77001666666667,0.0363833333333333,231.477,29.1633333333333,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 20:00:00",2.49221666666667,2.42695,2.42695,0,234.383833333333,27.925,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 21:00:00",2.17543333333333,2.11243333333333,2.11243333333333,0,236.461166666667,26.9416666666667,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 22:00:00",0.894266666666667,0.875933333333333,0.875933333333333,0,238.0985,14.095,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-01 23:00:00",0.14005,0.13325,0.13325,0,238.547,0.575,99.3833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 00:00:00",0,0,0,0,238.59,-9.9,99.9827586206897,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 01:00:00",0,0,0,0,238.59,-9.9,99.7833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 02:00:00",0,0,0,0,238.59,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 03:00:00",0,0,0,0,238.59,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 04:00:00",0,0,0,0,238.59,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 05:00:00",0,0,0,0,238.59,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 06:00:00",0,0,0,0,238.59,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 07:00:00",0.00313333333333333,0.00593333333333333,0.00593333333333333,0,238.59,-8.45666666666667,99.0166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 08:00:00",0.7953,0.813916666666667,0.813916666666667,0,238.957166666667,20.8716666666667,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 09:00:00",1.38545,1.39628333333333,1.39628333333333,0,240.021166666667,25.7583333333333,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 10:00:00",2.27376271186441,2.32091525423729,2.32091525423729,0,241.789152542373,28.6491525423729,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 11:00:00",3.1695,3.21443333333333,3.21443333333333,0,244.7725,29.105,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 12:00:00",1.94147540983607,1.85044262295082,1.85044262295082,0,247.388032786885,23.4049180327869,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 13:00:00",1.76856666666667,1.79618333333333,1.79618333333333,0,249.077666666667,20.89,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 14:00:00",1.54673333333333,1.52933333333333,1.52933333333333,0,250.624833333333,19.085,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-01-02 15:00:00",1.96713333333333,1.99913333333333,1.99913333333333,0,252.89,21.26,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
