"datetime","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","Precipitation_amount","qc_flag_Relative_Humidity_pct"
"2023-10-01 00:00:00",0,0,0,0,38.36,-9.9,99.8793103448276,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-10-01 01:00:00",0,0,0,0,38.36,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-10-01 02:00:00",0.000983333333333333,0.00136666666666667,0.00136666666666667,0,38.36,-9.755,95.15,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-10-01 03:00:00",0.0014,0.00103333333333333,0.00103333333333333,0,38.36,-9.86666666666667,94.4833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-10-01 04:00:00",0,0,0,0,38.36,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-10-01 05:00:00",0,0,0,0,38.36,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-10-01 06:00:00",0,0,0,0,38.36,-9.9,99.9833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-10-01 07:00:00",0,0,0,0,38.36,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-10-01 08:00:00",0,0,0,0,38.36,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-10-01 09:00:00",0,0,0,0,38.36,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-10-01 10:00:00",0.0120833333333333,0.0120666666666667,0.000716666666666667,0.00996666666666667,38.3675,-8.73,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-10-01 11:00:00",0.027,0.0270166666666667,0,0,38.3925,-9.12333333333333,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
