"datetime","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","Precipitation_amount","qc_flag_Relative_Humidity_pct"
"2020-04-01 00:00:00",0,0,0,0,37.25,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 01:00:00",0,0,0,0,37.25,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 02:00:00",0,0,0,0,37.25,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 03:00:00",0,0,0,0,37.25,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 04:00:00",0,0,0,0,37.25,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 05:00:00",0,0,0,0,37.25,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 06:00:00",0,0,0,0,37.25,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 07:00:00",0.00025,0.00025,0.00025,0,37.25,-9.65333333333333,98.3166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 08:00:00",0,0,0,0,37.25,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 09:00:00",0,0,0,0,37.25,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 10:00:00",0.00243333333333333,0.00243333333333333,0.00243333333333333,0,37.25,-9.41833333333333,95.8166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 11:00:00",0.0240333333333333,0.0239833333333333,0.0239833333333333,0,37.2548333333333,-5.15666666666667,96.1,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 12:00:00",3.33333333333333e-05,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 13:00:00",0,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 14:00:00",0,0,0,0,37.27,-9.9,99.8833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 15:00:00",0,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 16:00:00",0,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 17:00:00",0,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 18:00:00",0,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 19:00:00",0,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 20:00:00",0,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 21:00:00",0,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 22:00:00",0,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-01 23:00:00",0,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 00:00:00",0,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 01:00:00",0,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 02:00:00",0,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 03:00:00",0,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 04:00:00",0.000983333333333333,0.00095,0.00095,0,37.27,-9.75,98.5166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 05:00:00",0,0,0,0,37.27,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 06:00:00",0.00791666666666667,0.00866666666666667,0.00866666666666667,0,37.271,-8.41,98.7666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 07:00:00",0.001,0.00025,0.00025,0,37.28,-9.84,98.9666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 08:00:00",0,0,0,0,37.28,-9.9,99.7166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 09:00:00",0,0,0,0,37.28,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 10:00:00",0.00203333333333333,0.002,0.002,0,37.28,-9.375,98.4833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 11:00:00",0.00025,0.000233333333333333,0.000233333333333333,0,37.28,-9.87166666666667,99,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 12:00:00",0.00025,0.0012,0.0012,0,37.2801666666667,-9.66333333333333,99.1833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 13:00:00",0.00503333333333333,0.0044,0.0044,0,37.29,-8.01166666666667,89.2,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 14:00:00",0.0049,0.00465,0.00465,0,37.29,-8.32666666666667,95.5833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 15:00:00",0.00998333333333333,0.00996666666666667,0.00996666666666667,0,37.2995,-8.12833333333333,99.6666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 16:00:00",0.00296666666666667,0.00296666666666667,0.00296666666666667,0,37.3036666666667,-8.86833333333333,97.4833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 17:00:00",0,0,0,0,37.31,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 18:00:00",0.00183333333333333,0.00186666666666667,0.00186666666666667,0,37.31,-9.265,95.2166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 19:00:00",0,0,0,0,37.31,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 20:00:00",0,0,0,0,37.31,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 21:00:00",0,0,0,0,37.31,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 22:00:00",0,0,0,0,37.31,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-02 23:00:00",0,0,0,0,37.31,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-03 00:00:00",0,0,0,0,37.31,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-03 01:00:00",0,0,0,0,37.31,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-03 02:00:00",0,0,0,0,37.31,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-03 03:00:00",0,0,0,0,37.31,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-03 04:00:00",0,0,0,0,37.31,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-03 05:00:00",0,0,0,0,37.31,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-03 06:00:00",0,0,0,0,37.31,-9.9,99.5333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-04-03 07:00:00",0,0,0,0,37.31,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
