"datetime","source_pm2p5","Org","NH4","SO4","NO3","Chl","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl"
2022-02-01,NA,1.69279759416598,0,0,0.220417499501098,0,"3b","3b","3b","3b","2b"
2022-02-01 01:00:00,"LW",0.819187580760049,0.128448448709585,0,0.178765713188302,0,"3b","3b","3b","3b","2b"
2022-02-01 02:00:00,"LW",1.19490934977,0,0.137469257436802,0.120112577439818,0.0296029515539004,"3b","3b","3b","3b","2b"
2022-02-01 03:00:00,"LW",0.62512282147653,0,0.149667315064487,0.153802742830272,0,"3b","3b","3b","3b","2b"
2022-02-01 04:00:00,"LW",0.453258512236306,0.128484185240296,0.132396626275693,0.0361637489335899,0,"3b","3b","3b","3b","2b"
2022-02-01 05:00:00,"LW",0,0.515813770020087,0.0388217618763084,0.0517066909302541,0,"3b","3b","3b","3b","2b"
2022-02-01 06:00:00,"LW",0.985843628406956,0,0,0.0271521966936547,0.00571613510907621,"3b","3b","3b","3b","2b"
2022-02-01 07:00:00,"LW",0.45039873920703,0.0123139615103726,0.123539539151127,0.0767557715931715,0,"3b","3b","3b","3b","2b"
2022-02-01 08:00:00,"LW",0.333531900123783,0,0,0.0434357714742287,0,"3b","3b","3b","3b","2b"
2022-02-01 09:00:00,"LW",0,0,0.00985933979520645,0.0695016993178262,0,"3b","3b","3b","3b","2b"
2022-02-01 10:00:00,"LW",0.189344740577603,0.0315883366353797,0.260367914715496,0.014430005003966,0,"3b","3b","3b","3b","2b"
2022-02-01 11:00:00,"LW",0.258997624254613,0.0602272448590439,0.082545435228012,0.0213962939005714,0.00477349095931435,"3b","3b","3b","3b","2b"
2022-02-01 12:00:00,"LW",0.915148855316543,0.665855679064669,0.208883425400984,0.0720626075285874,0.00705054382230553,"3b","3b","3b","3b","2b"
2022-02-01 13:00:00,"LW",1.20372904476109,0.511916338926336,0.177457331425663,0.0608513964070099,0,"3b","3b","3b","3b","2b"
2022-02-01 14:00:00,"LW",0.796646440690613,0.0912025671594031,0,0.0683932036588907,0,"3b","3b","3b","3b","2b"
2022-02-01 15:00:00,"LW",0.285684531959664,0.418466000181,0.335018794735255,0.0976901016130981,0,"3b","3b","3b","3b","2b"
2022-02-01 16:00:00,"LW",0.930535830949887,0.317091337989131,0.249323446364623,0.0704621424960375,0.0249023326009305,"3b","3b","3b","3b","2b"
2022-02-01 17:00:00,"LW",1.98543131499992,0.5011448767417,0.289761120959596,0.134573760292058,0,"3b","3b","3b","3b","2b"
2022-02-01 18:00:00,"LW",1.25812203659605,0.0107083070738858,0.211086852667151,0.0927311231529322,0,"3b","3b","3b","3b","2b"
2022-02-01 19:00:00,"LW",1.64299353850738,0.263442713280631,0.173939971347299,0.215232775559384,0,"3b","3b","3b","3b","2b"
2022-02-01 20:00:00,"LW",1.59818616218338,0,0.168509162547061,0.202021267090224,0,"3b","3b","3b","3b","2b"
