"datetime","source_pm2p5","Org","NH4","SO4","NO3","Chl","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl"
2021-01-01,"BAQS",10.3275040243245,1.9137797548617,2.52103189319828,5.06443258598164,0,"3b","3b","3b","3b","2b"
2021-01-01 01:00:00,"BAQS",7.27563597977761,2.93340933863427,3.06378329563592,6.46723477685982,0,"3b","3b","3b","3b","2b"
2021-01-01 02:00:00,"BAQS",5.61239876434624,4.16611909096905,4.12368272996544,7.1790128029628,0,"3b","3b","3b","3b","2b"
2021-01-01 03:00:00,"BAQS",3.99210436109742,5.13284811394574,5.72479119922641,7.44113223425115,0,"3b","3b","3b","3b","2b"
2021-01-01 04:00:00,"BAQS",3.98180523215897,4.77209940224567,4.38292149142348,6.71658587509427,0,"3b","3b","3b","3b","2b"
2021-01-01 05:00:00,"BAQS",4.88537593962693,5.35933984942326,5.13213471822759,7.94672298110113,0,"3b","3b","3b","3b","2b"
2021-01-01 06:00:00,"BAQS",5.53758544574711,5.08929914546147,4.70570840877505,8.07275766327072,0,"3b","3b","3b","3b","2b"
2021-01-01 07:00:00,"BAQS",5.47499822819689,4.86571486939303,3.88642047644831,8.06166773021772,0,"3b","3b","3b","3b","2b"
2021-01-01 08:00:00,"BAQS",5.9033417129826,3.98707286269296,4.00014317496592,7.8429586203286,0,"3b","3b","3b","3b","2b"
2021-01-01 09:00:00,"BAQS",5.70229738355232,4.04771407942133,3.43657086737963,7.85172655298002,0,"3b","3b","3b","3b","2b"
2021-01-01 10:00:00,"BAQS",6.70910584779697,3.80856836902868,3.6473371445304,6.71342678319282,0,"3b","3b","3b","3b","2b"
2021-01-01 11:00:00,"BAQS",5.87862141970482,3.04277721034284,3.08969387756759,4.82387110465132,0,"3b","3b","3b","3b","2b"
2021-01-01 12:00:00,"BAQS",3.99925665416117,1.61675074020658,1.45469230295994,2.58369177784319,0,"3b","3b","3b","3b","2b"
2021-01-01 13:00:00,"BAQS",2.90386278528437,1.09453884161971,0.862415512647907,1.45200741451701,0,"3b","3b","3b","3b","2b"
2021-01-01 14:00:00,"BAQS",2.15361678810543,0.519206719614888,0.297917561475682,1.04126599798719,0,"3b","3b","3b","3b","2b"
2021-01-01 15:00:00,"BAQS",2.07993368179855,0.522599957604042,0.197875281665118,0.899455257767173,0,"3b","3b","3b","3b","2b"
2021-01-01 16:00:00,"BAQS",2.85424064855614,0.793490872746524,0.15851270148057,1.02796359246678,0,"3b","3b","3b","3b","2b"
2021-01-01 17:00:00,"BAQS",3.41070972170513,0.725471871877627,0.406649711013845,1.18631535019921,0,"3b","3b","3b","3b","2b"
2021-01-01 18:00:00,"BAQS",3.79897602842874,0.603055261307897,0.4773414906944,1.48143631928489,0,"3b","3b","3b","3b","2b"
2021-01-01 19:00:00,"BAQS",4.21690093982792,0.690007655993405,0.675801727889038,1.53871814562635,0,"3b","3b","3b","3b","2b"
2021-01-01 20:00:00,"BAQS",4.37892075480773,0.790404753516335,0.349599622857205,1.64505636516417,0,"3b","3b","3b","3b","2b"
2021-01-01 21:00:00,"BAQS",3.81733531566431,0.953572189275831,0.425988078276111,1.3732374067146,0,"3b","3b","3b","3b","2b"
2021-01-01 22:00:00,"BAQS",3.63371713431144,0.796055762636913,0.567329022989925,1.73810631673739,0,"3b","3b","3b","3b","2b"
2021-01-01 23:00:00,"BAQS",3.66134742062333,1.0238294372377,0.409024051329137,1.85316702544008,0,"3b","3b","3b","3b","2b"
