"datetime","source_pm2p5","Org","NH4","SO4","NO3","Chl","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl"
2020-11-01,"BAQS",0,6.01987542670718,5.08406084217722,0.559959658135352,0.222648072980249,"3b","3b","3b","3b","2b"
2020-11-01 01:00:00,"BAQS",0,1.17903594713751,1.66106549582858,0.0816179447004971,0.099590635978148,"3b","3b","3b","3b","2b"
2020-11-01 02:00:00,"BAQS",0.399076121714003,0,0,0.152321758472,0,"3b","3b","3b","3b","2b"
2020-11-01 03:00:00,"BAQS",1.14639355144163,1.69476578359292,0,0,0.0344135503212227,"3b","3b","3b","3b","2b"
2020-11-01 04:00:00,"BAQS",3.1417688724947,0.732101512105887,4.17848323026771,0,0,"3b","3b","3b","3b","2b"
2020-11-01 05:00:00,"BAQS",0,0.313753407232129,0,0.310021650198285,0,"3b","3b","3b","3b","2b"
2020-11-01 06:00:00,"BAQS",0,0,1.16227154947993,0.240718238263422,0.313312686103011,"3b","3b","3b","3b","2b"
2020-11-01 07:00:00,"BAQS",0,0.597177336472041,2.45192375748321,0,0.082397974814109,"3b","3b","3b","3b","2b"
2020-11-01 08:00:00,"BAQS",4.82551669098195,1.85914220971742,3.22248408919036,0,0.254420714347805,"3b","3b","3b","3b","2b"
2020-11-01 09:00:00,"BAQS",0,0,0,0.0610156953178781,0.206900820335046,"3b","3b","3b","3b","2b"
2020-11-01 10:00:00,"BAQS",3.49763563028757,0,0,0.11511402344087,0,"3b","3b","3b","3b","2b"
2020-11-01 11:00:00,"BAQS",0,3.00138307666582,0.532549962865123,0.293701694916546,0.234539420424501,"3b","3b","3b","3b","2b"
2020-11-01 12:00:00,"BAQS",3.49212108575292,2.81415699714132,0,0,0.109083712372261,"3b","3b","3b","3b","2b"
2020-11-01 13:00:00,"BAQS",0,1.33312509669389,0.303069001142978,0.119030081572016,0,"3b","3b","3b","3b","2b"
2020-11-01 14:00:00,"BAQS",0,3.41817958036457,3.16588639045844,0.215978448329215,0,"3b","3b","3b","3b","2b"
2020-11-01 15:00:00,"BAQS",0,1.20743139610733,1.79664627942665,0,0.34851050517672,"3b","3b","3b","3b","2b"
2020-11-01 16:00:00,"BAQS",0,0,0,0.0903505767630446,0,"3b","3b","3b","3b","2b"
2020-11-01 17:00:00,"BAQS",1.36010337770374,2.99737663045761,0,0,0.359161538725075,"3b","3b","3b","3b","2b"
2020-11-01 18:00:00,"BAQS",0,0,0,0.354472097346417,0,"3b","3b","3b","3b","2b"
2020-11-01 19:00:00,"BAQS",5.60381095114049,1.95632349745088,0,0.18431537783427,0,"3b","3b","3b","3b","2b"
2020-11-01 20:00:00,"BAQS",4.45293640943441,0,0,0.0872888126838001,0,"3b","3b","3b","3b","2b"
2020-11-01 21:00:00,"BAQS",0,0,3.49367982240619,0.223732487358149,0,"3b","3b","3b","3b","2b"
2020-11-01 22:00:00,"BAQS",3.55587895193608,0.153339462062316,0,0.046192738052388,0.0386290436105641,"3b","3b","3b","3b","2b"
2020-11-01 23:00:00,"BAQS",0,0,0,0,0.144344874701416,"3b","3b","3b","3b","2b"
2020-11-02,"BAQS",0,0,1.82585721449354,0,0.0687080243740533,"3b","3b","3b","3b","2b"
2020-11-02 01:00:00,"BAQS",1.5928883880626,0,0,0,0,"3b","3b","3b","3b","2b"
2020-11-02 02:00:00,"BAQS",0,0,0,0.0915602201241864,0,"3b","3b","3b","3b","2b"
2020-11-02 03:00:00,"BAQS",0,2.06924004147709,0.114037339266982,0,0.0675162252944825,"3b","3b","3b","3b","2b"
2020-11-02 04:00:00,"BAQS",0.671887030111097,0.119838352435664,0.353555540833984,0,0.0181865578764167,"3b","3b","3b","3b","2b"
2020-11-02 05:00:00,"BAQS",1.44581325092071,0,0.625076697645412,0.0239972324479573,0,"3b","3b","3b","3b","2b"
2020-11-02 06:00:00,"BAQS",0,0,0.344867452510719,0,0.0839819907958621,"3b","3b","3b","3b","2b"
2020-11-02 07:00:00,"BAQS",1.40743538676858,0,0,0.0819731126275589,0,"3b","3b","3b","3b","2b"
2020-11-02 08:00:00,"BAQS",0.0946748928939493,1.48443112577126,0,0,0,"3b","3b","3b","3b","2b"
2020-11-02 09:00:00,"BAQS",0,0,0.996732932965846,0.106808594502971,0,"3b","3b","3b","3b","2b"
2020-11-02 10:00:00,"BAQS",3.14822410597933,1.49550550886059,0,0,0.0463404696802479,"3b","3b","3b","3b","2b"
2020-11-02 11:00:00,"BAQS",0,0,0.428410342783888,0.0197855415024829,0.0885443015329999,"3b","3b","3b","3b","2b"
2020-11-02 12:00:00,"BAQS",0.559583446733074,1.39605388277718,0,0,0.0755919230786595,"3b","3b","3b","3b","2b"
2020-11-02 13:00:00,"BAQS",1.71851661252467,1.85224247204617,0,0.130098646225851,0.0280473550188974,"3b","3b","3b","3b","2b"
