"datetime","source_pm2p5","Org","NH4","SO4","NO3","Chl","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl"
2020-03-01,"BAQS",0,0.516084502462948,0.704772631240097,0.101931936683988,0,"3b","3b","3b","3b","2b"
2020-03-01 01:00:00,"BAQS",0,0.154572297269581,0.27832929070122,0.0646804893339064,0,"3b","3b","3b","3b","2b"
2020-03-01 02:00:00,"BAQS",0,0.317509729455659,0,0.0343350478348633,0,"3b","3b","3b","3b","2b"
2020-03-01 03:00:00,"BAQS",0,0.355561439441868,0.222471822231716,0.0590645793325288,0,"3b","3b","3b","3b","2b"
2020-03-01 04:00:00,"BAQS",1.00976764092833,0,0.0379419623176213,0.0768608269842209,0,"3b","3b","3b","3b","2b"
2020-03-01 05:00:00,"BAQS",0.20593833974901,0,0.326466808701805,0.0353287563227467,0,"3b","3b","3b","3b","2b"
2020-03-01 06:00:00,"BAQS",0.628062949633608,0.415410854471125,0.0803609704975513,0.013493841468488,0,"3b","3b","3b","3b","2b"
2020-03-01 07:00:00,"BAQS",0.538488185480937,0.0131645481771806,0.29804883493165,0.0563202922869371,0,"3b","3b","3b","3b","2b"
2020-03-01 08:00:00,"BAQS",0,0,0.0932483742171702,0.0486393733057201,0,"3b","3b","3b","3b","2b"
2020-03-01 09:00:00,"BAQS",0.922584125684057,0,0,0.032989741197904,0,"3b","3b","3b","3b","2b"
2020-03-01 10:00:00,"BAQS",0,0,0.224643379114524,0.0756041762733156,0,"3b","3b","3b","3b","2b"
2020-03-01 11:00:00,"BAQS",0.190129728294921,0.200022364671614,0,0.118770536276071,0,"3b","3b","3b","3b","2b"
2020-03-01 12:00:00,"BAQS",1.28225653019708,0,0,0.113900885872277,0,"3b","3b","3b","3b","2b"
2020-03-01 13:00:00,"BAQS",1.59449261819838,0,0.32009398763276,0.0997597746712949,0,"3b","3b","3b","3b","2b"
2020-03-01 14:00:00,"BAQS",1.14972630744069,0,0.0241581308097183,0.133151457208308,0,"3b","3b","3b","3b","2b"
2020-03-01 15:00:00,"BAQS",0.710334958758759,0.43783543379269,0.0763727459946394,0.161072403842443,0,"3b","3b","3b","3b","2b"
2020-03-01 16:00:00,"BAQS",1.86862278610721,0.0114854968650061,0.460884879476425,0.155110017344858,0,"3b","3b","3b","3b","2b"
2020-03-01 17:00:00,"BAQS",2.39143967176013,0,0.599931632435795,0.0840679013685346,0,"3b","3b","3b","3b","2b"
2020-03-01 18:00:00,"BAQS",0.880143468562307,0,0,0.131006070569039,0,"3b","3b","3b","3b","2b"
2020-03-01 19:00:00,"BAQS",3.0765899392319,0,0.20726635121818,0.207919459549925,0,"3b","3b","3b","3b","2b"
2020-03-01 20:00:00,"BAQS",3.65413894344159,0.413218180334962,0.321059876755447,0.420509088928242,0,"3b","3b","3b","3b","2b"
2020-03-01 21:00:00,"BAQS",3.47889636598883,0.0408340943598386,0.484463301556547,0.446643274553922,0,"3b","3b","3b","3b","2b"
2020-03-01 22:00:00,"BAQS",5.79447597949193,0.905286162897448,0.665092278308439,0.929311911184976,0.0180372822070358,"3b","3b","3b","3b","2b"
2020-03-01 23:00:00,"BAQS",4.85122947112521,0.0379391945632916,0,0.996661425196051,0,"3b","3b","3b","3b","2b"
2020-03-02,"BAQS",4.07174615367153,0.57431034640231,0.608508491539157,1.47405593179728,0,"3b","3b","3b","3b","2b"
2020-03-02 01:00:00,"BAQS",5.23194056796129,1.15806264404128,0,1.79730694884808,0,"3b","3b","3b","3b","2b"
2020-03-02 02:00:00,"BAQS",4.68048975651757,0.80051196450299,0.150071127772547,1.79834781824479,0,"3b","3b","3b","3b","2b"
2020-03-02 03:00:00,"BAQS",4.71525736525048,0.480180685501249,0.577073873538599,1.81658401652638,0,"3b","3b","3b","3b","2b"
2020-03-02 04:00:00,"BAQS",5.22409026652997,0.464110549077055,0.0744746875148427,1.52386154503269,0,"3b","3b","3b","3b","2b"
2020-03-02 05:00:00,"BAQS",4.36923552636808,0.42158823607449,0,1.42296605954124,0,"3b","3b","3b","3b","2b"
2020-03-02 06:00:00,"BAQS",2.90837634541458,0.632060077882846,0,1.31918973938265,0,"3b","3b","3b","3b","2b"
2020-03-02 07:00:00,"BAQS",3.67703040895017,0.612649471170762,0,1.26056641639793,0.00368732014781108,"3b","3b","3b","3b","2b"
2020-03-02 08:00:00,"BAQS",2.36739325548739,0.668292656532248,0.0531801435414992,1.39144445191606,0.00295989571061621,"3b","3b","3b","3b","2b"
2020-03-02 09:00:00,"BAQS",1.92791411692489,0.20401291765326,0.293759550245966,0.967654906160414,0,"3b","3b","3b","3b","2b"
2020-03-02 10:00:00,"BAQS",1.68071943052819,0.158713928962522,0.721965790727092,0.662246945805626,0,"3b","3b","3b","3b","2b"
2020-03-02 11:00:00,"BAQS",1.18240755303938,0.0110339890588934,0.646830450474953,0.155621287478208,0,"3b","3b","3b","3b","2b"
2020-03-02 12:00:00,"BAQS",1.59329564951501,0,0,0.0477238083741483,0,"3b","3b","3b","3b","2b"
2020-03-02 13:00:00,"BAQS",1.91086097839511,0.356035812038054,0.153695941484796,0.118286127490828,0,"3b","3b","3b","3b","2b"
2020-03-02 14:00:00,"BAQS",0.631253893015355,0,0.0991235138292424,0.119831676243764,0,"3b","3b","3b","3b","2b"
2020-03-02 15:00:00,"BAQS",1.53910559726513,0.38755027773483,0,0.0375952158834482,0,"3b","3b","3b","3b","2b"
2020-03-02 16:00:00,"BAQS",0.738386707206209,0.056456107510053,0,0.0791254509344166,0,"3b","3b","3b","3b","2b"
2020-03-02 17:00:00,"BAQS",1.07685210436616,0.358075876571709,0,0.0894149792796231,0,"3b","3b","3b","3b","2b"
2020-03-02 18:00:00,"BAQS",1.71719903699138,0,0,0.157651809516165,0,"3b","3b","3b","3b","2b"
2020-03-02 19:00:00,"BAQS",2.88635518721147,0.0670789625838645,0,0.218089424676361,0,"3b","3b","3b","3b","2b"
2020-03-02 20:00:00,"BAQS",4.75989460967767,0,0.057654097616036,0.492696181399446,0,"3b","3b","3b","3b","2b"
2020-03-02 21:00:00,"BAQS",3.05516928157512,0.339762474369262,0.736733731611546,0.451798033163704,0,"3b","3b","3b","3b","2b"
2020-03-02 22:00:00,"BAQS",3.76307045983114,0,0.594636648647422,0.394401226733738,0,"3b","3b","3b","3b","2b"
2020-03-02 23:00:00,"BAQS",1.78820193571602,0,0,0.368958859522905,0,"3b","3b","3b","3b","2b"
2020-03-03,"BAQS",4.85201277278263,0.0238050632363377,0.536734722615392,0.752814204045383,0,"3b","3b","3b","3b","2b"
2020-03-03 01:00:00,"BAQS",6.08661950696699,0,0.262408256353886,1.13682276416756,0,"3b","3b","3b","3b","2b"
2020-03-03 02:00:00,"BAQS",7.86681397749511,0.97894059272669,1.95191499503696,0.827557932355372,0,"3b","3b","3b","3b","2b"
2020-03-03 03:00:00,"BAQS",0,0.893586147837885,1.82807519286236,0.479256725088677,0,"3b","3b","3b","3b","2b"
2020-03-03 04:00:00,"BAQS",3.4329426537607,0,0,0.741127044278523,0,"3b","3b","3b","3b","2b"
2020-03-03 05:00:00,"BAQS",3.55304043250844,1.06754280811122,0,0.635717410826647,0,"3b","3b","3b","3b","2b"
2020-03-03 06:00:00,"BAQS",3.12418122514442,0.745325524294457,0,0.737221579692351,0,"3b","3b","3b","3b","2b"
2020-03-03 07:00:00,"BAQS",5.6568993531074,0.421268147006765,0,1.10797712504154,0,"3b","3b","3b","3b","2b"
2020-03-03 08:00:00,"BAQS",0.535718073423788,1.32927021132411,0.116365391057023,1.24331205746081,0,"3b","3b","3b","3b","2b"
2020-03-03 09:00:00,"BAQS",3.57016237701581,0.768789931454083,0.917788737360698,0.917120346029148,0,"3b","3b","3b","3b","2b"
2020-03-03 10:00:00,"BAQS",3.11157712031525,0.950416954636379,2.81206393126582,0.841352830236811,0,"3b","3b","3b","3b","2b"
2020-03-03 11:00:00,"BAQS",1.7178435003235,0,0.0838903172327093,0.765590728271701,0.0471287815537739,"3b","3b","3b","3b","2b"
2020-03-03 12:00:00,"BAQS",2.79114771256918,0,0,0.129776504444494,0,"3b","3b","3b","3b","2b"
2020-03-03 13:00:00,"BAQS",1.89582724988366,0,0.62809433567598,0.252100493222359,0,"3b","3b","3b","3b","2b"
2020-03-03 14:00:00,"BAQS",1.35765020025717,0.394756306758733,0.870791399773563,0.220216652484016,0,"3b","3b","3b","3b","2b"
2020-03-03 15:00:00,"BAQS",2.86402735408229,0.212366558324134,0.48598366716837,0.198901426797885,0,"3b","3b","3b","3b","2b"
2020-03-03 16:00:00,"BAQS",1.65350775302651,0,0.423836633799064,0.560589938932658,0,"3b","3b","3b","3b","2b"
2020-03-03 17:00:00,"BAQS",0.943152231667197,0,0,0.203609121828944,0,"3b","3b","3b","3b","2b"
2020-03-03 18:00:00,"BAQS",2.28790267065959,0.991726764857638,1.29227549422565,0.361821664912893,0.0505703884465037,"3b","3b","3b","3b","2b"
2020-03-03 19:00:00,"BAQS",4.15294173415533,0.55508035132337,0.761556055240739,0.449271614111058,0,"3b","3b","3b","3b","2b"
2020-03-03 20:00:00,"BAQS",3.18649429306374,0.236824764652033,1.02460757982464,0.599518498949577,0,"3b","3b","3b","3b","2b"
2020-03-03 21:00:00,"BAQS",3.87313335033863,0,0.664708554096231,0.730120256206569,0,"3b","3b","3b","3b","2b"
2020-03-03 22:00:00,"BAQS",4.35539400508984,0.877425233128595,0.681969427081647,0.493655701366593,0,"3b","3b","3b","3b","2b"
