"datetime","source_pm2p5","Org","NH4","SO4","NO3","Chl","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl"
2021-06-01,"BAQS",5.30287291060112,1.24180016176912,0.897240712884489,0.754451611126067,0,"3b","3b","3b","3b","2b"
2021-06-01 01:00:00,"BAQS",5.22418464918284,0.909181260779643,0.838050503209546,0.773641088327739,0.010131547251699,"3b","3b","3b","3b","2b"
2021-06-01 02:00:00,"BAQS",5.97671565373862,1.27856568862446,1.06252768352324,1.31040359382735,0.029781027002543,"3b","3b","3b","3b","2b"
2021-06-01 03:00:00,"BAQS",5.88768163468948,1.58987973758761,0.976395890088638,1.72475443691117,0,"3b","3b","3b","3b","2b"
2021-06-01 04:00:00,"BAQS",6.69684381780355,1.76647069851564,0.870779176785049,1.90461159214055,0,"3b","3b","3b","3b","2b"
2021-06-01 05:00:00,"BAQS",5.88258703557976,2.26859066170639,0.995123226244636,2.85412895402788,0,"3b","3b","3b","3b","2b"
2021-06-01 06:00:00,"BAQS",5.26739665490166,1.83560508480443,0.811324160020728,1.9967348145959,0,"3b","3b","3b","3b","2b"
2021-06-01 07:00:00,"BAQS",4.98314920422413,1.72283147114144,0.987432287819927,2.13057116707019,0.0255484772571483,"3b","3b","3b","3b","2b"
2021-06-01 08:00:00,"BAQS",5.05787481379887,1.85448890448889,0.76483820958279,2.08384896983329,0,"3b","3b","3b","3b","2b"
2021-06-01 09:00:00,"BAQS",5.42338778356197,2.14689149806286,0.878032849562505,2.23201352213445,0,"3b","3b","3b","3b","2b"
2021-06-01 10:00:00,"BAQS",5.73807367337624,1.94342833584402,1.23614354754259,1.28241137239272,0.0145452428497129,"3b","3b","3b","3b","2b"
2021-06-01 11:00:00,"BAQS",5.90453171293454,0.992957069296782,1.22846669469198,0.529053630453005,0,"3b","3b","3b","3b","2b"
2021-06-01 12:00:00,"BAQS",5.67569942912284,0.981190663192738,0.993845611952586,0.408961731281157,0.0176769652423231,"3b","3b","3b","3b","2b"
2021-06-01 13:00:00,"BAQS",5.95634576682477,1.05956191678024,0.998912279311349,0.413039386979316,0,"3b","3b","3b","3b","2b"
2021-06-01 14:00:00,"BAQS",6.68752704141713,1.10059239362511,1.50053561710732,0.453285516292944,0.0197037056617979,"3b","3b","3b","3b","2b"
2021-06-01 15:00:00,"BAQS",6.57982006039126,1.13046285536907,1.38252574909223,0.516754516856369,0,"3b","3b","3b","3b","2b"
2021-06-01 16:00:00,"BAQS",6.17414939695837,0.986336066148344,1.16158610386106,0.398462963669442,0.00281200269610333,"3b","3b","3b","3b","2b"
2021-06-01 17:00:00,"BAQS",5.58015380314742,0.594636445251482,0.69734085660066,0.330870319838217,0.00472881245588555,"3b","3b","3b","3b","2b"
2021-06-01 18:00:00,"BAQS",5.02562980288351,0.607971336327637,0.561049043999285,0.280419260019282,0,"3b","3b","3b","3b","2b"
2021-06-01 19:00:00,"BAQS",5.34265641108919,0.763568345430203,0.726969980199712,0.283061703750778,0.0031486120204431,"3b","3b","3b","3b","2b"
2021-06-01 20:00:00,"BAQS",5.29439441818882,0.682283061824299,0.696970937252233,0.303384183251604,0,"3b","3b","3b","3b","2b"
2021-06-01 21:00:00,"BAQS",5.85933249500093,0.704358311965641,0.502461117732334,0.355558472202476,0.0107862728860385,"3b","3b","3b","3b","2b"
2021-06-01 22:00:00,"BAQS",6.67713464842799,0.737839030720355,0.625241416957751,0.498696128156653,0,"3b","3b","3b","3b","2b"
2021-06-01 23:00:00,"BAQS",6.71428889804154,0.834531164242266,0.787609038894637,0.702335189887688,0.0234295820965485,"3b","3b","3b","3b","2b"
2021-06-02,"BAQS",6.57102924480548,1.1540271533469,0.741869501537183,1.00253354472769,0,"3b","3b","3b","3b","2b"
2021-06-02 01:00:00,"BAQS",6.88262673778215,1.31544219260825,0.800988826841542,1.52093317412536,0.0153887263606295,"3b","3b","3b","3b","2b"
2021-06-02 02:00:00,"BAQS",6.18483717423532,1.67177580254209,0.800786126951939,1.90755451185537,0,"3b","3b","3b","3b","2b"
2021-06-02 03:00:00,"BAQS",6.60773870340322,1.92326877136455,0.695089283751054,2.49868680777684,0,"3b","3b","3b","3b","2b"
2021-06-02 04:00:00,"BAQS",6.51053184263283,2.56692470871066,0.954538285542605,3.86820778074279,0.0117399259685636,"3b","3b","3b","3b","2b"
2021-06-02 05:00:00,"BAQS",6.61139651838301,3.17236556095168,0.864039307989405,4.80028079600921,0,"3b","3b","3b","3b","2b"
2021-06-02 06:00:00,"BAQS",6.50409664663179,3.24378091167438,0.896269003710934,5.56029320764496,0,"3b","3b","3b","3b","2b"
2021-06-02 07:00:00,"BAQS",6.13868616437341,3.04515169871851,1.00758695007432,4.3818203134034,0,"3b","3b","3b","3b","2b"
2021-06-02 08:00:00,"BAQS",6.1712637510661,2.43767539098928,1.01723793654082,3.42245346838167,0.00317893235451071,"3b","3b","3b","3b","2b"
2021-06-02 09:00:00,"BAQS",6.41305473508308,2.09715536201883,0.968403964441973,2.52170698842732,0,"3b","3b","3b","3b","2b"
2021-06-02 10:00:00,"BAQS",6.24760662568473,1.37760433706091,0.880299852153292,1.32632135279985,0,"3b","3b","3b","3b","2b"
2021-06-02 11:00:00,"BAQS",6.75391023004778,1.09525362538049,0.847497275064032,0.898497024526174,0,"3b","3b","3b","3b","2b"
2021-06-02 12:00:00,"BAQS",6.21184314451101,0.852874768684506,0.752399549313096,0.417940766472789,0.00950351205567718,"3b","3b","3b","3b","2b"
2021-06-02 13:00:00,"BAQS",6.95438613412464,0.803871651377482,0.986474723050308,0.479363316547827,0.0146163913607565,"3b","3b","3b","3b","2b"
2021-06-02 14:00:00,"BAQS",7.22931459885177,0.855277712955474,0.911208656291326,0.500695595647288,0,"3b","3b","3b","3b","2b"
2021-06-02 15:00:00,"BAQS",6.21932137330825,0.87776821763765,0.744520680380258,0.323872945977782,0,"3b","3b","3b","3b","2b"
2021-06-02 16:00:00,"BAQS",6.95125546287942,0.738808110506574,0.657434938627395,0.568864108847102,0.0011077038298626,"3b","3b","3b","3b","2b"
2021-06-02 17:00:00,"BAQS",8.09527617547901,0.938894154982408,0.649149424025269,0.827400479366405,0.0645159587034141,"3b","3b","3b","3b","2b"
2021-06-02 18:00:00,"BAQS",9.20200734014472,0.914408817266176,0.775552229223075,0.865833845522557,0,"3b","3b","3b","3b","2b"
2021-06-02 19:00:00,"BAQS",9.00956245122973,0.841861704126729,0.98211714017397,0.735647779707797,0.00820609378916734,"3b","3b","3b","3b","2b"
2021-06-02 20:00:00,"BAQS",9.29160619885996,0.894037497912964,0.60960434014934,0.780312547699268,0.00582684603292186,"3b","3b","3b","3b","2b"
2021-06-02 21:00:00,"BAQS",7.39038457892385,0.928181835973176,0.824284349652866,0.676332924882988,0.0210994204180534,"3b","3b","3b","3b","2b"
2021-06-02 22:00:00,"BAQS",6.66222680390261,0.968782175578347,0.638377566327755,0.592377969304259,0.01619861203033,"3b","3b","3b","3b","2b"
2021-06-02 23:00:00,"BAQS",6.76117926186934,0.897840856840649,0.78055840462608,0.74993753758024,0,"3b","3b","3b","3b","2b"
2021-06-03,"BAQS",9.45293824452568,1.21252260759213,0.867076510034724,1.1929409559525,0,"3b","3b","3b","3b","2b"
2021-06-03 01:00:00,"BAQS",11.950938311154,1.35541143946087,0.854027021499544,1.39304511772553,0.0180114815202164,"3b","3b","3b","3b","2b"
2021-06-03 02:00:00,"BAQS",8.56351701941706,1.88307700774904,0.980401041031866,1.60279159605123,0,"3b","3b","3b","3b","2b"
2021-06-03 03:00:00,"BAQS",10.1988164808108,1.68960803633826,1.14034413002186,1.85442376554698,0,"3b","3b","3b","3b","2b"
2021-06-03 04:00:00,"BAQS",9.71056409958906,1.97496923337283,1.05254377584563,2.15521008353694,0.00199339353223696,"3b","3b","3b","3b","2b"
