"datetime","source_pm2p5","Org","NH4","SO4","NO3","Chl","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl"
2022-04-01,"BAQS",0.404399531237716,0,0,0,0.00106705359434176,"2b","2b","2b","2b","2b"
2022-04-01 01:00:00,"BAQS",0.0317326514101283,0,0,0.00354233420730848,0,"2b","2b","2b","2b","2b"
2022-04-01 02:00:00,"BAQS",0.011796753324876,0,0.000137702768025171,0,0.00995805854141373,"2b","2b","2b","2b","2b"
2022-04-01 03:00:00,"BAQS",0,0,0,0.000289432911734441,0,"2b","2b","2b","2b","2b"
2022-04-01 04:00:00,"BAQS",0.116425077930579,0,0.00449870683955246,0.00467066901466557,0.00564272591440443,"2b","2b","2b","2b","2b"
2022-04-01 05:00:00,"BAQS",0.0374651008672643,0.0012176966100882,0,0,0.00250015826192697,"2b","2b","2b","2b","2b"
2022-04-01 06:00:00,"BAQS",0,0,0,0,0.0105027806797134,"2b","2b","2b","2b","2b"
2022-04-01 07:00:00,"BAQS",0.495735437879829,0.000603767410041309,0,0.041339323735265,0,"2b","2b","2b","2b","2b"
2022-04-01 08:00:00,"BAQS",NA,NA,NA,NA,NA,"0b","0b","0b","0b","0b"
2022-04-01 09:00:00,"BAQS",NA,NA,NA,NA,NA,"0b","0b","0b","0b","0b"
2022-04-01 10:00:00,"BAQS",3.05897717604854,0.377644689677388,1.25956586560077,0.694677102006627,0,"2b","2b","2b","2b","2b"
2022-04-01 11:00:00,"BAQS",0.168328588851636,0.0312497097948467,0.0535373717965603,0.0403086895061586,0,"2b","2b","2b","2b","2b"
2022-04-01 12:00:00,"BAQS",0.00000240072796799768,0.00000312315685132845,0.00000251990608807531,0.00000316482231645505,0,"2b","2b","2b","2b","2b"
2022-04-01 13:00:00,"BAQS",0.0000054101028363796,0.00000361191713343364,0.00000353026362433926,0.0000029217264864126,0,"2b","2b","2b","2b","2b"
2022-04-01 14:00:00,"BAQS",0.00000201436106247716,0.00000231404881539565,0.00000279513258373943,0.00000417538473077047,0.000000338302397029262,"2b","2b","2b","2b","2b"
2022-04-01 15:00:00,"BAQS",0.00000575813583219468,0.00000394426746065707,0.00000334569261028794,0.00000490273587178742,0,"2b","2b","2b","2b","2b"
2022-04-01 16:00:00,"BAQS",0.00000905038734737293,0.00000129337614094977,0.00000447680605483785,0.00000492114518632713,0.0000000701683822026191,"2b","2b","2b","2b","2b"
2022-04-01 17:00:00,"BAQS",0.00000908031201366317,0.00000193785453425634,0.00000463043930426379,0.0000058480838227585,0,"2b","2b","2b","2b","2b"
2022-04-01 18:00:00,"BAQS",0.0000116310813343485,0.00000510397253055906,0.00000303812163727174,0.00000772219718739944,0,"2b","2b","2b","2b","2b"
2022-04-01 19:00:00,"BAQS",0.0000130391489490516,0.00000461874297769488,0.00000584460744149137,0.00000730944881523886,0.0000000464929995128612,"2b","2b","2b","2b","2b"
2022-04-01 20:00:00,"BAQS",0.000016473082710357,0.00000452454883686533,0.00000478533592684161,0.00000981370890889889,0,"2b","2b","2b","2b","2b"
2022-04-01 21:00:00,"BAQS",0.0000170654883802334,0.00000474489744688015,0.00000307977762187552,0.0000105024365705411,0,"2b","2b","2b","2b","2b"
2022-04-01 22:00:00,"BAQS",0.0000162907057891782,0.00000287032546390674,0.000000994450399654282,0.00000851296894784091,0,"2b","2b","2b","2b","2b"
2022-04-01 23:00:00,"BAQS",0.0000148340173671074,0.00000332828770168513,0.000000284820837193482,0.00000889345548881987,0,"2b","2b","2b","2b","2b"
2022-04-02,"BAQS",2.38902286331823,0.390882126723463,0,1.63940827834414,0.0030546438543402,"3b","3b","3b","3b","2b"
2022-04-02 01:00:00,"BAQS",1.5724312197463,0.726261446908569,0.26662077322982,2.06186708063747,0,"3b","3b","3b","3b","2b"
2022-04-02 02:00:00,"BAQS",2.31297405381215,0.580629929661083,0.112787279184597,2.20657846661163,0,"3b","3b","3b","3b","2b"
2022-04-02 03:00:00,"BAQS",2.39197637203929,0.835479608133076,0,2.57653810444475,0,"3b","3b","3b","3b","2b"
2022-04-02 04:00:00,"BAQS",2.00575452329458,0.912280574171448,0.206529113950592,2.56587284817144,0.006782176734163,"3b","3b","3b","3b","2b"
