"datetime","source_pm2p5","Org","NH4","SO4","NO3","Chl","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl"
2019-08-01,"BAQS",3.71282642688055,1.28283806029143,2.46769358971021,0.867418857855539,0.02260290292249,"3b","3b","3b","3b","2b"
2019-08-01 01:00:00,"BAQS",3.29828483363696,1.18782745385486,2.45841809280763,0.921955126557816,0.085562986341627,"3b","3b","3b","3b","2b"
2019-08-01 02:00:00,"BAQS",3.43717016279428,1.50367335546662,2.25504589477163,1.2740043288469,0.061416521473664,"3b","3b","3b","3b","2b"
2019-08-01 03:00:00,"BAQS",3.37455656709951,1.44822872524862,2.4682064201901,1.23161705618762,0.0978779277937576,"3b","3b","3b","3b","2b"
2019-08-01 04:00:00,"BAQS",3.57500293529867,1.5621293007389,2.45462467252776,1.21214189555534,0.0532519927140243,"3b","3b","3b","3b","2b"
2019-08-01 05:00:00,"BAQS",3.03880917979044,1.83482075322692,2.51083626985296,1.39442878459206,0.0901212909475273,"3b","3b","3b","3b","2b"
2019-08-01 06:00:00,"BAQS",2.55786478075288,1.60056891476599,2.80401403236542,0.946604150249336,0.0459616943822581,"3b","3b","3b","3b","2b"
2019-08-01 07:00:00,"BAQS",2.31239904125481,1.50023492721104,2.99488851456585,0.671651174312004,0.0764252865918208,"3b","3b","3b","3b","2b"
2019-08-01 08:00:00,"BAQS",1.61379946125584,1.90735842427058,3.21878775469696,0.991071564975354,0.188791992590087,"3b","3b","3b","3b","2b"
2019-08-01 09:00:00,"BAQS",2.50429943125738,1.6444948646609,3.92920175924439,0.973928109148536,0.126558231915664,"3b","3b","3b","3b","2b"
2019-08-01 10:00:00,"BAQS",3.2150977093187,1.77477340829295,3.66885812705309,0.769446760112838,0.0940888751088658,"3b","3b","3b","3b","2b"
2019-08-01 11:00:00,"BAQS",3.30253706598988,1.64814210470984,3.87364221029173,0.818900173067976,0.0521001971637898,"3b","3b","3b","3b","2b"
2019-08-01 12:00:00,"BAQS",3.56446257669609,1.69851806225491,3.24808104631553,0.629870497597036,0.0439152915468465,"3b","3b","3b","3b","2b"
2019-08-01 13:00:00,"BAQS",3.95931804237118,1.82450707803519,3.41031369071207,0.926943618391739,0.0657804111097389,"3b","3b","3b","3b","2b"
2019-08-01 14:00:00,"BAQS",4.16075118281853,1.43838844987154,3.00115149887326,0.62660799927017,0.0252056979427597,"3b","3b","3b","3b","2b"
2019-08-01 15:00:00,"BAQS",4.05038656159504,1.65175333768603,2.61771785909336,1.07681594628626,0.0541522786725961,"3b","3b","3b","3b","2b"
2019-08-01 16:00:00,"BAQS",5.51453696111177,1.58634584051343,3.19114571867738,1.21852884318668,0.0646361754974931,"3b","3b","3b","3b","2b"
2019-08-01 17:00:00,"BAQS",2.736839294348,1.06802391732345,1.55959337603266,0.915237318056297,0.0273368699713981,"3b","3b","3b","3b","2b"
2019-08-01 18:00:00,"BAQS",3.44478751612496,1.32664748047722,2.05801817685281,0.505629368498745,0.0149915749636417,"3b","3b","3b","3b","2b"
2019-08-01 19:00:00,"BAQS",4.57848629797262,1.05681902913484,2.01909981403932,0.734045408377283,0.0700180842874911,"3b","3b","3b","3b","2b"
2019-08-01 20:00:00,"BAQS",4.7244844946661,1.19863525630916,2.18517702284979,0.929462601157003,0.041134980836914,"3b","3b","3b","3b","2b"
