"datetime","source_pm2p5","Org","NH4","SO4","NO3","Chl","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl"
2024-10-01,"BAQS",0,1.49316759534366,0.655487910817816,0.59280861581631,0.141659410025485,"3b","3b","3b","3b","2b"
2024-10-01 01:00:00,"BAQS",2.00748273288515,2.11062467880269,0.475481416696057,0.798979056706103,0.25368638112704,"3b","3b","3b","3b","2b"
2024-10-01 02:00:00,"BAQS",0.286029299615467,1.90142183261045,0.351023888387516,0.707287598761938,0.0938808966452632,"3b","3b","3b","3b","2b"
2024-10-01 03:00:00,"BAQS",0.155567913433608,1.37575075155616,0.421601615580557,0.552507521748456,0.161635466611149,"3b","3b","3b","3b","2b"
2024-10-01 04:00:00,"BAQS",1.11349979060953,1.48452840637454,0,0.725308632684455,0.173773038913757,"3b","3b","3b","3b","2b"
2024-10-01 05:00:00,"BAQS",0.611268158823516,1.42630859887022,1.05071243994408,0.909591664041814,0.494172813889872,"3b","3b","3b","3b","2b"
2024-10-01 06:00:00,"BAQS",1.02682677491079,2.9152177039188,1.8883185289654,1.05950442427981,0.35560284768419,"3b","3b","3b","3b","2b"
2024-10-01 07:00:00,"BAQS",2.18878809528317,1.52546129138196,0.00439025400186279,1.03304229393763,0.494443965395379,"3b","3b","3b","3b","2b"
2024-10-01 08:00:00,"BAQS",0.981571020967714,1.91304723481893,0,0.951486330418302,0.498485396561858,"3b","3b","3b","3b","2b"
2024-10-01 09:00:00,"BAQS",0,1.13985185672414,0.829511836615243,1.04176346321318,0.350665197371156,"3b","3b","3b","3b","2b"
2024-10-01 10:00:00,"BAQS",2.25907110860431,0.876403555469289,0.857022241626897,0.905542855718823,0.450856978871671,"3b","3b","3b","3b","2b"
2024-10-01 11:00:00,"BAQS",1.97595218971424,2.16704079387396,0.433646853776141,0.902959779174973,0.35745268391013,"3b","3b","3b","3b","2b"
2024-10-01 12:00:00,"BAQS",0.149754391687827,1.25926398718696,0.512000761487832,0.649832501060867,0.412559127944718,"3b","3b","3b","3b","2b"
2024-10-01 13:00:00,"BAQS",0,2.25674977631213,0,0.377629112754089,0.281729481954434,"3b","3b","3b","3b","2b"
2024-10-01 14:00:00,"BAQS",0,0.669623860357256,0,0.216669989331305,0.0811818767516661,"3b","3b","3b","3b","2b"
2024-10-01 15:00:00,"BAQS",0,0.439360663979029,1.57669320967785,0.100730294578439,0.156979936182698,"3b","3b","3b","3b","2b"
2024-10-01 16:00:00,"BAQS",0,0,0.740532279738538,0.277019274152519,0.21161797373042,"3b","3b","3b","3b","2b"
2024-10-01 17:00:00,"BAQS",0.865663386713856,0.732082101551918,1.15355552620475,0.372176192384764,0.252917267433685,"3b","3b","3b","3b","2b"
2024-10-01 18:00:00,"BAQS",0,1.95987120335019,0.283455700721898,0.435787164015096,0.21188616848943,"3b","3b","3b","3b","2b"
2024-10-01 19:00:00,"BAQS",1.0683556535093,1.22366959425105,0.000304176834251623,0.731996384790631,0.300936681149345,"3b","3b","3b","3b","2b"
2024-10-01 20:00:00,"BAQS",0.56348798929981,1.20678176627945,0.491206147415265,0.00418392162751359,0.0565554837527728,"3b","3b","3b","3b","2b"
2024-10-01 21:00:00,"BAQS",0,0.7911558171492,0.702053813388482,0.269019487149232,0.0412577946449305,"3b","3b","3b","3b","2b"
2024-10-01 22:00:00,"BAQS",1.06034142080484,1.82055496604889,0,0.0955744666943828,0.0973727646757448,"3b","3b","3b","3b","2b"
2024-10-01 23:00:00,"BAQS",0,1.55063614120828,0.116909565231782,0.134145669998108,0.0681152943856485,"3b","3b","3b","3b","2b"
2024-10-02,"BAQS",0,0,2.30002926211272,0.26047540709598,0.242706727858233,"3b","3b","3b","3b","2b"
2024-10-02 01:00:00,"BAQS",1.33397610779774,1.95935993008292,0,0.651603736005352,0.0291066053179309,"3b","3b","3b","3b","2b"
2024-10-02 02:00:00,"BAQS",2.42886989224281,0.198639526381903,0,0.691722235139508,0.135470219962575,"3b","3b","3b","3b","2b"
2024-10-02 03:00:00,"BAQS",0,0,1.05111164725779,0,0.234539255558547,"3b","3b","3b","3b","2b"
2024-10-02 04:00:00,"BAQS",3.49088057367514,1.35818746414371,0,0,0.0545825698451504,"3b","3b","3b","3b","2b"
2024-10-02 05:00:00,"BAQS",0.0363414438793202,1.23698807352037,0.664367109232167,0.115675094773759,0.784654262925253,"3b","3b","3b","3b","2b"
2024-10-02 06:00:00,"BAQS",2.28719802721867,1.63891396312298,0,0.0753393395024059,0.119759285642596,"3b","3b","3b","3b","2b"
2024-10-02 07:00:00,"BAQS",0,0,0.658277559817785,0.631883503707342,0.255184696933549,"3b","3b","3b","3b","2b"
2024-10-02 08:00:00,"BAQS",0,3.13657657414512,0,0.570786462688992,0.482270755318967,"3b","3b","3b","3b","2b"
2024-10-02 09:00:00,"BAQS",0,0.859333327992381,0.000657757506169364,0.691785287901506,0.102520655591551,"3b","3b","3b","3b","2b"
2024-10-02 10:00:00,"BAQS",0.485347104439377,0.0646549998381398,0.523763669829875,0,0.372443524483758,"3b","3b","3b","3b","2b"
2024-10-02 11:00:00,"BAQS",1.91859758853983,0,0,0.492599497911023,0.0517589577716549,"3b","3b","3b","3b","2b"
2024-10-02 12:00:00,"BAQS",4.15421497444371,0.894646260835211,0,0.343552766305561,0,"3b","3b","3b","3b","2b"
2024-10-02 13:00:00,"BAQS",0,2.08642759139638,0,0.469753594647673,0.164335478274715,"3b","3b","3b","3b","2b"
2024-10-02 14:00:00,"BAQS",0.387001273846862,0.851090750522313,0,0,0.16020443742638,"3b","3b","3b","3b","2b"
2024-10-02 15:00:00,"BAQS",0,3.16036385780588,1.28102407114057,0,0,"3b","3b","3b","3b","2b"
2024-10-02 16:00:00,"BAQS",0,3.21100497766006,2.15199944020433,0.444669670458534,0.206923645010404,"3b","3b","3b","3b","2b"
2024-10-02 17:00:00,"BAQS",0,0.927308811589775,0,0.00129545309815651,0,"3b","3b","3b","3b","2b"
2024-10-02 18:00:00,"BAQS",4.5882766349925,0.825596075172403,1.22905008005296,0.250004745251611,0,"3b","3b","3b","3b","2b"
2024-10-02 19:00:00,"BAQS",2.67601171500727,0,0.38290327935756,0,0.198206687233338,"3b","3b","3b","3b","2b"
2024-10-02 20:00:00,"BAQS",2.58344940408846,0,0.115457610279548,0.180949646529547,0.310299066721702,"3b","3b","3b","3b","2b"
2024-10-02 21:00:00,"BAQS",2.37300839572325,4.66855432779216,0.288156091685945,0,0,"3b","3b","3b","3b","2b"
2024-10-02 22:00:00,"BAQS",0.700453793289339,0,0,0.105429162571824,0.250180594912747,"3b","3b","3b","3b","2b"
2024-10-02 23:00:00,"BAQS",3.38193000060557,0.697305772303203,0.146309336470317,0.193335994111022,0.203100477280794,"3b","3b","3b","3b","2b"
2024-10-03,"BAQS",0,1.30587229885687,0.873640371072906,0.0760492260713926,0.0450794129131493,"3b","3b","3b","3b","2b"
2024-10-03 01:00:00,"BAQS",1.75210676591794,0.639301630808184,0.26626863126722,0.0669652870959418,0,"3b","3b","3b","3b","2b"
2024-10-03 02:00:00,"BAQS",0,0.527063812558459,0.863875799570109,0.17314064279995,0.103156297312568,"3b","3b","3b","3b","2b"
2024-10-03 03:00:00,"BAQS",0,0,0.7615877134064,0.38299753691569,0.295098324903048,"3b","3b","3b","3b","2b"
2024-10-03 04:00:00,"BAQS",3.3099126240695,0.415974631294741,0,0.0682637402027143,0,"3b","3b","3b","3b","2b"
2024-10-03 05:00:00,"BAQS",1.8680528627649,0.40089985834494,0,0.18971850713695,0.249618991634341,"3b","3b","3b","3b","2b"
2024-10-03 06:00:00,"BAQS",1.02813080949219,1.45421305960548,0.126749442749069,0.686693504930766,0.012781657302323,"3b","3b","3b","3b","2b"
2024-10-03 07:00:00,"BAQS",0.709002529890577,2.09898565141453,1.04142526057973,0.85032746143955,0.504794336778571,"3b","3b","3b","3b","2b"
2024-10-03 08:00:00,"BAQS",3.50686143392199,1.94326960290164,0.866811245001455,0.711924318181073,0.582403256500082,"3b","3b","3b","3b","2b"
