"datetime","source_pm2p5","Org","NH4","SO4","NO3","Chl","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl"
2023-03-01,"BAQS",0,2.57670446224176,0,0.89823208857949,0,"3b","3b","3b","3b","2b"
2023-03-01 01:00:00,"BAQS",0,1.85024988712461,0.766643053055914,0.829683608708835,0,"3b","3b","3b","3b","2b"
2023-03-01 02:00:00,"BAQS",3.93398503688183,0.428422475287299,0,0.89469339347344,0.376263744357433,"3b","3b","3b","3b","2b"
2023-03-01 03:00:00,"BAQS",0.935819239617621,2.47229139578355,0.104960588209567,0.347578621039193,0,"3b","3b","3b","3b","2b"
2023-03-01 04:00:00,"BAQS",6.74335530953453,0,0,0.0588428017902621,0,"3b","3b","3b","3b","2b"
2023-03-01 05:00:00,"BAQS",4.18058567361572,1.66124215071354,0.191129048408711,0.604729035779114,0,"3b","3b","3b","3b","2b"
2023-03-01 06:00:00,"BAQS",2.93750653713919,0,0,0.461271249207623,0,"3b","3b","3b","3b","2b"
2023-03-01 07:00:00,"BAQS",2.04551578283254,0.635916347147063,0,0.743455504892365,0.0279272415353688,"3b","3b","3b","3b","2b"
2023-03-01 08:00:00,"BAQS",4.75203506756124,0,0,0.423393846410278,0,"3b","3b","3b","3b","2b"
2023-03-01 09:00:00,"BAQS",1.39169379995795,0,1.4427741298968,1.00209859316943,0.0597762231882593,"3b","3b","3b","3b","2b"
2023-03-01 10:00:00,"BAQS",3.90928581965852,0,0.822431356287767,0.386283565462439,0,"3b","3b","3b","3b","2b"
2023-03-01 11:00:00,"BAQS",0,0.18739193086758,1.78092773741438,1.11665202327678,0.00452229291039479,"3b","3b","3b","3b","2b"
2023-03-01 12:00:00,"BAQS",0,1.98006805718014,2.43454444122185,1.19434028591267,0,"3b","3b","3b","3b","2b"
2023-03-01 13:00:00,"BAQS",1.51771989742919,1.08897956742652,0,0.812872146440689,0,"3b","3b","3b","3b","2b"
2023-03-01 14:00:00,"BAQS",0,0,0.336821652063906,0.896004850562439,0,"3b","3b","3b","3b","2b"
2023-03-01 15:00:00,"BAQS",1.13426396307665,0.0768147616702815,0,0.760762549217786,0.00830490479780823,"3b","3b","3b","3b","2b"
2023-03-01 16:00:00,"BAQS",0,0,0,0.500870787283533,0,"3b","3b","3b","3b","2b"
2023-03-01 17:00:00,"BAQS",0.702690314839459,0,1.79612525197543,0.178454677120795,0,"3b","3b","3b","3b","2b"
2023-03-01 18:00:00,"BAQS",1.12150523502605,2.77100108675788,0,0.359391881865722,0,"3b","3b","3b","3b","2b"
2023-03-01 19:00:00,"BAQS",2.75276858756395,0.693227315242768,1.79909855905385,0.413185242251475,0.0587414694542705,"3b","3b","3b","3b","2b"
2023-03-01 20:00:00,"BAQS",0,0.845349334985129,0.139299915787804,1.24397762924767,0.0330262462025477,"3b","3b","3b","3b","2b"
2023-03-01 21:00:00,"BAQS",0,0,0.694020417429952,0.799342610977579,0,"3b","3b","3b","3b","2b"
2023-03-01 22:00:00,"BAQS",0,2.37835384294038,2.30687214521098,1.54070726970803,0.265958536662849,"3b","3b","3b","3b","2b"
2023-03-01 23:00:00,"BAQS",3.17502227053518,0.938825982948019,0.129888801890547,0.925137929011344,0.046515038768856,"3b","3b","3b","3b","2b"
2023-03-02,"BAQS",0,0,2.25345286904878,1.08024149535161,0.199241195833749,"3b","3b","3b","3b","2b"
2023-03-02 01:00:00,"BAQS",0.0220939816264032,0,0.771782640542227,1.15763281954576,0.0171436566147657,"3b","3b","3b","3b","2b"
2023-03-02 02:00:00,"BAQS",0.298791615391863,0,0.613358341321428,0.711568834745378,0,"3b","3b","3b","3b","2b"
2023-03-02 03:00:00,"BAQS",0,1.29778463540131,0.688753319729814,0.398772535442176,0.0652159481274691,"3b","3b","3b","3b","2b"
2023-03-02 04:00:00,"BAQS",0,2.09437473931208,1.0058226209871,0.241260882584183,0,"3b","3b","3b","3b","2b"
2023-03-02 05:00:00,"BAQS",0.384404804873943,1.18356243085821,0,0.380113893530175,0,"3b","3b","3b","3b","2b"
2023-03-02 06:00:00,"BAQS",0,0,0,0.907907490116207,0.142198541380891,"3b","3b","3b","3b","2b"
2023-03-02 07:00:00,"BAQS",3.22284885856142,0.106829699465833,0,1.89362094031517,0.0696421747166793,"3b","3b","3b","3b","2b"
2023-03-02 08:00:00,"BAQS",2.29999297472665,2.03626066672911,1.30469020999784,2.45924428136782,0.050785143515316,"3b","3b","3b","3b","2b"
2023-03-02 09:00:00,"BAQS",1.45804867138654,2.16417183785656,0.247033574050667,2.80108352342406,0.12576028736345,"3b","3b","3b","3b","2b"
2023-03-02 10:00:00,"BAQS",3.18162688232517,0.986402440376276,1.31079385958796,2.09409922263177,0,"3b","3b","3b","3b","2b"
2023-03-02 11:00:00,"BAQS",1.24460825402024,2.28031595164827,0,2.86816156367132,0,"3b","3b","3b","3b","2b"
