"datetime","source_pm2p5","Org","NH4","SO4","NO3","Chl","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl"
2024-11-01,"BAQS",0.872831615873103,7.92962703624715,0.342368534580822,4.37599838486896,1.79190312481463,"3b","3b","3b","3b","2b"
2024-11-01 01:00:00,"BAQS",0,8.70768912884732,0.460931925326732,5.21985636684481,3.07775511788921,"3b","3b","3b","3b","2b"
2024-11-01 02:00:00,"BAQS",0.0285350292104458,6.56804787345625,0,4.42300746445252,0.730207617225047,"3b","3b","3b","3b","2b"
2024-11-01 03:00:00,"BAQS",1.65956958056287,5.33487966998893,0,3.07823073672895,0.699143216626059,"3b","3b","3b","3b","2b"
2024-11-01 04:00:00,"BAQS",2.38779581785741,4.30548627805605,0.0936743842893269,2.97239690424284,0.486732880941866,"3b","3b","3b","3b","2b"
2024-11-01 05:00:00,"BAQS",0.386348424124177,3.74564151232862,0.0741041380891329,3.24246142817892,0.356371636235351,"3b","3b","3b","3b","2b"
2024-11-01 06:00:00,"BAQS",0.838965006036064,4.54443956188518,0,3.28012410291503,0.574294015103538,"3b","3b","3b","3b","2b"
2024-11-01 07:00:00,"BAQS",2.15989626993571,4.17075056640226,0.403122736465074,3.50317252499944,0.476191509059227,"3b","3b","3b","3b","2b"
2024-11-01 08:00:00,"BAQS",1.97237153918658,4.39852223467135,0.841033489730264,2.74760125152322,0.291180628908362,"3b","3b","3b","3b","2b"
2024-11-01 09:00:00,"BAQS",1.60433909411685,3.73311611717612,0,2.10693637351392,0.2581033117379,"3b","3b","3b","3b","2b"
2024-11-01 10:00:00,"BAQS",1.40333903899356,2.68188191979326,0,1.44395904654294,0.486113194670277,"3b","3b","3b","3b","2b"
2024-11-01 11:00:00,"BAQS",1.64749193992221,2.08699751545022,0.0978255631160384,1.5736660515623,0.401467395344973,"3b","3b","3b","3b","2b"
2024-11-01 12:00:00,"BAQS",1.11132242269003,3.46556207665382,0.0869293999292649,2.06736299662901,0.411253211376259,"3b","3b","3b","3b","2b"
2024-11-01 13:00:00,"BAQS",0,2.68652013931386,0,1.35220379185726,0.304139642784602,"3b","3b","3b","3b","2b"
2024-11-01 14:00:00,"BAQS",1.6264148397943,4.92687385419229,0,2.3362419089366,0.355797647958899,"3b","3b","3b","3b","2b"
2024-11-01 15:00:00,"BAQS",2.03229223721671,4.81968598000184,0.392347223896649,2.79372383050011,0.747876541999028,"3b","3b","3b","3b","2b"
2024-11-01 16:00:00,"BAQS",1.83018152964121,1.48293867433168,0,1.47687602381876,0.481035510698827,"3b","3b","3b","3b","2b"
2024-11-01 17:00:00,"BAQS",0,2.45512751246524,0.599207146238016,1.03734624787431,0.608863957937265,"3b","3b","3b","3b","2b"
2024-11-01 18:00:00,"BAQS",1.10616132751339,1.7892750772733,0.186369956605671,1.66456829918692,0.997796568815213,"3b","3b","3b","3b","2b"
2024-11-01 19:00:00,"BAQS",1.18294592243572,1.75417896736883,0.600803081327064,1.85862381144322,1.05929708979108,"3b","3b","3b","3b","2b"
2024-11-01 20:00:00,"BAQS",0.016542919104181,0.600920263069682,0,1.22999544226892,0.825680606127382,"3b","3b","3b","3b","2b"
2024-11-01 21:00:00,"BAQS",2.01311703290727,1.13591034655798,0.463356072115628,0.59762326711277,0.569379418789836,"3b","3b","3b","3b","2b"
2024-11-01 22:00:00,"BAQS",1.8121430779735,0.651190883476265,0.292716807401832,1.02394547383374,0.520349419988914,"3b","3b","3b","3b","2b"
2024-11-01 23:00:00,"BAQS",0.458024430626296,2.39515003640215,0.414739222723542,1.33575152223334,1.22467109511711,"3b","3b","3b","3b","2b"
2024-11-02,"BAQS",2.85383898357024,6.74335435068013,0.790925855209943,4.20184481976626,3.69672003860348,"3b","3b","3b","3b","2b"
2024-11-02 01:00:00,"BAQS",0,8.18678283144868,1.09047869064597,5.26756436873844,1.32366059250022,"3b","3b","3b","3b","2b"
2024-11-02 02:00:00,"BAQS",1.35846659622869,5.61178800387575,0.902161395022927,5.3398310492689,0.880606297337184,"3b","3b","3b","3b","2b"
2024-11-02 03:00:00,"BAQS",1.78229668963747,6.80213551260942,0.417178185545811,5.07304904202754,0.820965396434682,"3b","3b","3b","3b","2b"
2024-11-02 04:00:00,"BAQS",0.331685974733017,7.13698653490117,0.26009294812598,6.00039649392433,2.29856492939421,"3b","3b","3b","3b","2b"
2024-11-02 05:00:00,"BAQS",2.08526295965066,6.92283577209563,0,5.75903129235833,1.51090024566157,"3b","3b","3b","3b","2b"
2024-11-02 06:00:00,"BAQS",0,5.68402661624222,0,4.63777271477629,1.69101032634445,"3b","3b","3b","3b","2b"
2024-11-02 07:00:00,"BAQS",3.21976593784884,5.29263891180664,0,3.84375528068395,1.21834629275167,"3b","3b","3b","3b","2b"
2024-11-02 08:00:00,"BAQS",2.70152498541745,4.53573581647924,0.565346598362963,3.69193095567179,0.868633151297475,"3b","3b","3b","3b","2b"
2024-11-02 09:00:00,"BAQS",2.81926239513607,2.85704182655798,0,2.23760185806891,0.358949461056434,"3b","3b","3b","3b","2b"
2024-11-02 10:00:00,"BAQS",0,3.2486409782515,0.478054074426788,1.33145802746527,0.432622459000216,"3b","3b","3b","3b","2b"
2024-11-02 11:00:00,"BAQS",0,1.24956329712611,0,0.799288915522252,0.134727517824309,"3b","3b","3b","3b","2b"
2024-11-02 12:00:00,"BAQS",0,0.680966805235854,0.311177478732915,0.20721024847148,0.124710264168759,"3b","3b","3b","3b","2b"
2024-11-02 13:00:00,"BAQS",1.19761972589768,0,0,0.193468008060318,0,"3b","3b","3b","3b","2b"
2024-11-02 14:00:00,"BAQS",2.08353106105866,0,0,0.150931491105766,0.263326862883184,"3b","3b","3b","3b","2b"
2024-11-02 15:00:00,"BAQS",0,1.25706344432383,0,0.143470775244691,0.101940613969081,"3b","3b","3b","3b","2b"
2024-11-02 16:00:00,"BAQS",0.147599757478737,1.48316812734042,0.917456586061054,0.423572054499151,0.261397340289975,"3b","3b","3b","3b","2b"
2024-11-02 17:00:00,"BAQS",0.222059749790321,1.41875067018587,0.415748751658362,0.677202843327331,0.402560769247878,"3b","3b","3b","3b","2b"
