"datetime","source_pm2p5","Org","NH4","SO4","NO3","Chl","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl"
2021-10-01,NA,1.37447152685321,0.550333298388596,0.64078151968509,0.750501116348008,0,"3b","3b","3b","3b","2b"
2021-10-01 01:00:00,"LW",1.73291134212374,0.48609354443951,0.365084396602886,0.261155150092117,0,"3b","3b","3b","3b","2b"
2021-10-01 02:00:00,"LW",0.416055887896952,0.663647562302018,0.559641656811759,0.434867879719975,0,"3b","3b","3b","3b","2b"
2021-10-01 03:00:00,"LW",2.0230741120743,0.980156946347609,0,0.353406865178912,0.0434351770380931,"3b","3b","3b","3b","2b"
2021-10-01 04:00:00,"LW",0.440119933469943,0,0.333878295116629,0.355256276204411,0,"3b","3b","3b","3b","2b"
2021-10-01 05:00:00,"LW",0,0.0108432463582012,0.353653236056186,0.325747488966871,0,"3b","3b","3b","3b","2b"
2021-10-01 06:00:00,"LW",1.35805740783469,0.47175885761502,0,0.095569009842114,0.0184667097749031,"3b","3b","3b","3b","2b"
2021-10-01 07:00:00,"LW",1.80922050401884,0,0,0.176155902645573,0,"3b","3b","3b","3b","2b"
2021-10-01 08:00:00,"LW",2.09007239735594,0.888345630811987,0,0.313017343182265,0,"3b","3b","3b","3b","2b"
2021-10-01 09:00:00,"LW",2.44831993822937,0.292592194778204,0.295051141057868,0.337361372089066,0,"3b","3b","3b","3b","2b"
2021-10-01 10:00:00,"LW",1.03938763429144,0.654186529963875,0.155588254946225,0.313367268359158,0.112568804790641,"3b","3b","3b","3b","2b"
2021-10-01 11:00:00,"LW",1.24844312904026,0.397988683535625,0,0.144904427396659,0,"3b","3b","3b","3b","2b"
2021-10-01 12:00:00,"LW",1.50509280826427,0.124754697829728,0.0371038709904706,0.260170971331867,0,"3b","3b","3b","3b","2b"
2021-10-01 13:00:00,"LW",0.746843183755164,0.457279016563889,0.0714959280876179,0.206354812008296,0,"3b","3b","3b","3b","2b"
2021-10-01 14:00:00,"LW",2.70088511336579,0,0,0.222853588662327,0.0541882172156421,"3b","3b","3b","3b","2b"
2021-10-01 15:00:00,"LW",0.987305344464328,0.383951531930689,0.188975376011706,0.321734987965891,0,"3b","3b","3b","3b","2b"
2021-10-01 16:00:00,"LW",1.81459097138325,0.130106548057426,0,0.519211215817307,0,"3b","3b","3b","3b","2b"
2021-10-01 17:00:00,"LW",1.36938890827804,0,0.217792111496506,0.363894567741076,0,"3b","3b","3b","3b","2b"
2021-10-01 18:00:00,"LW",3.21108979437467,0.00688219476171713,0,0.849319346771532,0,"3b","3b","3b","3b","2b"
2021-10-01 19:00:00,"LW",4.33044806159236,0.373344446156261,0,0.606051518207115,0,"3b","3b","3b","3b","2b"
2021-10-01 20:00:00,"LW",2.96114157585594,0.146473486160744,0.497795753118158,0.59885368378356,0,"3b","3b","3b","3b","2b"
2021-10-01 21:00:00,"LW",3.01870145265042,0.24607460002712,0.325125409261437,0.795811617636301,0,"3b","3b","3b","3b","2b"
2021-10-01 22:00:00,"LW",3.53302969623859,0.324379895775102,0.480058382497204,0.768590110360551,0,"3b","3b","3b","3b","2b"
2021-10-01 23:00:00,"LW",1.73566814950344,0.41209830952044,0,0.772780416856279,0,"3b","3b","3b","3b","2b"
2021-10-02,NA,2.19027188977328,0.350060749338471,0.343231331093212,0.892599424174991,0,"3b","3b","3b","3b","2b"
2021-10-02 01:00:00,"LW",2.91540656733964,0.296182947144619,0,0.968691006036198,0,"3b","3b","3b","3b","2b"
2021-10-02 02:00:00,"LW",3.64211253911394,0.0209400935561825,0.0942127614559349,1.0153936786349,0,"3b","3b","3b","3b","2b"
2021-10-02 03:00:00,"LW",4.35423335844506,0,0,0.688963898773556,0,"3b","3b","3b","3b","2b"
2021-10-02 04:00:00,"LW",2.15795464736309,0.267801113660588,0,0.656545107246171,0,"3b","3b","3b","3b","2b"
2021-10-02 05:00:00,"LW",1.47482488543622,0.261025308608285,0.0671410593199147,0.481988916116001,0,"3b","3b","3b","3b","2b"
2021-10-02 06:00:00,"LW",1.29343766993214,0.671194857595238,0,0.367537961995009,0.0314794755767621,"3b","3b","3b","3b","2b"
2021-10-02 07:00:00,"LW",1.50566773764609,0,0,0.394011105809853,0,"3b","3b","3b","3b","2b"
2021-10-02 08:00:00,"LW",1.1400571598741,0.190338398293152,0.488442528361074,0.621378294485441,0,"3b","3b","3b","3b","2b"
