"datetime","source_pm2p5","Org","NH4","SO4","NO3","Chl","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl"
2019-06-01,"BAQS",1.2113998035768,0.308584523708493,1.13157962067647,0.112056061813049,0,"3b","3b","3b","3b","2b"
2019-06-01 01:00:00,"BAQS",0.888544723973841,0.342728251289609,1.40008196420771,0.113672709845016,0.000191196449353043,"3b","3b","3b","3b","2b"
2019-06-01 02:00:00,"BAQS",0.72303342566277,0.518542794395516,1.66161358116219,0.154106744368468,0.0182609024992006,"3b","3b","3b","3b","2b"
2019-06-01 03:00:00,"BAQS",0.744112096806366,0.632421868471483,1.77058381997754,0.137266503436463,0.018444377827701,"3b","3b","3b","3b","2b"
2019-06-01 04:00:00,"BAQS",0.694445658443971,0.482014973507443,1.71802293622269,0.184176608593358,0.0160433086102962,"3b","3b","3b","3b","2b"
2019-06-01 05:00:00,"BAQS",0.871256600950321,0.638243283333042,1.93092097728061,0.343547454184009,0.0335431188335845,"3b","3b","3b","3b","2b"
2019-06-01 06:00:00,"BAQS",1.24209433806966,0.689137715890069,1.84844388428534,0.377786564989022,0.0285515598902804,"3b","3b","3b","3b","2b"
2019-06-01 07:00:00,"BAQS",1.42493089022458,0.868579332578584,1.70941754302378,0.561060096156204,0.0297526970609812,"3b","3b","3b","3b","2b"
2019-06-01 08:00:00,"BAQS",1.64104161042056,0.936748611785141,2.03069440605002,0.677447561942269,0.0255124687625507,"3b","3b","3b","3b","2b"
2019-06-01 09:00:00,"BAQS",1.78620550576346,0.693593222564055,1.9811783148153,0.591215380753707,0.0307733849498845,"3b","3b","3b","3b","2b"
2019-06-01 10:00:00,"BAQS",1.6337892002352,0.36671349619638,1.03957091834874,0.24774979468155,0.0198247444620997,"3b","3b","3b","3b","2b"
2019-06-01 11:00:00,"BAQS",1.55135293493532,0.381414177334792,0.800756171827094,0.187236348829017,0,"3b","3b","3b","3b","2b"
2019-06-01 12:00:00,"BAQS",1.46584231147923,0.0746038638333762,0.437665858800501,0.102281002391024,0,"3b","3b","3b","3b","2b"
2019-06-01 13:00:00,"BAQS",1.39159643418457,0.199640518126789,0.312746179325851,0.108049651931502,0.0100812786963335,"3b","3b","3b","3b","2b"
2019-06-01 14:00:00,"BAQS",1.68256368621245,0.0868884599229742,0.500154528204543,0.114643167196987,0.000938479692721023,"3b","3b","3b","3b","2b"
2019-06-01 15:00:00,"BAQS",2.19561061598367,0.191915559013443,0.590359216777535,0.135567529614119,0.0064337844758135,"3b","3b","3b","3b","2b"
2019-06-01 16:00:00,"BAQS",2.87120660981167,0.203768556164824,0.453973587883736,0.204605262093005,0.00603334137434235,"3b","3b","3b","3b","2b"
2019-06-01 17:00:00,"BAQS",3.43195841688189,0.21051005860474,0.638847262393734,0.200197483018755,0.0151312532520013,"3b","3b","3b","3b","2b"
2019-06-01 18:00:00,"BAQS",3.96832355352705,0.21142532667113,0.770147576124871,0.240499895592607,0.0103344124112955,"3b","3b","3b","3b","2b"
2019-06-01 19:00:00,"BAQS",3.86947519170925,0.219458099718743,0.75631912023382,0.205704449566992,0.00573790304058236,"3b","3b","3b","3b","2b"
2019-06-01 20:00:00,"BAQS",4.34741959230902,0.317716737580138,0.591654888205237,0.209140834852719,0.0145884470528841,"3b","3b","3b","3b","2b"
2019-06-01 21:00:00,"BAQS",5.03700914472181,0.276586614227716,0.838167393135415,0.361401946480866,0,"3b","3b","3b","3b","2b"
2019-06-01 22:00:00,"BAQS",4.99944801422651,0.493461532592896,1.22979718378805,0.367801818578824,0.0223498288903097,"3b","3b","3b","3b","2b"
2019-06-01 23:00:00,"BAQS",5.06511287691302,0.504937350373098,1.20871516503931,0.393896296752712,0.0197006647011006,"3b","3b","3b","3b","2b"
2019-06-02,"BAQS",4.92337199866455,0.42112704795847,1.22367750941854,0.362224018617941,0.0175465948716131,"3b","3b","3b","3b","2b"
2019-06-02 01:00:00,"BAQS",4.68633553692648,0.348858679375446,1.1046694717881,0.392776962120017,0.00799517615816289,"3b","3b","3b","3b","2b"
2019-06-02 02:00:00,"BAQS",5.98885000729059,0.619975252542066,1.27183626589047,0.754012485174287,0.0135968182828502,"3b","3b","3b","3b","2b"
2019-06-02 03:00:00,"BAQS",6.20224960793506,0.88513089378393,1.56766533610953,1.55164234022016,0.0283562719424088,"3b","3b","3b","3b","2b"
2019-06-02 04:00:00,"BAQS",6.15180159010933,1.07382620720678,1.51055281406116,1.85889375427508,0.00873251894760872,"3b","3b","3b","3b","2b"
2019-06-02 05:00:00,"BAQS",5.86664097303661,0.936950348856112,1.44506918855881,1.81671860205476,0.0413918220583486,"3b","3b","3b","3b","2b"
2019-06-02 06:00:00,"BAQS",5.72244177758252,1.02510140355479,1.57417121353534,1.86597821228746,0.0320734263731811,"3b","3b","3b","3b","2b"
2019-06-02 07:00:00,"BAQS",4.92537420639733,0.811998217512686,1.29205173376435,1.62559015931232,0.0284436297971978,"3b","3b","3b","3b","2b"
2019-06-02 08:00:00,"BAQS",4.53180698147083,0.87403883661816,1.48543299470011,1.43653412907297,0.0345287797326653,"3b","3b","3b","3b","2b"
2019-06-02 09:00:00,"BAQS",4.0896105894444,0.663266366191503,1.11466687788029,0.817849112855177,0.0133709790509105,"3b","3b","3b","3b","2b"
2019-06-02 10:00:00,"BAQS",3.9121113707804,0.647205555583511,1.23631695824239,0.774056012876673,0.0189348758855647,"3b","3b","3b","3b","2b"
2019-06-02 11:00:00,"BAQS",3.38000466161442,0.634003443375012,1.36145125260405,0.793164703772889,0.010666655970007,"3b","3b","3b","3b","2b"
2019-06-02 12:00:00,"BAQS",3.01903379935551,0.706563780335338,1.58385823114101,0.791146824221788,0.0475076140205386,"3b","3b","3b","3b","2b"
2019-06-02 13:00:00,"BAQS",2.28154922032108,0.686974591812058,1.85924712845505,0.625020397059603,0.036072749252116,"3b","3b","3b","3b","2b"
2019-06-02 14:00:00,"BAQS",1.6825249934898,0.609180525719776,2.08262175609778,0.331818834361741,0.00825226346550702,"3b","3b","3b","3b","2b"
2019-06-02 15:00:00,"BAQS",1.73154952791637,0.562882394119239,1.56897808394487,0.316695734238987,0.0131236728375003,"3b","3b","3b","3b","2b"
2019-06-02 16:00:00,"BAQS",1.05771213813019,0.224883653693027,1.08765795275366,0.182095021797973,0.0108378679657779,"3b","3b","3b","3b","2b"
2019-06-02 17:00:00,"BAQS",0.582100988404255,0.414417838816564,1.19112189069514,0.256580737744262,0.0188969970013506,"3b","3b","3b","3b","2b"
2019-06-02 18:00:00,"BAQS",0.701312377548573,0.297195080658952,1.01760278581808,0.146140593511497,0,"3b","3b","3b","3b","2b"
2019-06-02 19:00:00,"BAQS",1.142113788108,0.116739582258784,0.413979374940276,0.101544017963945,0,"3b","3b","3b","3b","2b"
2019-06-02 20:00:00,"BAQS",0.918311951824325,0.140209688421127,0.615535194691324,0.153630438386255,0,"3b","3b","3b","3b","2b"
2019-06-02 21:00:00,"BAQS",0.773861432018997,0.0462452790917354,0.714152744223922,0.156574868225995,0,"3b","3b","3b","3b","2b"
2019-06-02 22:00:00,"BAQS",1.0996736962115,0.293969178041925,0.986271831410029,0.220973546377354,0,"3b","3b","3b","3b","2b"
2019-06-02 23:00:00,"BAQS",0.87868490171543,0.226178144610257,0.813507285514383,0.193574301117579,0,"3b","3b","3b","3b","2b"
2019-06-03,"BAQS",2.08362335080557,0.429801982638348,1.42267393398902,0.464429518321497,0,"3b","3b","3b","3b","2b"
2019-06-03 01:00:00,"BAQS",1.22053767238587,0.385007431339631,2.122596361096,0.39993368276322,0,"3b","3b","3b","3b","2b"
2019-06-03 02:00:00,"BAQS",1.13151525053856,0.447569523043926,1.915144491456,0.284345089041793,0,"3b","3b","3b","3b","2b"
2019-06-03 03:00:00,"BAQS",0.63978512224386,0.23493295275037,1.87970327120588,0.306349668601598,0,"3b","3b","3b","3b","2b"
