"datetime","particle_concentration","qc_flag_particle_concentration"
"2025-07-01 00:00:00",5870.00666097333,"1b"
"2025-07-01 01:00:00",4312.27005808246,"1b"
"2025-07-01 02:00:00",5112.80031738333,"1b"
"2025-07-01 03:00:00",4718.80669759,"1b"
"2025-07-01 04:00:00",5350.65953776167,"1b"
"2025-07-01 05:00:00",5535.07949219167,"1b"
"2025-07-01 06:00:00",4679.37533365833,"1b"
"2025-07-01 07:00:00",5599.66586665254,"1b"
"2025-07-01 08:00:00",7464.94353027333,"1b"
"2025-07-01 09:00:00",10910.313834635,"1b"
"2025-07-01 10:00:00",13678.6326635271,"1b"
"2025-07-01 11:00:00",11907.9095703133,"1b"
"2025-07-01 12:00:00",13468.32644857,"1b"
"2025-07-01 13:00:00",13917.83544922,"1b"
"2025-07-01 14:00:00",13248.1567871017,"1b"
"2025-07-01 15:00:00",11759.6471191367,"1b"
"2025-07-01 16:00:00",7543.370792645,"1b"
"2025-07-01 17:00:00",6807.06284401591,"1b"
"2025-07-01 18:00:00",6493.14836775714,"1b"
"2025-07-01 19:00:00",5933.45639648,"1b"
"2025-07-01 20:00:00",6999.267089875,"1b"
"2025-07-01 21:00:00",9726.362793,"1b"
"2025-07-01 22:00:00",NA,"0b"
"2025-07-01 23:00:00",NA,"0b"
"2025-07-02 00:00:00",NA,"0b"
"2025-07-02 01:00:00",NA,"0b"
"2025-07-02 02:00:00",NA,"0b"
"2025-07-02 03:00:00",NA,"0b"
"2025-07-02 04:00:00",NA,"0b"
"2025-07-02 05:00:00",NA,"0b"
"2025-07-02 06:00:00",NA,"0b"
"2025-07-02 07:00:00",NA,"0b"
"2025-07-02 08:00:00",5853.01302083846,"1b"
"2025-07-02 09:00:00",5986.511515295,"1b"
"2025-07-02 10:00:00",8910.18992513833,"1b"
"2025-07-02 11:00:00",15719.56433919,"1b"
"2025-07-02 12:00:00",17648.0734374967,"1b"
"2025-07-02 13:00:00",19563.4068522083,"1b"
"2025-07-02 14:00:00",13928.6619791667,"1b"
"2025-07-02 15:00:00",12904.244042965,"1b"
"2025-07-02 16:00:00",12264.7916666617,"1b"
"2025-07-02 17:00:00",12912.3228841117,"1b"
"2025-07-02 18:00:00",10790.878271485,"1b"
"2025-07-02 19:00:00",8455.26615397,"1b"
"2025-07-02 20:00:00",6034.06158853833,"1b"
"2025-07-02 21:00:00",7159.63115233833,"1b"
"2025-07-02 22:00:00",7045.950105795,"1b"
"2025-07-02 23:00:00",6820.48633626333,"1b"
"2025-07-03 00:00:00",7974.58727213667,"1b"
"2025-07-03 01:00:00",7855.12150064833,"1b"
"2025-07-03 02:00:00",7061.68511556167,"1b"
"2025-07-03 03:00:00",6671.94814454167,"1b"
"2025-07-03 04:00:00",7493.21693522333,"1b"
"2025-07-03 05:00:00",6718.130908205,"1b"
"2025-07-03 06:00:00",7461.41882324167,"1b"
"2025-07-03 07:00:00",6922.81112467167,"1b"
"2025-07-03 08:00:00",7267.38002707955,"1b"
"2025-07-03 09:00:00",NA,"0b"
"2025-07-03 10:00:00",NA,"0b"
"2025-07-03 11:00:00",NA,"0b"
"2025-07-03 12:00:00",NA,"0b"
"2025-07-03 13:00:00",4028.39640299231,"1b"
"2025-07-03 14:00:00",3717.57351887833,"1b"
"2025-07-03 15:00:00",4358.19072265333,"1b"
"2025-07-03 16:00:00",7132.48698731167,"1b"
"2025-07-03 17:00:00",9003.51609700667,"1b"
"2025-07-03 18:00:00",8326.28791504,"1b"
"2025-07-03 19:00:00",7025.15964355667,"1b"
"2025-07-03 20:00:00",10240.8912923183,"1b"
"2025-07-03 21:00:00",9686.22633463833,"1b"
"2025-07-03 22:00:00",9481.64645182333,"1b"
"2025-07-03 23:00:00",6585.35707194333,"1b"
"2025-07-04 00:00:00",5757.63374837667,"1b"
"2025-07-04 01:00:00",7363.98288574,"1b"
"2025-07-04 02:00:00",5981.51739095,"1b"
"2025-07-04 03:00:00",7485.51579589667,"1b"
"2025-07-04 04:00:00",7684.31513671667,"1b"
"2025-07-04 05:00:00",7049.05650228333,"1b"
"2025-07-04 06:00:00",9119.00512695667,"1b"
"2025-07-04 07:00:00",7698.274454755,"1b"
"2025-07-04 08:00:00",8260.59129231833,"1b"
"2025-07-04 09:00:00",9115.47113444167,"1b"
"2025-07-04 10:00:00",9040.60429687833,"1b"
"2025-07-04 11:00:00",10514.080639645,"1b"
"2025-07-04 12:00:00",15553.7800913678,"1b"
"2025-07-04 13:00:00",9483.09803874167,"1b"
"2025-07-04 14:00:00",3815.80378011,"1b"
"2025-07-04 15:00:00",2784.60721028667,"1b"
"2025-07-04 16:00:00",3281.13259277833,"1b"
"2025-07-04 17:00:00",2279.246852625,"1b"
"2025-07-04 18:00:00",2423.68659057,"1b"
"2025-07-04 19:00:00",3330.153373215,"1b"
"2025-07-04 20:00:00",2385.30922852,"1b"
"2025-07-04 21:00:00",2676.40159301833,"1b"
"2025-07-04 22:00:00",1807.99985351167,"1b"
"2025-07-04 23:00:00",1687.59502766833,"1b"
"2025-07-05 00:00:00",1511.899285885,"1b"
"2025-07-05 01:00:00",1353.09822997833,"1b"
"2025-07-05 02:00:00",1177.46660156333,"1b"
"2025-07-05 03:00:00",1108.95264281833,"1b"
"2025-07-05 04:00:00",952.033476775,"1b"
"2025-07-05 05:00:00",1518.54761658,"1b"
"2025-07-05 06:00:00",1523.77753397833,"1b"
"2025-07-05 07:00:00",2279.15422058167,"1b"
"2025-07-05 08:00:00",2916.63820800167,"1b"
"2025-07-05 09:00:00",8644.00119629167,"1b"
"2025-07-05 10:00:00",12458.6284179683,"1b"
"2025-07-05 11:00:00",14316.7092610583,"1b"
"2025-07-05 12:00:00",8089.752099605,"1b"
"2025-07-05 13:00:00",7003.93956705167,"1b"
"2025-07-05 14:00:00",9079.45983073167,"1b"
"2025-07-05 15:00:00",6797.54441732,"1b"
"2025-07-05 16:00:00",2800.89147542333,"1b"
"2025-07-05 17:00:00",2425.82275594167,"1b"
"2025-07-05 18:00:00",2403.840930175,"1b"
"2025-07-05 19:00:00",2873.810858145,"1b"
"2025-07-05 20:00:00",2819.209175615,"1b"
"2025-07-05 21:00:00",2440.272060135,"1b"
"2025-07-05 22:00:00",2297.20083210333,"1b"
"2025-07-05 23:00:00",2519.50740966833,"1b"
"2025-07-06 00:00:00",2658.00084228667,"1b"
"2025-07-06 01:00:00",2886.28288167833,"1b"
"2025-07-06 02:00:00",3058.49545491667,"1b"
"2025-07-06 03:00:00",3547.75015869167,"1b"
"2025-07-06 04:00:00",3080.42242024833,"1b"
"2025-07-06 05:00:00",3308.40522054667,"1b"
"2025-07-06 06:00:00",4575.94452718167,"1b"
"2025-07-06 07:00:00",4247.376078285,"1b"
"2025-07-06 08:00:00",5273.63674724667,"1b"
"2025-07-06 09:00:00",3997.18631592,"1b"
"2025-07-06 10:00:00",5209.64588215833,"1b"
"2025-07-06 11:00:00",13772.6691975867,"1b"
"2025-07-06 12:00:00",22688.2339843733,"1b"
"2025-07-06 13:00:00",25149.64342448,"1b"
"2025-07-06 14:00:00",17508.0683756467,"1b"
"2025-07-06 15:00:00",9485.43195511186,"1b"
"2025-07-06 16:00:00",7043.20245767833,"1b"
"2025-07-06 17:00:00",6441.20873209333,"1b"
"2025-07-06 18:00:00",5644.65276693,"1b"
"2025-07-06 19:00:00",5945.703694665,"1b"
"2025-07-06 20:00:00",6298.42119954833,"1b"
"2025-07-06 21:00:00",8046.66360677167,"1b"
"2025-07-06 22:00:00",5951.0837321,"1b"
"2025-07-06 23:00:00",4742.8515625,"1b"
"2025-07-07 00:00:00",2558.62739257667,"1b"
"2025-07-07 01:00:00",1721.60489094833,"1b"
"2025-07-07 02:00:00",2124.69713339167,"1b"
"2025-07-07 03:00:00",1839.01834106167,"1b"
"2025-07-07 04:00:00",2308.071807865,"1b"
"2025-07-07 05:00:00",5939.1610004,"1b"
"2025-07-07 06:00:00",8137.674682615,"1b"
"2025-07-07 07:00:00",9174.12666015833,"1b"
"2025-07-07 08:00:00",9730.44252929167,"1b"
"2025-07-07 09:00:00",10467.1623697967,"1b"
"2025-07-07 10:00:00",12515.57416992,"1b"
"2025-07-07 11:00:00",22449.4657552067,"1b"
"2025-07-07 12:00:00",13501.17778321,"1b"
"2025-07-07 13:00:00",20386.9258300783,"1b"
"2025-07-07 14:00:00",18463.9207356717,"1b"
"2025-07-07 15:00:00",20355.5014648483,"1b"
"2025-07-07 16:00:00",14812.3552083267,"1b"
"2025-07-07 17:00:00",13401.0725260383,"1b"
"2025-07-07 18:00:00",9435.13090820667,"1b"
"2025-07-07 19:00:00",10531.277604165,"1b"
"2025-07-07 20:00:00",10597.0927408817,"1b"
"2025-07-07 21:00:00",10443.21966146,"1b"
"2025-07-07 22:00:00",8879.282958985,"1b"
"2025-07-07 23:00:00",7082.08261718667,"1b"
"2025-07-08 00:00:00",3701.62166341167,"1b"
"2025-07-08 01:00:00",2452.01924438833,"1b"
"2025-07-08 02:00:00",2120.62286579833,"1b"
"2025-07-08 03:00:00",2090.11565755667,"1b"
"2025-07-08 04:00:00",3079.925040695,"1b"
"2025-07-08 05:00:00",5042.21228434167,"1b"
"2025-07-08 06:00:00",6870.834025065,"1b"
"2025-07-08 07:00:00",8766.17961427,"1b"
"2025-07-08 08:00:00",17429.2227539067,"1b"
"2025-07-08 09:00:00",19719.6490234367,"1b"
"2025-07-08 10:00:00",25955.244498695,"1b"
"2025-07-08 11:00:00",34430.6514322917,"1b"
"2025-07-08 12:00:00",35226.6897786483,"1b"
"2025-07-08 13:00:00",28831.7851562533,"1b"
"2025-07-08 14:00:00",22912.08639323,"1b"
"2025-07-08 15:00:00",19941.58886718,"1b"
"2025-07-08 16:00:00",17686.9373697983,"1b"
"2025-07-08 17:00:00",16926.6598144633,"1b"
"2025-07-08 18:00:00",16050.9586425767,"1b"
"2025-07-08 19:00:00",16524.7651041717,"1b"
"2025-07-08 20:00:00",16790.45367839,"1b"
"2025-07-08 21:00:00",11362.036132805,"1b"
"2025-07-08 22:00:00",10842.9641764317,"1b"
"2025-07-08 23:00:00",10880.321500655,"1b"
"2025-07-09 00:00:00",9891.88421223167,"1b"
"2025-07-09 01:00:00",8108.84986979,"1b"
"2025-07-09 02:00:00",9267.2314209,"1b"
"2025-07-09 03:00:00",7595.76449381667,"1b"
"2025-07-09 04:00:00",8848.15481770833,"1b"
"2025-07-09 05:00:00",9475.8811198,"1b"
"2025-07-09 06:00:00",9091.39684245,"1b"
"2025-07-09 07:00:00",NA,"2b"
"2025-07-09 08:00:00",9412.30667317333,"1b"
"2025-07-09 09:00:00",8359.74434407833,"1b"
"2025-07-09 10:00:00",7289.24175618833,"1b"
"2025-07-09 11:00:00",8383.60667317667,"1b"
"2025-07-09 12:00:00",7975.77206218167,"1b"
"2025-07-09 13:00:00",8448.02334798,"1b"
"2025-07-09 14:00:00",7133.050235995,"1b"
"2025-07-09 15:00:00",6661.24172363167,"1b"
"2025-07-09 16:00:00",5537.35187174333,"1b"
"2025-07-09 17:00:00",NA,"2b"
"2025-07-09 18:00:00",9451.327724606,"1b"
"2025-07-09 19:00:00",13867.9569661467,"1b"
"2025-07-09 20:00:00",12346.00906576,"1b"
"2025-07-09 21:00:00",12762.6667317717,"1b"
"2025-07-09 22:00:00",11999.2622884167,"1b"
"2025-07-09 23:00:00",10396.5567871117,"1b"
"2025-07-10 00:00:00",9074.879508465,"1b"
"2025-07-10 01:00:00",8963.35177409167,"1b"
"2025-07-10 02:00:00",8627.05694172833,"1b"
"2025-07-10 03:00:00",10937.9116699267,"1b"
"2025-07-10 04:00:00",9450.19900716,"1b"
"2025-07-10 05:00:00",7977.20786133333,"1b"
"2025-07-10 06:00:00",7277.45469563667,"1b"
"2025-07-10 07:00:00",8236.322444665,"1b"
"2025-07-10 08:00:00",9076.537573245,"1b"
"2025-07-10 09:00:00",12120.9816080683,"1b"
"2025-07-10 10:00:00",25221.214485675,"1b"
"2025-07-10 11:00:00",34756.03401692,"1b"
"2025-07-10 12:00:00",27501.9472330717,"1b"
"2025-07-10 13:00:00",NA,"2b"
"2025-07-10 14:00:00",NA,"2b"
"2025-07-10 15:00:00",NA,"2b"
"2025-07-10 16:00:00",NA,"2b"
"2025-07-10 17:00:00",NA,"0b"
"2025-07-10 18:00:00",NA,"0b"
"2025-07-10 19:00:00",NA,"0b"
"2025-07-10 20:00:00",NA,"0b"
"2025-07-10 21:00:00",NA,"0b"
"2025-07-10 22:00:00",NA,"0b"
"2025-07-10 23:00:00",NA,"0b"
"2025-07-11 00:00:00",NA,"0b"
"2025-07-11 01:00:00",NA,"0b"
"2025-07-11 02:00:00",NA,"0b"
"2025-07-11 03:00:00",NA,"0b"
"2025-07-11 04:00:00",NA,"0b"
"2025-07-11 05:00:00",NA,"0b"
"2025-07-11 06:00:00",NA,"0b"
"2025-07-11 07:00:00",NA,"0b"
"2025-07-11 08:00:00",NA,"0b"
"2025-07-11 09:00:00",NA,"0b"
"2025-07-11 10:00:00",NA,"0b"
"2025-07-11 11:00:00",NA,"0b"
"2025-07-11 12:00:00",NA,"0b"
"2025-07-11 13:00:00",NA,"0b"
"2025-07-11 14:00:00",NA,"0b"
"2025-07-11 15:00:00",NA,"0b"
"2025-07-11 16:00:00",NA,"0b"
"2025-07-11 17:00:00",NA,"0b"
"2025-07-11 18:00:00",NA,"0b"
"2025-07-11 19:00:00",NA,"0b"
"2025-07-11 20:00:00",NA,"0b"
"2025-07-11 21:00:00",NA,"0b"
"2025-07-11 22:00:00",NA,"0b"
"2025-07-11 23:00:00",NA,"0b"
"2025-07-12 00:00:00",NA,"0b"
"2025-07-12 01:00:00",NA,"0b"
"2025-07-12 02:00:00",NA,"0b"
"2025-07-12 03:00:00",NA,"0b"
"2025-07-12 04:00:00",NA,"0b"
"2025-07-12 05:00:00",NA,"0b"
"2025-07-12 06:00:00",NA,"0b"
"2025-07-12 07:00:00",NA,"0b"
"2025-07-12 08:00:00",NA,"0b"
"2025-07-12 09:00:00",NA,"0b"
"2025-07-12 10:00:00",NA,"0b"
"2025-07-12 11:00:00",NA,"0b"
"2025-07-12 12:00:00",NA,"0b"
"2025-07-12 13:00:00",NA,"0b"
"2025-07-12 14:00:00",NA,"0b"
"2025-07-12 15:00:00",NA,"0b"
"2025-07-12 16:00:00",NA,"0b"
"2025-07-12 17:00:00",NA,"0b"
"2025-07-12 18:00:00",NA,"0b"
"2025-07-12 19:00:00",NA,"0b"
"2025-07-12 20:00:00",NA,"0b"
"2025-07-12 21:00:00",NA,"0b"
"2025-07-12 22:00:00",NA,"0b"
"2025-07-12 23:00:00",NA,"0b"
"2025-07-13 00:00:00",NA,"0b"
"2025-07-13 01:00:00",NA,"0b"
"2025-07-13 02:00:00",NA,"0b"
"2025-07-13 03:00:00",NA,"0b"
"2025-07-13 04:00:00",NA,"0b"
"2025-07-13 05:00:00",NA,"0b"
"2025-07-13 06:00:00",NA,"0b"
"2025-07-13 07:00:00",NA,"0b"
"2025-07-13 08:00:00",NA,"0b"
"2025-07-13 09:00:00",NA,"0b"
"2025-07-13 10:00:00",NA,"0b"
"2025-07-13 11:00:00",NA,"0b"
"2025-07-13 12:00:00",NA,"0b"
"2025-07-13 13:00:00",NA,"0b"
"2025-07-13 14:00:00",NA,"0b"
"2025-07-13 15:00:00",NA,"0b"
"2025-07-13 16:00:00",NA,"0b"
"2025-07-13 17:00:00",NA,"0b"
"2025-07-13 18:00:00",NA,"0b"
"2025-07-13 19:00:00",NA,"0b"
"2025-07-13 20:00:00",NA,"0b"
"2025-07-13 21:00:00",NA,"0b"
"2025-07-13 22:00:00",NA,"0b"
"2025-07-13 23:00:00",NA,"0b"
"2025-07-14 00:00:00",NA,"0b"
"2025-07-14 01:00:00",NA,"0b"
"2025-07-14 02:00:00",NA,"0b"
"2025-07-14 03:00:00",NA,"0b"
"2025-07-14 04:00:00",NA,"0b"
"2025-07-14 05:00:00",NA,"0b"
"2025-07-14 06:00:00",NA,"0b"
"2025-07-14 07:00:00",NA,"0b"
"2025-07-14 08:00:00",14888.280128763,"1b"
"2025-07-14 09:00:00",14662.0328450483,"1b"
"2025-07-14 10:00:00",13840.9687662717,"1b"
"2025-07-14 11:00:00",12837.1147135367,"1b"
"2025-07-14 12:00:00",15910.3436035217,"1b"
"2025-07-14 13:00:00",13946.894775395,"1b"
"2025-07-14 14:00:00",20708.1858723983,"1b"
"2025-07-14 15:00:00",16035.9399902383,"1b"
"2025-07-14 16:00:00",16241.0046712217,"1b"
"2025-07-14 17:00:00",10729.8795979833,"1b"
"2025-07-14 18:00:00",6684.31620279833,"1b"
"2025-07-14 19:00:00",5522.31183268,"1b"
"2025-07-14 20:00:00",4155.86644287167,"1b"
"2025-07-14 21:00:00",3281.86821696333,"1b"
"2025-07-14 22:00:00",4015.36558837833,"1b"
"2025-07-14 23:00:00",3435.28484700167,"1b"
"2025-07-15 00:00:00",2560.672749835,"1b"
"2025-07-15 01:00:00",2686.92725422833,"1b"
