"datetime","particle_concentration","qc_flag_particle_concentration"
"2025-04-03 08:00:00",11862.695410155,"1b"
"2025-04-03 09:00:00",10433.113102215,"1b"
"2025-04-03 10:00:00",9260.88294270833,"1b"
"2025-04-03 11:00:00",7909.20798339,"1b"
"2025-04-03 12:00:00",7520.34366048333,"1b"
"2025-04-03 13:00:00",7404.03260904667,"1b"
"2025-04-03 14:00:00",6794.38459472167,"1b"
"2025-04-03 15:00:00",6279.54712728333,"1b"
"2025-04-03 16:00:00",5926.02101236667,"1b"
"2025-04-03 17:00:00",9122.342919925,"1b"
"2025-04-03 18:00:00",12362.077197275,"1b"
"2025-04-03 19:00:00",12705.604117845,"1b"
"2025-04-03 20:00:00",15411.6965332067,"1b"
"2025-04-03 21:00:00",14154.1493652383,"1b"
"2025-04-03 22:00:00",11521.717724605,"1b"
"2025-04-03 23:00:00",11516.9183105417,"1b"
"2025-04-04 00:00:00",9472.48056640167,"1b"
"2025-04-04 01:00:00",8920.86669920833,"1b"
"2025-04-04 02:00:00",NA,"0b"
"2025-04-04 03:00:00",NA,"0b"
"2025-04-04 04:00:00",NA,"0b"
"2025-04-04 05:00:00",NA,"0b"
"2025-04-04 06:00:00",13522.761474625,"1b"
"2025-04-04 07:00:00",13268.37776692,"1b"
"2025-04-04 08:00:00",13520.7127115867,"1b"
"2025-04-04 09:00:00",14234.035546875,"1b"
"2025-04-04 10:00:00",14632.1987552932,"1b"
"2025-04-04 11:00:00",8278.41175943667,"1b"
"2025-04-04 12:00:00",9214.96158854,"1b"
"2025-04-04 13:00:00",10173.2375488283,"1b"
"2025-04-04 14:00:00",13943.3700032567,"1b"
"2025-04-04 15:00:00",15257.2211588533,"1b"
"2025-04-04 16:00:00",13494.2733561217,"1b"
"2025-04-04 17:00:00",10201.03618164,"1b"
"2025-04-04 18:00:00",9436.89601236333,"1b"
"2025-04-04 19:00:00",9755.99210611833,"1b"
"2025-04-04 20:00:00",9256.50799967333,"1b"
"2025-04-04 21:00:00",7127.67305501333,"1b"
"2025-04-04 22:00:00",7770.61690267,"1b"
"2025-04-04 23:00:00",8786.06051432833,"1b"
"2025-04-05 00:00:00",8277.47258300667,"1b"
"2025-04-05 01:00:00",6621.37212728333,"1b"
"2025-04-05 02:00:00",5930.43549804333,"1b"
"2025-04-05 03:00:00",5809.42332356667,"1b"
"2025-04-05 04:00:00",5557.117789705,"1b"
"2025-04-05 05:00:00",4722.50030110333,"1b"
"2025-04-05 06:00:00",4526.69175618333,"1b"
"2025-04-05 07:00:00",5139.97782075962,"1b"
"2025-04-05 08:00:00",NA,"0b"
"2025-04-05 09:00:00",NA,"0b"
"2025-04-05 10:00:00",NA,"0b"
"2025-04-05 11:00:00",NA,"0b"
"2025-04-05 12:00:00",16615.7793642207,"1b"
"2025-04-05 13:00:00",18508.4748697983,"1b"
"2025-04-05 14:00:00",16769.4756835967,"1b"
"2025-04-05 15:00:00",13557.0409505217,"1b"
"2025-04-05 16:00:00",11825.3297200583,"1b"
"2025-04-05 17:00:00",12862.4348795567,"1b"
"2025-04-05 18:00:00",9760.73783365667,"1b"
"2025-04-05 19:00:00",8301.12577311833,"1b"
"2025-04-05 20:00:00",8192.03729655,"1b"
"2025-04-05 21:00:00",8631.62884115333,"1b"
"2025-04-05 22:00:00",9792.160563155,"1b"
"2025-04-05 23:00:00",8957.31265462833,"1b"
"2025-04-06 00:00:00",8485.149991855,"1b"
"2025-04-06 01:00:00",8680.46258137833,"1b"
"2025-04-06 02:00:00",8269.92408041333,"1b"
"2025-04-06 03:00:00",8159.20490179722,"1b"
"2025-04-06 04:00:00",NA,"0b"
"2025-04-06 05:00:00",NA,"0b"
"2025-04-06 06:00:00",NA,"0b"
"2025-04-06 07:00:00",NA,"0b"
"2025-04-06 08:00:00",NA,"0b"
"2025-04-06 09:00:00",NA,"0b"
"2025-04-06 10:00:00",NA,"0b"
"2025-04-06 11:00:00",NA,"0b"
"2025-04-06 12:00:00",NA,"0b"
"2025-04-06 13:00:00",NA,"0b"
"2025-04-06 14:00:00",NA,"0b"
"2025-04-06 15:00:00",14662.9093070739,"1b"
"2025-04-06 16:00:00",15106.169466145,"1b"
"2025-04-06 17:00:00",14627.9752441417,"1b"
"2025-04-06 18:00:00",14713.3596598375,"1b"
"2025-04-06 19:00:00",NA,"0b"
"2025-04-06 20:00:00",13205.4324287333,"1b"
"2025-04-06 21:00:00",13116.997998045,"1b"
"2025-04-06 22:00:00",13209.339990235,"1b"
"2025-04-06 23:00:00",12903.0832356783,"1b"
"2025-04-07 00:00:00",12397.7157389283,"1b"
"2025-04-07 01:00:00",12513.2921061183,"1b"
"2025-04-07 02:00:00",10839.0691406233,"1b"
"2025-04-07 03:00:00",10518.45605469,"1b"
"2025-04-07 04:00:00",10969.6032063767,"1b"
"2025-04-07 05:00:00",12199.5824055983,"1b"
"2025-04-07 06:00:00",13902.3519693983,"1b"
"2025-04-07 07:00:00",13120.564143885,"1b"
"2025-04-07 08:00:00",19749.54034831,"1b"
"2025-04-07 09:00:00",17190.457845045,"1b"
"2025-04-07 10:00:00",13273.843863935,"1b"
"2025-04-07 11:00:00",22461.2331542983,"1b"
"2025-04-07 12:00:00",14049.1868815133,"1b"
"2025-04-07 13:00:00",15609.2398896882,"1b"
"2025-04-07 14:00:00",17221.205924485,"1b"
"2025-04-07 15:00:00",15465.00364583,"1b"
"2025-04-07 16:00:00",12633.0790201833,"1b"
"2025-04-07 17:00:00",13043.8860677083,"1b"
"2025-04-07 18:00:00",12184.8905091424,"1b"
"2025-04-07 19:00:00",17113.9522786483,"1b"
"2025-04-07 20:00:00",21014.92675781,"1b"
"2025-04-07 21:00:00",19974.56043295,"1b"
"2025-04-07 22:00:00",15775.02363281,"1b"
"2025-04-07 23:00:00",13691.7985188717,"1b"
"2025-04-08 00:00:00",12715.7555664083,"1b"
"2025-04-08 01:00:00",11672.7482747383,"1b"
"2025-04-08 02:00:00",11320.9886556067,"1b"
"2025-04-08 03:00:00",8583.73748371833,"1b"
"2025-04-08 04:00:00",7440.40575357667,"1b"
"2025-04-08 05:00:00",11954.7985351533,"1b"
"2025-04-08 06:00:00",18661.3434974431,"1b"
"2025-04-08 07:00:00",11775.4771118187,"1b"
"2025-04-08 08:00:00",11393.9918294333,"1b"
"2025-04-08 09:00:00",13213.6721191467,"1b"
"2025-04-08 10:00:00",12760.107307945,"1b"
"2025-04-08 11:00:00",12545.0513834667,"1b"
"2025-04-08 12:00:00",8944.67720651351,"1b"
"2025-04-08 13:00:00",NA,"0b"
"2025-04-08 14:00:00",9429.1777712283,"1b"
"2025-04-08 15:00:00",10176.8959960933,"1b"
"2025-04-08 16:00:00",10328.3666341133,"1b"
"2025-04-08 17:00:00",8093.52050781667,"1b"
"2025-04-08 18:00:00",9975.18266600667,"1b"
"2025-04-08 19:00:00",13842.4093912767,"1b"
"2025-04-08 20:00:00",18892.8326171833,"1b"
"2025-04-08 21:00:00",18064.79091797,"1b"
"2025-04-08 22:00:00",16018.2589029917,"1b"
"2025-04-08 23:00:00",11839.36526693,"1b"
"2025-04-09 00:00:00",9074.542447925,"1b"
"2025-04-09 01:00:00",8553.96350911167,"1b"
"2025-04-09 02:00:00",8451.57716471,"1b"
"2025-04-09 03:00:00",8528.30088704333,"1b"
"2025-04-09 04:00:00",11866.4746744783,"1b"
"2025-04-09 05:00:00",14718.35709635,"1b"
"2025-04-09 06:00:00",14318.00934245,"1b"
"2025-04-09 07:00:00",11957.84801432,"1b"
"2025-04-09 08:00:00",11695.4018066417,"1b"
"2025-04-09 09:00:00",13238.4700846317,"1b"
"2025-04-09 10:00:00",21815.0638192158,"1b"
"2025-04-09 11:00:00",20274.8068440783,"1b"
"2025-04-09 12:00:00",9078.67491048167,"1b"
"2025-04-09 13:00:00",7883.38919271333,"1b"
"2025-04-09 14:00:00",7630.46105143333,"1b"
"2025-04-09 15:00:00",8121.40895995833,"1b"
"2025-04-09 16:00:00",7970.906306965,"1b"
"2025-04-09 17:00:00",7720.04431966,"1b"
"2025-04-09 18:00:00",7250.91585286167,"1b"
"2025-04-09 19:00:00",8420.84339192667,"1b"
"2025-04-09 20:00:00",7327.49289771818,"1b"
"2025-04-09 21:00:00",NA,"0b"
"2025-04-09 22:00:00",NA,"0b"
"2025-04-09 23:00:00",NA,"0b"
"2025-04-10 00:00:00",NA,"0b"
"2025-04-10 01:00:00",NA,"0b"
"2025-04-10 02:00:00",NA,"0b"
"2025-04-10 03:00:00",NA,"0b"
"2025-04-10 04:00:00",NA,"0b"
"2025-04-10 05:00:00",NA,"0b"
"2025-04-10 06:00:00",NA,"0b"
"2025-04-10 07:00:00",7157.23968147059,"1b"
"2025-04-10 08:00:00",7885.86584923333,"1b"
"2025-04-10 09:00:00",NA,"0b"
"2025-04-10 10:00:00",NA,"0b"
"2025-04-10 11:00:00",9548.8104858375,"1b"
"2025-04-10 12:00:00",10516.2988606767,"1b"
"2025-04-10 13:00:00",11951.9541992167,"1b"
"2025-04-10 14:00:00",12776.5303873667,"1b"
"2025-04-10 15:00:00",13527.165559895,"1b"
"2025-04-10 16:00:00",10640.2376302133,"1b"
"2025-04-10 17:00:00",9759.48709309833,"1b"
"2025-04-10 18:00:00",10380.2422851567,"1b"
"2025-04-10 19:00:00",12553.0379069033,"1b"
"2025-04-10 20:00:00",21163.1812174483,"1b"
"2025-04-10 21:00:00",28295.9138267776,"1b"
"2025-04-10 22:00:00",16985.0241862017,"1b"
"2025-04-10 23:00:00",13054.7243815017,"1b"
"2025-04-11 00:00:00",9516.84219412373,"1b"
"2025-04-11 01:00:00",7489.110221355,"1b"
"2025-04-11 02:00:00",7261.39765955932,"1b"
"2025-04-11 03:00:00",5407.78352864667,"1b"
"2025-04-11 04:00:00",4657.33998209833,"1b"
"2025-04-11 05:00:00",6471.938256835,"1b"
"2025-04-11 06:00:00",16609.8453776067,"1b"
"2025-04-11 07:00:00",10599.3334960983,"1b"
"2025-04-11 08:00:00",12183.4800130217,"1b"
"2025-04-11 09:00:00",12097.66464844,"1b"
"2025-04-11 10:00:00",12929.5562337233,"1b"
"2025-04-11 11:00:00",13654.1639811233,"1b"
"2025-04-11 12:00:00",11295.3104817767,"1b"
"2025-04-11 13:00:00",11867.1992350267,"1b"
"2025-04-11 14:00:00",11153.57307943,"1b"
"2025-04-11 15:00:00",11170.2677734433,"1b"
"2025-04-11 16:00:00",12462.413134765,"1b"
"2025-04-11 17:00:00",12320.89104818,"1b"
"2025-04-11 18:00:00",12010.0796386717,"1b"
"2025-04-11 19:00:00",16242.79303385,"1b"
"2025-04-11 20:00:00",19898.0742675783,"1b"
"2025-04-11 21:00:00",23404.1474609333,"1b"
"2025-04-11 22:00:00",18353.8388346367,"1b"
"2025-04-11 23:00:00",15587.9774576783,"1b"
"2025-04-12 00:00:00",11878.9467773417,"1b"
"2025-04-12 01:00:00",9854.002636715,"1b"
"2025-04-12 02:00:00",10992.5618815133,"1b"
"2025-04-12 03:00:00",16029.1012044233,"1b"
"2025-04-12 04:00:00",9693.310123695,"1b"
"2025-04-12 05:00:00",7983.78826498,"1b"
"2025-04-12 06:00:00",9910.012565105,"1b"
"2025-04-12 07:00:00",7996.55305989,"1b"
"2025-04-12 08:00:00",7218.23816732,"1b"
"2025-04-12 09:00:00",7383.93458659333,"1b"
"2025-04-12 10:00:00",7466.27670085333,"1b"
"2025-04-12 11:00:00",6466.969531255,"1b"
"2025-04-12 12:00:00",5940.45046386833,"1b"
"2025-04-12 13:00:00",7019.02424316,"1b"
"2025-04-12 14:00:00",7001.69078776667,"1b"
"2025-04-12 15:00:00",7442.78761392667,"1b"
"2025-04-12 16:00:00",6625.42620442167,"1b"
"2025-04-12 17:00:00",7505.5087972,"1b"
"2025-04-12 18:00:00",7856.78935546333,"1b"
"2025-04-12 19:00:00",9919.05128581,"1b"
"2025-04-12 20:00:00",9674.01539713,"1b"
"2025-04-12 21:00:00",7513.24263509333,"1b"
"2025-04-12 22:00:00",7135.92438151333,"1b"
"2025-04-12 23:00:00",7571.27074381833,"1b"
"2025-04-13 00:00:00",8242.204239915,"1b"
"2025-04-13 01:00:00",6506.30442709167,"1b"
"2025-04-13 02:00:00",2392.32342732333,"1b"
"2025-04-13 03:00:00",2142.069425455,"1b"
"2025-04-13 04:00:00",2545.485257985,"1b"
"2025-04-13 05:00:00",5285.53997803,"1b"
"2025-04-13 06:00:00",4702.73798828333,"1b"
"2025-04-13 07:00:00",3400.18687744167,"1b"
"2025-04-13 08:00:00",3168.46390787667,"1b"
"2025-04-13 09:00:00",2846.90431315167,"1b"
"2025-04-13 10:00:00",3652.12515055333,"1b"
"2025-04-13 11:00:00",10123.3796142583,"1b"
"2025-04-13 12:00:00",12059.6877278633,"1b"
"2025-04-13 13:00:00",13055.0614420567,"1b"
"2025-04-13 14:00:00",15059.945963545,"1b"
"2025-04-13 15:00:00",13785.1716145833,"1b"
"2025-04-13 16:00:00",9210.87504068833,"1b"
"2025-04-13 17:00:00",8214.30765787667,"1b"
"2025-04-13 18:00:00",7635.331819665,"1b"
"2025-04-13 19:00:00",11396.22538249,"1b"
"2025-04-13 20:00:00",17251.5250976567,"1b"
"2025-04-13 21:00:00",15435.5464843767,"1b"
"2025-04-13 22:00:00",11720.5805013067,"1b"
"2025-04-13 23:00:00",8674.38317870667,"1b"
"2025-04-14 00:00:00",5691.50874837,"1b"
"2025-04-14 01:00:00",6468.14953613,"1b"
"2025-04-14 02:00:00",6999.32454427167,"1b"
"2025-04-14 03:00:00",6311.090942385,"1b"
"2025-04-14 04:00:00",6941.627058915,"1b"
"2025-04-14 05:00:00",7521.98660481167,"1b"
"2025-04-14 06:00:00",8227.83837076667,"1b"
"2025-04-14 07:00:00",7173.82746581667,"1b"
"2025-04-14 08:00:00",5997.11321615,"1b"
"2025-04-14 09:00:00",5489.05445149833,"1b"
"2025-04-14 10:00:00",3643.45667317,"1b"
"2025-04-14 11:00:00",3682.65468342833,"1b"
"2025-04-14 12:00:00",4186.525447595,"1b"
"2025-04-14 13:00:00",4726.01121419333,"1b"
"2025-04-14 14:00:00",4804.13593343167,"1b"
"2025-04-14 15:00:00",4171.86190592167,"1b"
"2025-04-14 16:00:00",4644.69700113333,"1b"
"2025-04-14 17:00:00",4858.153483075,"1b"
"2025-04-14 18:00:00",6084.961971025,"1b"
"2025-04-14 19:00:00",8041.583496085,"1b"
"2025-04-14 20:00:00",9576.06486002667,"1b"
"2025-04-14 21:00:00",7502.13825683,"1b"
"2025-04-14 22:00:00",8222.631380205,"1b"
"2025-04-14 23:00:00",7999.58309732833,"1b"
"2025-04-15 00:00:00",7849.417049155,"1b"
"2025-04-15 01:00:00",7109.25782877167,"1b"
"2025-04-15 02:00:00",6663.436897795,"1b"
"2025-04-15 03:00:00",7060.34843750167,"1b"
"2025-04-15 04:00:00",8481.717187505,"1b"
"2025-04-15 05:00:00",13317.4817871133,"1b"
"2025-04-15 06:00:00",16832.3194335983,"1b"
"2025-04-15 07:00:00",15645.2047851583,"1b"
"2025-04-15 08:00:00",18671.1702148467,"1b"
"2025-04-15 09:00:00",14935.072672525,"1b"
"2025-04-15 10:00:00",19834.9981668053,"1b"
"2025-04-15 11:00:00",13314.58662109,"1b"
"2025-04-15 12:00:00",14823.160387978,"1b"
"2025-04-15 13:00:00",6582.03908731864,"1b"
"2025-04-15 14:00:00",7546.38325195333,"1b"
"2025-04-15 15:00:00",8155.46866047833,"1b"
"2025-04-15 16:00:00",5994.18302409167,"1b"
"2025-04-15 17:00:00",8342.40762939667,"1b"
"2025-04-15 18:00:00",8017.21143391833,"1b"
"2025-04-15 19:00:00",11001.30876465,"1b"
"2025-04-15 20:00:00",6934.72924804833,"1b"
"2025-04-15 21:00:00",7474.951928705,"1b"
"2025-04-15 22:00:00",7211.712784835,"1b"
"2025-04-15 23:00:00",6065.36099446833,"1b"
"2025-04-16 00:00:00",4260.73967895667,"1b"
"2025-04-16 01:00:00",1458.80302937833,"1b"
"2025-04-16 02:00:00",1814.42497150833,"1b"
"2025-04-16 03:00:00",1478.33818562833,"1b"
"2025-04-16 04:00:00",1580.14874674833,"1b"
"2025-04-16 05:00:00",2094.72313842167,"1b"
"2025-04-16 06:00:00",2768.32145588833,"1b"
"2025-04-16 07:00:00",3367.26364745667,"1b"
"2025-04-16 08:00:00",3386.30394286167,"1b"
"2025-04-16 09:00:00",3734.87163900667,"1b"
"2025-04-16 10:00:00",4086.08399251167,"1b"
"2025-04-16 11:00:00",6083.11328124833,"1b"
"2025-04-16 12:00:00",7631.51332193667,"1b"
"2025-04-16 13:00:00",10137.0953287767,"1b"
"2025-04-16 14:00:00",13715.5188313767,"1b"
"2025-04-16 15:00:00",17372.279921876,"1b"
"2025-04-16 16:00:00",NA,"0b"
"2025-04-16 17:00:00",NA,"0b"
"2025-04-16 18:00:00",NA,"0b"
"2025-04-16 19:00:00",NA,"0b"
"2025-04-16 20:00:00",NA,"0b"
"2025-04-16 21:00:00",NA,"0b"
"2025-04-16 22:00:00",NA,"0b"
"2025-04-16 23:00:00",NA,"0b"
"2025-04-17 00:00:00",NA,"0b"
"2025-04-17 01:00:00",NA,"0b"
"2025-04-17 02:00:00",NA,"0b"
"2025-04-17 03:00:00",NA,"0b"
"2025-04-17 04:00:00",NA,"0b"
"2025-04-17 05:00:00",NA,"0b"
"2025-04-17 06:00:00",NA,"0b"
"2025-04-17 07:00:00",NA,"0b"
"2025-04-17 08:00:00",NA,"0b"
"2025-04-17 09:00:00",NA,"0b"
"2025-04-17 10:00:00",NA,"0b"
"2025-04-17 11:00:00",NA,"0b"
"2025-04-17 12:00:00",13976.1113577121,"1b"
"2025-04-17 13:00:00",12978.6281901,"1b"
"2025-04-17 14:00:00",10145.440136715,"1b"
"2025-04-17 15:00:00",8061.81757812667,"1b"
"2025-04-17 16:00:00",8064.27844237667,"1b"
"2025-04-17 17:00:00",7615.9491862,"1b"
"2025-04-17 18:00:00",9063.04289279111,"1b"
"2025-04-17 19:00:00",11806.1084147117,"1b"
"2025-04-17 20:00:00",15038.335774745,"1b"
"2025-04-17 21:00:00",13012.138313795,"1b"
"2025-04-17 22:00:00",12512.3047200517,"1b"
"2025-04-17 23:00:00",11340.1862467467,"1b"
"2025-04-18 00:00:00",7559.78128255667,"1b"
"2025-04-18 01:00:00",6302.118522135,"1b"
"2025-04-18 02:00:00",5798.51639810833,"1b"
"2025-04-18 03:00:00",6807.51138509333,"1b"
"2025-04-18 04:00:00",7094.56219889,"1b"
"2025-04-18 05:00:00",7523.57837727167,"1b"
"2025-04-18 06:00:00",7368.02096354,"1b"
"2025-04-18 07:00:00",6772.91210123333,"1b"
"2025-04-18 08:00:00",6835.59300130333,"1b"
"2025-04-18 09:00:00",NA,"0b"
"2025-04-18 10:00:00",4930.72171075818,"1b"
"2025-04-18 11:00:00",4873.80699055833,"1b"
"2025-04-18 12:00:00",4592.95059407,"1b"
"2025-04-18 13:00:00",5614.67496745167,"1b"
"2025-04-18 14:00:00",5519.41096379038,"1b"
"2025-04-18 15:00:00",6471.82424588333,"1b"
"2025-04-18 16:00:00",7074.57930501333,"1b"
"2025-04-18 17:00:00",8343.80569661667,"1b"
"2025-04-18 18:00:00",6164.12050781333,"1b"
"2025-04-18 19:00:00",6041.253881835,"1b"
"2025-04-18 20:00:00",6197.24558919333,"1b"
"2025-04-18 21:00:00",15431.5898681667,"1b"
"2025-04-18 22:00:00",7553.00581869,"1b"
"2025-04-18 23:00:00",6445.12692743158,"1b"
"2025-04-19 00:00:00",NA,"0b"
"2025-04-19 01:00:00",5999.95356445667,"1b"
"2025-04-19 02:00:00",6501.87025553333,"1b"
"2025-04-19 03:00:00",6214.098347985,"1b"
"2025-04-19 04:00:00",6542.70990397833,"1b"
"2025-04-19 05:00:00",5709.68090006167,"1b"
"2025-04-19 06:00:00",6831.05851237,"1b"
"2025-04-19 07:00:00",6286.66135253833,"1b"
"2025-04-19 08:00:00",6691.88417155167,"1b"
"2025-04-19 09:00:00",6911.14208984167,"1b"
"2025-04-19 10:00:00",7034.72649739,"1b"
"2025-04-19 11:00:00",6261.19406738333,"1b"
"2025-04-19 12:00:00",5334.7056274625,"1b"
"2025-04-19 13:00:00",7408.75699870417,"1b"
"2025-04-19 14:00:00",6768.356339515,"1b"
"2025-04-19 15:00:00",5908.18749999667,"1b"
"2025-04-19 16:00:00",5107.90850423167,"1b"
"2025-04-19 17:00:00",5383.24085286167,"1b"
"2025-04-19 18:00:00",8703.32596029,"1b"
"2025-04-19 19:00:00",12503.0583333383,"1b"
"2025-04-19 20:00:00",10379.89059245,"1b"
"2025-04-19 21:00:00",5350.176269535,"1b"
"2025-04-19 22:00:00",4380.31672363667,"1b"
"2025-04-19 23:00:00",3748.38887023958,"1b"
"2025-04-20 00:00:00",3744.59196370167,"1b"
"2025-04-20 01:00:00",2532.04564615833,"1b"
"2025-04-20 02:00:00",2245.87093954211,"1b"
"2025-04-20 03:00:00",2291.65217420185,"1b"
"2025-04-20 04:00:00",3384.24250081167,"1b"
"2025-04-20 05:00:00",4277.73420003333,"1b"
"2025-04-20 06:00:00",2782.37019042667,"1b"
"2025-04-20 07:00:00",3203.71959339818,"1b"
"2025-04-20 08:00:00",4320.28401691667,"1b"
"2025-04-20 09:00:00",5343.70290305455,"1b"
"2025-04-20 10:00:00",13590.5076985717,"1b"
"2025-04-20 11:00:00",30415.9895507867,"3b"
"2025-04-20 12:00:00",35266.888346355,"1b"
"2025-04-20 13:00:00",28195.5304687517,"1b"
"2025-04-20 14:00:00",26008.1003580783,"1b"
"2025-04-20 15:00:00",23310.22408854,"1b"
"2025-04-20 16:00:00",17888.26694336,"1b"
"2025-04-20 17:00:00",13933.30563151,"1b"
"2025-04-20 18:00:00",14017.8525065133,"1b"
"2025-04-20 19:00:00",13040.9316731733,"1b"
"2025-04-20 20:00:00",21409.7836914067,"1b"
"2025-04-20 21:00:00",16319.9947428367,"1b"
"2025-04-20 22:00:00",13438.1254720117,"1b"
"2025-04-20 23:00:00",10155.985319015,"1b"
"2025-04-21 00:00:00",9077.89814815185,"1b"
"2025-04-21 01:00:00",8302.71159668,"1b"
"2025-04-21 02:00:00",8154.09471029,"1b"
"2025-04-21 03:00:00",7830.30909831,"1b"
"2025-04-21 04:00:00",7278.67856445167,"1b"
"2025-04-21 05:00:00",7293.25696614833,"1b"
"2025-04-21 06:00:00",6685.98579916167,"1b"
"2025-04-21 07:00:00",6120.01080729833,"1b"
"2025-04-21 08:00:00",6216.39690754833,"1b"
"2025-04-21 09:00:00",6713.67273763167,"1b"
"2025-04-21 10:00:00",6276.63193359833,"1b"
"2025-04-21 11:00:00",5573.00530599,"1b"
"2025-04-21 12:00:00",5370.201627605,"1b"
"2025-04-21 13:00:00",5445.70916341167,"1b"
"2025-04-21 14:00:00",5429.12511392667,"1b"
"2025-04-21 15:00:00",14134.7635823533,"1b"
"2025-04-21 16:00:00",6968.75640462167,"1b"
"2025-04-21 17:00:00",10948.38642578,"1b"
"2025-04-21 18:00:00",15487.7462890683,"1b"
"2025-04-21 19:00:00",15578.0249602678,"1b"
"2025-04-21 20:00:00",12465.1751302133,"1b"
"2025-04-21 21:00:00",11396.7261718817,"1b"
"2025-04-21 22:00:00",10305.5695800767,"1b"
"2025-04-21 23:00:00",13825.30296224,"1b"
"2025-04-22 00:00:00",9299.71782226833,"1b"
"2025-04-22 01:00:00",7943.40052897333,"1b"
"2025-04-22 02:00:00",7328.76756998833,"1b"
"2025-04-22 03:00:00",7848.67972819833,"1b"
"2025-04-22 04:00:00",8709.249202475,"1b"
"2025-04-22 05:00:00",9092.44785969833,"1b"
"2025-04-22 06:00:00",12593.71860352,"1b"
"2025-04-22 07:00:00",14864.0057128933,"1b"
"2025-04-22 08:00:00",12735.907747395,"1b"
"2025-04-22 09:00:00",8779.86613499333,"1b"
"2025-04-22 10:00:00",NA,"0b"
"2025-04-22 11:00:00",NA,"0b"
"2025-04-22 12:00:00",NA,"0b"
"2025-04-22 13:00:00",NA,"0b"
"2025-04-22 14:00:00",15698.0488498222,"1b"
"2025-04-22 15:00:00",15128.888004555,"1b"
"2025-04-22 16:00:00",14628.304703775,"1b"
"2025-04-22 17:00:00",12447.5620442683,"1b"
"2025-04-22 18:00:00",8987.56175944333,"1b"
"2025-04-22 19:00:00",8761.66213379167,"1b"
"2025-04-22 20:00:00",9418.05507812667,"1b"
"2025-04-22 21:00:00",6797.135628255,"1b"
"2025-04-22 22:00:00",4304.84296060667,"1b"
"2025-04-22 23:00:00",4001.17834879667,"1b"
"2025-04-23 00:00:00",4812.82216796667,"1b"
"2025-04-23 01:00:00",4828.97947591,"1b"
"2025-04-23 02:00:00",4761.26875813,"1b"
"2025-04-23 03:00:00",4001.30043131833,"1b"
"2025-04-23 04:00:00",3626.42236329,"1b"
"2025-04-23 05:00:00",4955.02177734167,"1b"
