"datetime","particle_concentration","qc_flag_particle_concentration"
"2024-12-01 00:00:00",1819.04723714,"1b"
"2024-12-01 01:00:00",1579.26027018667,"1b"
"2024-12-01 02:00:00",1236.84032592333,"1b"
"2024-12-01 03:00:00",1791.41317951667,"1b"
"2024-12-01 04:00:00",1750.32832845,"1b"
"2024-12-01 05:00:00",1408.61917521833,"1b"
"2024-12-01 06:00:00",1524.19549356667,"1b"
"2024-12-01 07:00:00",1626.66151529833,"1b"
"2024-12-01 08:00:00",1718.61830037167,"1b"
"2024-12-01 09:00:00",1831.2074117,"1b"
"2024-12-01 10:00:00",2684.93199259167,"1b"
"2024-12-01 11:00:00",2569.53889770333,"1b"
"2024-12-01 12:00:00",2879.54097494,"1b"
"2024-12-01 13:00:00",3712.15353189833,"1b"
"2024-12-01 14:00:00",3985.61150309333,"1b"
"2024-12-01 15:00:00",4475.69605713167,"1b"
"2024-12-01 16:00:00",7582.03684082,"1b"
"2024-12-01 17:00:00",8200.25075684333,"1b"
"2024-12-01 18:00:00",9271.90792643333,"1b"
"2024-12-01 19:00:00",7824.29673665333,"1b"
"2024-12-01 20:00:00",5564.87479654333,"1b"
"2024-12-01 21:00:00",5210.66405435167,"1b"
"2024-12-01 22:00:00",4790.56234130833,"1b"
"2024-12-01 23:00:00",3380.11448567667,"1b"
"2024-12-02 00:00:00",2251.7704305,"1b"
"2024-12-02 01:00:00",1827.95345662333,"1b"
"2024-12-02 02:00:00",1310.844288125,"1b"
"2024-12-02 03:00:00",1632.80389709167,"1b"
"2024-12-02 04:00:00",3540.48447469,"1b"
"2024-12-02 05:00:00",6511.81976724833,"1b"
"2024-12-02 06:00:00",8802.68840332167,"1b"
"2024-12-02 07:00:00",5401.44453939,"1b"
"2024-12-02 08:00:00",7801.22210287167,"1b"
"2024-12-02 09:00:00",7816.636971025,"1b"
"2024-12-02 10:00:00",5999.75008137333,"1b"
"2024-12-02 11:00:00",5043.70268555167,"1b"
"2024-12-02 12:00:00",4117.84805908,"1b"
"2024-12-02 13:00:00",5669.07191976,"1b"
"2024-12-02 14:00:00",5756.72929687167,"1b"
"2024-12-02 15:00:00",8482.19916177667,"1b"
"2024-12-02 16:00:00",17971.8747233033,"1b"
"2024-12-02 17:00:00",10647.8974283833,"1b"
"2024-12-02 18:00:00",10627.171728515,"1b"
"2024-12-02 19:00:00",9744.410978185,"1b"
"2024-12-02 20:00:00",8443.26116536333,"1b"
"2024-12-02 21:00:00",9094.23461913167,"1b"
"2024-12-02 22:00:00",7992.94563802333,"1b"
"2024-12-02 23:00:00",7643.33283691333,"1b"
"2024-12-03 00:00:00",8226.59116211667,"1b"
"2024-12-03 01:00:00",7209.40985514333,"1b"
"2024-12-03 02:00:00",6533.37676595,"1b"
"2024-12-03 03:00:00",5631.58283691333,"1b"
"2024-12-03 04:00:00",7472.73085937833,"1b"
"2024-12-03 05:00:00",5805.05331217667,"1b"
"2024-12-03 06:00:00",7692.40203450667,"1b"
"2024-12-03 07:00:00",19839.2254882833,"1b"
"2024-12-03 08:00:00",17919.46145833,"1b"
"2024-12-03 09:00:00",12141.8984700533,"1b"
"2024-12-03 10:00:00",11982.0025553417,"1b"
"2024-12-03 11:00:00",14931.5408203133,"1b"
"2024-12-03 12:00:00",9002.52183430833,"1b"
"2024-12-03 13:00:00",10138.958072915,"1b"
"2024-12-03 14:00:00",10922.8301857102,"1b"
"2024-12-03 15:00:00",18111.7628696946,"1b"
"2024-12-03 16:00:00",25085.284570305,"1b"
"2024-12-03 17:00:00",22885.8194335883,"1b"
"2024-12-03 18:00:00",26392.22688802,"1b"
"2024-12-03 19:00:00",20963.9328124983,"1b"
"2024-12-03 20:00:00",12341.3292399083,"1b"
"2024-12-03 21:00:00",13519.54861654,"1b"
"2024-12-03 22:00:00",10891.0455729217,"1b"
"2024-12-03 23:00:00",6280.43238932167,"1b"
"2024-12-04 00:00:00",6269.05305176333,"1b"
"2024-12-04 01:00:00",6888.29399414167,"1b"
"2024-12-04 02:00:00",4569.13682453667,"1b"
"2024-12-04 03:00:00",4852.10404459833,"1b"
"2024-12-04 04:00:00",4772.45999348833,"1b"
"2024-12-04 05:00:00",5625.50437825333,"1b"
"2024-12-04 06:00:00",8552.70436197333,"1b"
"2024-12-04 07:00:00",7072.23961589,"1b"
"2024-12-04 08:00:00",5957.73942057,"1b"
"2024-12-04 09:00:00",5641.282328285,"1b"
"2024-12-04 10:00:00",10213.3375488317,"1b"
"2024-12-04 11:00:00",10996.84921876,"1b"
"2024-12-04 12:00:00",10989.3991048167,"1b"
"2024-12-04 13:00:00",7074.881127925,"1b"
"2024-12-04 14:00:00",7741.09629719667,"1b"
"2024-12-04 15:00:00",9683.74794921833,"1b"
"2024-12-04 16:00:00",9855.81775716333,"1b"
"2024-12-04 17:00:00",9709.26811523667,"1b"
"2024-12-04 18:00:00",9196.124072265,"1b"
"2024-12-04 19:00:00",7311.59904785,"1b"
"2024-12-04 20:00:00",5914.32003581,"1b"
"2024-12-04 21:00:00",4663.024658205,"1b"
"2024-12-04 22:00:00",3829.75102539,"1b"
"2024-12-04 23:00:00",2400.24725748833,"1b"
"2024-12-05 00:00:00",1984.04687295667,"1b"
"2024-12-05 01:00:00",1553.36788329833,"1b"
"2024-12-05 02:00:00",1500.6191101,"1b"
"2024-12-05 03:00:00",NA,"0b"
"2024-12-05 04:00:00",NA,"0b"
"2024-12-05 05:00:00",NA,"0b"
"2024-12-05 06:00:00",NA,"0b"
"2024-12-05 07:00:00",NA,"0b"
"2024-12-05 08:00:00",NA,"0b"
"2024-12-05 09:00:00",NA,"0b"
"2024-12-05 10:00:00",16647.8137207125,"1b"
"2024-12-05 11:00:00",11384.2217610667,"1b"
"2024-12-05 12:00:00",8091.46564941333,"1b"
"2024-12-05 13:00:00",9293.43765462167,"1b"
"2024-12-05 14:00:00",6439.03768445778,"1b"
"2024-12-05 15:00:00",NA,"0b"
"2024-12-05 16:00:00",NA,"0b"
"2024-12-05 17:00:00",NA,"0b"
"2024-12-05 18:00:00",NA,"0b"
"2024-12-05 19:00:00",NA,"0b"
"2024-12-05 20:00:00",NA,"0b"
"2024-12-05 21:00:00",NA,"0b"
"2024-12-05 22:00:00",NA,"0b"
"2024-12-05 23:00:00",NA,"0b"
"2024-12-06 00:00:00",NA,"0b"
"2024-12-06 01:00:00",NA,"0b"
"2024-12-06 02:00:00",NA,"0b"
"2024-12-06 03:00:00",NA,"0b"
"2024-12-06 04:00:00",NA,"0b"
"2024-12-06 05:00:00",NA,"0b"
"2024-12-06 06:00:00",NA,"0b"
"2024-12-06 07:00:00",NA,"0b"
"2024-12-06 08:00:00",NA,"0b"
"2024-12-06 09:00:00",5969.379435225,"1b"
