"datetime","particle_concentration","qc_flag_particle_concentration"
"2024-10-01 00:00:00",1818.68537393833,"1b"
"2024-10-01 01:00:00",2029.44026286333,"1b"
"2024-10-01 02:00:00",1965.31551243898,"1b"
"2024-10-01 03:00:00",2469.16082443158,"1b"
"2024-10-01 04:00:00",3191.48738606667,"1b"
"2024-10-01 05:00:00",NA,"0b"
"2024-10-01 06:00:00",NA,"0b"
"2024-10-01 07:00:00",NA,"0b"
"2024-10-01 08:00:00",NA,"0b"
"2024-10-01 09:00:00",NA,"0b"
"2024-10-01 10:00:00",NA,"0b"
"2024-10-01 11:00:00",NA,"0b"
"2024-10-01 12:00:00",8191.83280727143,"1b"
"2024-10-01 13:00:00",8329.49907225833,"1b"
"2024-10-01 14:00:00",7286.06881510333,"1b"
"2024-10-01 15:00:00",7319.67176920833,"1b"
"2024-10-01 16:00:00",7771.13157145,"1b"
"2024-10-01 17:00:00",NA,"0b"
"2024-10-01 18:00:00",NA,"0b"
"2024-10-01 19:00:00",NA,"0b"
"2024-10-01 20:00:00",4081.14395142143,"1b"
"2024-10-01 21:00:00",3596.52233073167,"1b"
"2024-10-01 22:00:00",4336.84222818667,"1b"
"2024-10-01 23:00:00",3042.64090126316,"1b"
"2024-10-02 00:00:00",2307.53834316071,"1b"
"2024-10-02 01:00:00",2850.74961344667,"1b"
"2024-10-02 02:00:00",1871.25244953833,"1b"
"2024-10-02 03:00:00",1889.38974405833,"1b"
"2024-10-02 04:00:00",2375.94900919333,"1b"
"2024-10-02 05:00:00",3140.24238688,"1b"
"2024-10-02 06:00:00",4760.870678715,"1b"
"2024-10-02 07:00:00",7575.59550781167,"1b"
"2024-10-02 08:00:00",8282.353385415,"1b"
"2024-10-02 09:00:00",8085.69705403833,"1b"
"2024-10-02 10:00:00",7591.24972330333,"1b"
"2024-10-02 11:00:00",7952.28243001167,"1b"
"2024-10-02 12:00:00",8546.06181065882,"1b"
"2024-10-02 13:00:00",NA,"0b"
"2024-10-02 14:00:00",NA,"0b"
"2024-10-02 15:00:00",NA,"0b"
"2024-10-02 16:00:00",7540.45431462909,"1b"
"2024-10-02 17:00:00",9715.56040852667,"1b"
"2024-10-02 18:00:00",13936.8960123683,"1b"
"2024-10-02 19:00:00",14125.111002605,"1b"
"2024-10-02 20:00:00",13588.337288415,"1b"
"2024-10-02 21:00:00",10833.061848965,"1b"
"2024-10-02 22:00:00",10888.518570955,"1b"
"2024-10-02 23:00:00",10295.2306640657,"1b"
"2024-10-03 00:00:00",8644.70078822679,"1b"
"2024-10-03 01:00:00",8152.93750000167,"1b"
"2024-10-03 02:00:00",8611.66456706333,"1b"
"2024-10-03 03:00:00",8499.3389974,"1b"
"2024-10-03 04:00:00",8453.413167315,"1b"
"2024-10-03 05:00:00",9306.46092936333,"1b"
"2024-10-03 06:00:00",12485.10117188,"1b"
"2024-10-03 07:00:00",16405.9462565083,"1b"
"2024-10-03 08:00:00",29644.265824298,"1b"
"2024-10-03 09:00:00",29493.8938551673,"1b"
"2024-10-03 10:00:00",36514.4382673041,"1b"
"2024-10-03 11:00:00",9143.28804525,"1b"
"2024-10-03 12:00:00",13839.6813261373,"1b"
"2024-10-03 13:00:00",16895.8244881483,"1b"
"2024-10-03 14:00:00",12471.6494303383,"1b"
"2024-10-03 15:00:00",11006.07122395,"1b"
"2024-10-03 16:00:00",14755.3461003712,"1b"
"2024-10-03 17:00:00",16112.0993326833,"1b"
"2024-10-03 18:00:00",18911.380208335,"1b"
