"datetime","particle_concentration","qc_flag_particle_concentration"
"2025-02-01 00:00:00",11120.5506510417,"1b"
"2025-02-01 01:00:00",7768.15017903167,"1b"
"2025-02-01 02:00:00",7017.50218913,"1b"
"2025-02-01 03:00:00",6312.847517905,"1b"
"2025-02-01 04:00:00",4914.17588704333,"1b"
"2025-02-01 05:00:00",3908.60229898833,"1b"
"2025-02-01 06:00:00",4057.797045895,"1b"
"2025-02-01 07:00:00",4788.69705403333,"1b"
"2025-02-01 08:00:00",4734.10496419167,"1b"
"2025-02-01 09:00:00",4538.32978515667,"1b"
"2025-02-01 10:00:00",3967.75363769333,"1b"
"2025-02-01 11:00:00",4111.83123779,"1b"
"2025-02-01 12:00:00",3882.94494222167,"1b"
"2025-02-01 13:00:00",3735.37758381667,"1b"
"2025-02-01 14:00:00",3187.15278727667,"1b"
"2025-02-01 15:00:00",3302.61693522,"1b"
"2025-02-01 16:00:00",5995.63806994655,"1b"
"2025-02-01 17:00:00",5712.80074056833,"1b"
"2025-02-01 18:00:00",5838.10096027833,"1b"
"2025-02-01 19:00:00",4114.48257650167,"1b"
"2025-02-01 20:00:00",3880.22078856833,"1b"
"2025-02-01 21:00:00",2764.40610351333,"1b"
"2025-02-01 22:00:00",2224.25196737167,"1b"
"2025-02-01 23:00:00",1926.85224609333,"1b"
"2025-02-02 00:00:00",1359.523736575,"1b"
"2025-02-02 01:00:00",1005.311660765,"1b"
"2025-02-02 02:00:00",814.017670701667,"1b"
"2025-02-02 03:00:00",858.006449381667,"1b"
"2025-02-02 04:00:00",967.780249026667,"1b"
"2025-02-02 05:00:00",1296.73161214833,"1b"
"2025-02-02 06:00:00",1641.32021687167,"1b"
"2025-02-02 07:00:00",1797.87155152,"1b"
"2025-02-02 08:00:00",1958.20299885667,"1b"
"2025-02-02 09:00:00",2221.886301675,"1b"
"2025-02-02 10:00:00",2462.22376505333,"1b"
"2025-02-02 11:00:00",2745.20953369167,"1b"
"2025-02-02 12:00:00",3177.63993733167,"1b"
"2025-02-02 13:00:00",3393.50249836833,"1b"
"2025-02-02 14:00:00",4733.454577635,"1b"
"2025-02-02 15:00:00",4542.66774496,"1b"
"2025-02-02 16:00:00",6187.58739420667,"1b"
"2025-02-02 17:00:00",6106.904069015,"1b"
"2025-02-02 18:00:00",9431.94388020833,"1b"
"2025-02-02 19:00:00",12865.5738769567,"1b"
"2025-02-02 20:00:00",12917.8333170583,"1b"
"2025-02-02 21:00:00",8923.95889486,"1b"
"2025-02-02 22:00:00",10239.32801107,"1b"
"2025-02-02 23:00:00",7834.53295898833,"1b"
"2025-02-03 00:00:00",5653.02157389,"1b"
"2025-02-03 01:00:00",4669.72082112167,"1b"
"2025-02-03 02:00:00",4039.0543986,"1b"
"2025-02-03 03:00:00",4052.5113973,"1b"
"2025-02-03 04:00:00",4057.29058431167,"1b"
"2025-02-03 05:00:00",4378.079052735,"1b"
"2025-02-03 06:00:00",4951.13511555667,"1b"
"2025-02-03 07:00:00",4559.12989095333,"1b"
"2025-02-03 08:00:00",5087.15986327667,"1b"
"2025-02-03 09:00:00",5355.46839192667,"1b"
"2025-02-03 10:00:00",7398.58983561833,"1b"
"2025-02-03 11:00:00",7447.55030924833,"1b"
"2025-02-03 12:00:00",6176.96264648833,"1b"
"2025-02-03 13:00:00",5211.42448730833,"1b"
"2025-02-03 14:00:00",5025.21871745333,"1b"
"2025-02-03 15:00:00",7085.45898437667,"1b"
"2025-02-03 16:00:00",8164.26975911167,"1b"
"2025-02-03 17:00:00",11909.9729492217,"1b"
"2025-02-03 18:00:00",14429.75673828,"1b"
"2025-02-03 19:00:00",14326.7896647167,"1b"
"2025-02-03 20:00:00",14437.7731445283,"1b"
"2025-02-03 21:00:00",13627.2686198017,"1b"
"2025-02-03 22:00:00",11194.7360677083,"1b"
"2025-02-03 23:00:00",9010.51121419333,"1b"
"2025-02-04 00:00:00",6796.12314618983,"1b"
"2025-02-04 01:00:00",6068.84931640333,"1b"
"2025-02-04 02:00:00",5517.5889003,"1b"
"2025-02-04 03:00:00",4758.67955322333,"1b"
"2025-02-04 04:00:00",3582.07343342667,"1b"
"2025-02-04 05:00:00",4019.927636715,"1b"
"2025-02-04 06:00:00",3890.598197425,"1b"
"2025-02-04 07:00:00",3747.471724445,"1b"
"2025-02-04 08:00:00",4903.59661865833,"1b"
"2025-02-04 09:00:00",5263.54605306333,"1b"
"2025-02-04 10:00:00",5244.26698405167,"1b"
"2025-02-04 11:00:00",5554.79839681167,"1b"
"2025-02-04 12:00:00",5896.88289388167,"1b"
"2025-02-04 13:00:00",6586.34247233167,"1b"
"2025-02-04 14:00:00",6425.84254556833,"1b"
"2025-02-04 15:00:00",4962.63910725667,"1b"
"2025-02-04 16:00:00",8587.35554199167,"1b"
"2025-02-04 17:00:00",7972.17825520667,"1b"
"2025-02-04 18:00:00",6739.027587895,"1b"
"2025-02-04 19:00:00",8394.193196615,"1b"
"2025-02-04 20:00:00",6975.12198486,"1b"
"2025-02-04 21:00:00",4526.34972330833,"1b"
"2025-02-04 22:00:00",8789.60883788833,"1b"
"2025-02-04 23:00:00",6410.46256510167,"1b"
"2025-02-05 00:00:00",4111.18249104833,"1b"
"2025-02-05 01:00:00",5580.75601807333,"1b"
"2025-02-05 02:00:00",4729.168200685,"1b"
"2025-02-05 03:00:00",3500.65934651667,"1b"
"2025-02-05 04:00:00",4994.02874349,"1b"
"2025-02-05 05:00:00",8740.61442056833,"1b"
"2025-02-05 06:00:00",11693.9088704383,"1b"
"2025-02-05 07:00:00",12135.8840006533,"1b"
