"datetime","particle_concentration","qc_flag_particle_concentration"
"2025-06-06 15:00:00",7053.56449595614,"1b"
"2025-06-06 16:00:00",5032.50539549833,"1b"
"2025-06-06 17:00:00",8758.74933792373,"1b"
"2025-06-06 18:00:00",7274.54779459833,"1b"
"2025-06-06 19:00:00",6192.83361816,"1b"
"2025-06-06 20:00:00",5414.64453938167,"1b"
"2025-06-06 21:00:00",7283.02229004,"1b"
"2025-06-06 22:00:00",8568.61062011,"1b"
"2025-06-06 23:00:00",9768.44832356167,"1b"
"2025-06-07 00:00:00",10181.544352215,"1b"
"2025-06-07 01:00:00",9226.80573064773,"1b"
"2025-06-07 02:00:00",NA,"0b"
"2025-06-07 03:00:00",NA,"0b"
"2025-06-07 04:00:00",NA,"0b"
"2025-06-07 05:00:00",NA,"0b"
"2025-06-07 06:00:00",NA,"0b"
"2025-06-07 07:00:00",NA,"0b"
"2025-06-07 08:00:00",NA,"0b"
"2025-06-07 09:00:00",NA,"0b"
"2025-06-07 10:00:00",NA,"0b"
"2025-06-07 11:00:00",NA,"0b"
"2025-06-07 12:00:00",7909.63861191228,"1b"
"2025-06-07 13:00:00",12153.6259440117,"1b"
"2025-06-07 14:00:00",8889.69241536167,"1b"
"2025-06-07 15:00:00",8294.27127278667,"1b"
"2025-06-07 16:00:00",7102.81372069833,"1b"
"2025-06-07 17:00:00",8375.42295736,"1b"
"2025-06-07 18:00:00",6760.01782226333,"1b"
"2025-06-07 19:00:00",8406.18972981833,"1b"
"2025-06-07 20:00:00",8490.48308919667,"1b"
"2025-06-07 21:00:00",8331.98625488667,"1b"
"2025-06-07 22:00:00",6863.84388951429,"1b"
"2025-06-07 23:00:00",NA,"0b"
"2025-06-08 00:00:00",NA,"0b"
"2025-06-08 01:00:00",NA,"0b"
"2025-06-08 02:00:00",NA,"0b"
"2025-06-08 03:00:00",NA,"0b"
"2025-06-08 04:00:00",3258.28785464737,"1b"
"2025-06-08 05:00:00",3578.26806233833,"1b"
"2025-06-08 06:00:00",2826.33261718667,"1b"
"2025-06-08 07:00:00",2846.70681072903,"1b"
"2025-06-08 08:00:00",NA,"0b"
"2025-06-08 09:00:00",NA,"0b"
"2025-06-08 10:00:00",NA,"0b"
"2025-06-08 11:00:00",NA,"0b"
"2025-06-08 12:00:00",4013.81696734737,"1b"
"2025-06-08 13:00:00",3983.99956055,"1b"
"2025-06-08 14:00:00",2582.04962971667,"1b"
"2025-06-08 15:00:00",2087.32496135,"1b"
"2025-06-08 16:00:00",3664.19242350833,"1b"
"2025-06-08 17:00:00",3975.807631425,"1b"
"2025-06-08 18:00:00",2278.80192057778,"1b"
"2025-06-08 19:00:00",NA,"0b"
"2025-06-08 20:00:00",2455.56757770351,"1b"
"2025-06-08 21:00:00",4193.8678676,"1b"
"2025-06-08 22:00:00",NA,"0b"
"2025-06-08 23:00:00",NA,"0b"
"2025-06-09 00:00:00",2235.59971003333,"1b"
"2025-06-09 01:00:00",2212.83394165,"1b"
"2025-06-09 02:00:00",1991.58715160811,"1b"
"2025-06-09 03:00:00",NA,"0b"
"2025-06-09 04:00:00",8231.67180647018,"1b"
"2025-06-09 05:00:00",8803.74678547333,"1b"
"2025-06-09 06:00:00",6306.53908691667,"1b"
"2025-06-09 07:00:00",4225.595300295,"1b"
"2025-06-09 08:00:00",3022.855440265,"1b"
"2025-06-09 09:00:00",2768.45024007,"1b"
"2025-06-09 10:00:00",2378.06984659833,"1b"
"2025-06-09 11:00:00",3627.04249471333,"1b"
"2025-06-09 12:00:00",1929.24152766757,"1b"
"2025-06-09 13:00:00",2003.63543701667,"1b"
"2025-06-09 14:00:00",2429.22238770167,"1b"
"2025-06-09 15:00:00",2420.117637125,"1b"
"2025-06-09 16:00:00",2699.69892781667,"1b"
"2025-06-09 17:00:00",2957.050354,"1b"
"2025-06-09 18:00:00",3533.12776692833,"1b"
"2025-06-09 19:00:00",2729.802368175,"1b"
"2025-06-09 20:00:00",2471.14052220702,"1b"
"2025-06-09 21:00:00",2085.77891845,"1b"
"2025-06-09 22:00:00",2438.398303225,"1b"
"2025-06-09 23:00:00",2499.27684326,"1b"
"2025-06-10 00:00:00",2938.24715576167,"1b"
"2025-06-10 01:00:00",2215.49826660333,"1b"
"2025-06-10 02:00:00",2670.74790852667,"1b"
"2025-06-10 03:00:00",3602.28003337,"1b"
"2025-06-10 04:00:00",5687.53232422,"1b"
"2025-06-10 05:00:00",NA,"0b"
"2025-06-10 06:00:00",NA,"0b"
"2025-06-10 07:00:00",NA,"0b"
"2025-06-10 08:00:00",7844.85472195882,"1b"
"2025-06-10 09:00:00",22400.0052897183,"1b"
"2025-06-10 10:00:00",26176.1069335933,"1b"
"2025-06-10 11:00:00",19837.3301106833,"1b"
"2025-06-10 12:00:00",19417.372819005,"1b"
"2025-06-10 13:00:00",18614.3575358067,"1b"
"2025-06-10 14:00:00",19159.97447917,"1b"
"2025-06-10 15:00:00",20411.46048177,"1b"
"2025-06-10 16:00:00",19788.2102539133,"1b"
"2025-06-10 17:00:00",17995.7512206983,"1b"
"2025-06-10 18:00:00",15481.9112467433,"1b"
"2025-06-10 19:00:00",16862.713997395,"1b"
"2025-06-10 20:00:00",17208.8288574217,"1b"
"2025-06-10 21:00:00",17769.42714844,"1b"
"2025-06-10 22:00:00",19886.4317708383,"1b"
"2025-06-10 23:00:00",16320.3384114533,"1b"
"2025-06-11 00:00:00",14387.7017089883,"1b"
"2025-06-11 01:00:00",12681.5313635558,"1b"
"2025-06-11 02:00:00",NA,"0b"
"2025-06-11 03:00:00",NA,"0b"
"2025-06-11 04:00:00",14511.7305030175,"1b"
"2025-06-11 05:00:00",12404.7146647117,"1b"
"2025-06-11 06:00:00",9723.04005534333,"1b"
"2025-06-11 07:00:00",9918.81557617,"1b"
"2025-06-11 08:00:00",10290.5470052083,"1b"
"2025-06-11 09:00:00",8237.14415689667,"1b"
"2025-06-11 10:00:00",6836.24278158,"1b"
"2025-06-11 11:00:00",6571.24948730667,"1b"
"2025-06-11 12:00:00",5371.93509928,"1b"
"2025-06-11 13:00:00",4398.70915120667,"1b"
"2025-06-11 14:00:00",4033.31627603833,"1b"
"2025-06-11 15:00:00",4084.89901122833,"1b"
"2025-06-11 16:00:00",4426.570849605,"1b"
"2025-06-11 17:00:00",5282.15830077667,"1b"
"2025-06-11 18:00:00",6532.07058104833,"1b"
"2025-06-11 19:00:00",6387.042903645,"1b"
"2025-06-11 20:00:00",7124.69785970167,"1b"
"2025-06-11 21:00:00",8856.88433430333,"1b"
"2025-06-11 22:00:00",8292.18119303,"1b"
"2025-06-11 23:00:00",5348.64730631667,"1b"
"2025-06-12 00:00:00",5103.27451985667,"1b"
"2025-06-12 01:00:00",6292.32490234,"1b"
"2025-06-12 02:00:00",6515.73260887872,"1b"
"2025-06-12 03:00:00",NA,"0b"
"2025-06-12 04:00:00",8011.96511404464,"1b"
"2025-06-12 05:00:00",9191.91044107833,"1b"
"2025-06-12 06:00:00",12875.3567708283,"1b"
"2025-06-12 07:00:00",8713.39734700833,"1b"
"2025-06-12 08:00:00",9113.01445312167,"1b"
"2025-06-12 09:00:00",9933.43043869231,"1b"
"2025-06-12 10:00:00",NA,"0b"
"2025-06-12 11:00:00",NA,"0b"
"2025-06-12 12:00:00",NA,"0b"
"2025-06-12 13:00:00",NA,"0b"
"2025-06-12 14:00:00",NA,"0b"
"2025-06-12 15:00:00",NA,"0b"
"2025-06-12 16:00:00",4186.7581029431,"1b"
"2025-06-12 17:00:00",4388.73214110833,"1b"
"2025-06-12 18:00:00",2854.496728512,"1b"
"2025-06-12 19:00:00",NA,"0b"
"2025-06-12 20:00:00",NA,"0b"
"2025-06-12 21:00:00",NA,"0b"
"2025-06-12 22:00:00",NA,"0b"
"2025-06-12 23:00:00",NA,"0b"
"2025-06-13 00:00:00",NA,"0b"
"2025-06-13 01:00:00",NA,"0b"
"2025-06-13 02:00:00",NA,"0b"
"2025-06-13 03:00:00",NA,"0b"
"2025-06-13 04:00:00",3445.47717285714,"1b"
"2025-06-13 05:00:00",3471.15103352833,"1b"
"2025-06-13 06:00:00",3099.15155436333,"1b"
"2025-06-13 07:00:00",3639.72522787,"1b"
"2025-06-13 08:00:00",5679.73491210667,"1b"
"2025-06-13 09:00:00",6990.03837076667,"1b"
"2025-06-13 10:00:00",10790.5326009133,"1b"
"2025-06-13 11:00:00",17539.2815429733,"1b"
"2025-06-13 12:00:00",21305.2570963583,"1b"
"2025-06-13 13:00:00",19869.7777018233,"1b"
"2025-06-13 14:00:00",14877.4774902333,"1b"
"2025-06-13 15:00:00",14415.46092122,"1b"
"2025-06-13 16:00:00",14436.3365722683,"1b"
"2025-06-13 17:00:00",13931.7054161635,"1b"
"2025-06-13 18:00:00",15734.3710007476,"1b"
"2025-06-13 19:00:00",14591.09905599,"1b"
"2025-06-13 20:00:00",14335.0157389367,"1b"
"2025-06-13 21:00:00",14051.8818359367,"1b"
"2025-06-13 22:00:00",12780.4230306,"1b"
"2025-06-13 23:00:00",8555.47695312167,"1b"
"2025-06-14 00:00:00",7737.10679524833,"1b"
"2025-06-14 01:00:00",9250.28374023167,"1b"
"2025-06-14 02:00:00",10866.2117024717,"1b"
"2025-06-14 03:00:00",11713.6653483083,"1b"
"2025-06-14 04:00:00",9149.23440213148,"1b"
"2025-06-14 05:00:00",NA,"0b"
"2025-06-14 06:00:00",NA,"0b"
"2025-06-14 07:00:00",NA,"0b"
"2025-06-14 08:00:00",3366.87587193393,"1b"
"2025-06-14 09:00:00",2985.647823085,"1b"
"2025-06-14 10:00:00",6469.34007975333,"1b"
"2025-06-14 11:00:00",10358.5740722667,"1b"
"2025-06-14 12:00:00",6339.74944254167,"1b"
"2025-06-14 13:00:00",3943.43886457679,"1b"
"2025-06-14 14:00:00",NA,"0b"
"2025-06-14 15:00:00",6536.82461826364,"1b"
"2025-06-14 16:00:00",4953.87412923,"1b"
"2025-06-14 17:00:00",4178.54740611053,"1b"
"2025-06-14 18:00:00",NA,"0b"
"2025-06-14 19:00:00",NA,"0b"
"2025-06-14 20:00:00",3614.46634346964,"1b"
"2025-06-14 21:00:00",3540.919230145,"1b"
"2025-06-14 22:00:00",2780.1178694069,"1b"
"2025-06-14 23:00:00",NA,"0b"
"2025-06-15 00:00:00",NA,"0b"
"2025-06-15 01:00:00",NA,"0b"
"2025-06-15 02:00:00",NA,"0b"
"2025-06-15 03:00:00",NA,"0b"
"2025-06-15 04:00:00",2929.48891775714,"1b"
"2025-06-15 05:00:00",3437.73200683167,"1b"
"2025-06-15 06:00:00",4466.47102456667,"1b"
"2025-06-15 07:00:00",2053.85481567333,"1b"
"2025-06-15 08:00:00",2179.15048014167,"1b"
"2025-06-15 09:00:00",2001.27130534833,"1b"
"2025-06-15 10:00:00",2064.1789551,"1b"
"2025-06-15 11:00:00",2174.82975332679,"1b"
"2025-06-15 12:00:00",2090.358001725,"1b"
"2025-06-15 13:00:00",NA,"0b"
"2025-06-15 14:00:00",NA,"0b"
"2025-06-15 15:00:00",NA,"0b"
"2025-06-15 16:00:00",NA,"0b"
"2025-06-15 17:00:00",NA,"0b"
"2025-06-15 18:00:00",NA,"0b"
"2025-06-15 19:00:00",NA,"0b"
"2025-06-15 20:00:00",2324.12478201429,"1b"
"2025-06-15 21:00:00",3314.64530435833,"1b"
"2025-06-15 22:00:00",4555.85089925,"1b"
"2025-06-15 23:00:00",3030.10931396167,"1b"
"2025-06-16 00:00:00",2891.87638753,"1b"
"2025-06-16 01:00:00",4258.78930665,"1b"
"2025-06-16 02:00:00",NA,"0b"
"2025-06-16 03:00:00",NA,"0b"
"2025-06-16 04:00:00",6888.89245605893,"1b"
"2025-06-16 05:00:00",11317.100911455,"1b"
"2025-06-16 06:00:00",11122.16492513,"1b"
"2025-06-16 07:00:00",11464.044881185,"1b"
"2025-06-16 08:00:00",8461.41076254,"1b"
"2025-06-16 09:00:00",6114.13953043833,"1b"
"2025-06-16 10:00:00",4907.43783366833,"1b"
"2025-06-16 11:00:00",5397.44359130833,"1b"
"2025-06-16 12:00:00",6652.80909017333,"1b"
"2025-06-16 13:00:00",4771.07127278333,"1b"
"2025-06-16 14:00:00",5297.68872070167,"1b"
"2025-06-16 15:00:00",5382.93921712167,"1b"
"2025-06-16 16:00:00",6370.01849365,"1b"
"2025-06-16 17:00:00",NA,"0b"
"2025-06-16 18:00:00",NA,"0b"
"2025-06-16 19:00:00",NA,"0b"
"2025-06-16 20:00:00",5874.688671875,"1b"
"2025-06-16 21:00:00",NA,"0b"
"2025-06-16 22:00:00",NA,"0b"
"2025-06-16 23:00:00",NA,"0b"
"2025-06-17 00:00:00",NA,"0b"
"2025-06-17 01:00:00",NA,"0b"
"2025-06-17 02:00:00",NA,"0b"
"2025-06-17 03:00:00",NA,"0b"
"2025-06-17 04:00:00",3437.47368077321,"1b"
"2025-06-17 05:00:00",3599.60640868667,"1b"
"2025-06-17 06:00:00",5271.73080443929,"1b"
"2025-06-17 07:00:00",5658.20639648667,"1b"
"2025-06-17 08:00:00",6102.61746419167,"1b"
"2025-06-17 09:00:00",8639.1211547875,"1b"
"2025-06-17 10:00:00",14615.2143930269,"1b"
"2025-06-17 11:00:00",12769.3538085983,"1b"
"2025-06-17 12:00:00",10400.9003255233,"1b"
"2025-06-17 13:00:00",7037.17376302333,"1b"
"2025-06-17 14:00:00",6825.378645835,"1b"
"2025-06-17 15:00:00",4138.40521241167,"1b"
"2025-06-17 16:00:00",3448.09916178667,"1b"
"2025-06-17 17:00:00",2907.62693243559,"1b"
"2025-06-17 18:00:00",NA,"0b"
"2025-06-17 19:00:00",NA,"0b"
"2025-06-17 20:00:00",NA,"0b"
"2025-06-17 21:00:00",NA,"0b"
"2025-06-17 22:00:00",NA,"0b"
"2025-06-17 23:00:00",NA,"0b"
"2025-06-18 00:00:00",NA,"0b"
"2025-06-18 01:00:00",NA,"0b"
"2025-06-18 02:00:00",NA,"0b"
"2025-06-18 03:00:00",NA,"0b"
"2025-06-18 04:00:00",6645.20418004107,"1b"
"2025-06-18 05:00:00",10895.4500325517,"1b"
"2025-06-18 06:00:00",9362.47164713667,"1b"
"2025-06-18 07:00:00",10802.2837565133,"1b"
"2025-06-18 08:00:00",9712.27046712333,"1b"
"2025-06-18 09:00:00",10864.5501953133,"1b"
"2025-06-18 10:00:00",12050.61705729,"1b"
"2025-06-18 11:00:00",11839.9508463333,"1b"
"2025-06-18 12:00:00",NA,"0b"
"2025-06-18 13:00:00",NA,"0b"
"2025-06-18 14:00:00",NA,"0b"
"2025-06-18 15:00:00",6771.99324824828,"1b"
"2025-06-18 16:00:00",6008.06674804333,"1b"
"2025-06-18 17:00:00",6187.81853841667,"1b"
"2025-06-18 18:00:00",5361.61533203333,"1b"
"2025-06-18 19:00:00",5857.75772298,"1b"
"2025-06-18 20:00:00",11176.7844319633,"1b"
"2025-06-18 21:00:00",14708.7782063817,"1b"
"2025-06-18 22:00:00",15175.7122884183,"1b"
"2025-06-18 23:00:00",12706.6074381567,"1b"
"2025-06-19 00:00:00",10892.123095705,"1b"
"2025-06-19 01:00:00",10428.837386065,"1b"
"2025-06-19 02:00:00",10559.0509277367,"1b"
"2025-06-19 03:00:00",10230.0567103714,"1b"
"2025-06-19 04:00:00",9643.99043996842,"1b"
"2025-06-19 05:00:00",NA,"0b"
"2025-06-19 06:00:00",NA,"0b"
"2025-06-19 07:00:00",14955.830810575,"1b"
"2025-06-19 08:00:00",14926.5237304667,"1b"
"2025-06-19 09:00:00",17727.05320637,"1b"
"2025-06-19 10:00:00",16031.12835287,"1b"
"2025-06-19 11:00:00",13728.2335205062,"1b"
"2025-06-19 12:00:00",NA,"0b"
"2025-06-19 13:00:00",13036.4709694591,"1b"
"2025-06-19 14:00:00",12063.0260253933,"1b"
"2025-06-19 15:00:00",11012.1382697706,"1b"
"2025-06-19 16:00:00",NA,"0b"
"2025-06-19 17:00:00",NA,"0b"
"2025-06-19 18:00:00",NA,"0b"
"2025-06-19 19:00:00",NA,"0b"
"2025-06-19 20:00:00",NA,"0b"
"2025-06-19 21:00:00",16967.3430989667,"1b"
"2025-06-19 22:00:00",13903.796354175,"1b"
"2025-06-19 23:00:00",9947.38330078333,"1b"
"2025-06-20 00:00:00",7748.57225748333,"1b"
"2025-06-20 01:00:00",7248.14130434348,"1b"
"2025-06-20 02:00:00",6882.28850098,"1b"
"2025-06-20 03:00:00",7027.22115886,"1b"
"2025-06-20 04:00:00",6945.37917480167,"1b"
"2025-06-20 05:00:00",8029.352945965,"1b"
"2025-06-20 06:00:00",7710.39387207333,"1b"
"2025-06-20 07:00:00",8455.08125814167,"1b"
"2025-06-20 08:00:00",7545.10292968333,"1b"
"2025-06-20 09:00:00",7184.279321295,"1b"
"2025-06-20 10:00:00",6879.72620442167,"1b"
"2025-06-20 11:00:00",5626.81512858167,"1b"
"2025-06-20 12:00:00",5804.97624511833,"1b"
"2025-06-20 13:00:00",6107.44895832833,"1b"
"2025-06-20 14:00:00",5907.96717936333,"1b"
"2025-06-20 15:00:00",5631.26695149833,"1b"
"2025-06-20 16:00:00",6278.30332845333,"1b"
"2025-06-20 17:00:00",6379.54580077167,"1b"
"2025-06-20 18:00:00",6949.20507812,"1b"
"2025-06-20 19:00:00",6997.40297851333,"1b"
"2025-06-20 20:00:00",8920.86560872833,"1b"
"2025-06-20 21:00:00",10228.9663248667,"1b"
"2025-06-20 22:00:00",10181.73808594,"1b"
"2025-06-20 23:00:00",NA,"0b"
"2025-06-21 00:00:00",8465.93797955893,"1b"
"2025-06-21 01:00:00",8581.10424804667,"1b"
"2025-06-21 02:00:00",8493.90164387167,"1b"
"2025-06-21 03:00:00",7964.046223955,"1b"
"2025-06-21 04:00:00",7777.38624674667,"1b"
"2025-06-21 05:00:00",8584.09156087,"1b"
"2025-06-21 06:00:00",8248.19743652667,"1b"
"2025-06-21 07:00:00",7882.87681478333,"1b"
"2025-06-21 08:00:00",7386.96053873667,"1b"
"2025-06-21 09:00:00",7205.339851885,"1b"
"2025-06-21 10:00:00",6030.206632485,"1b"
"2025-06-21 11:00:00",6275.83722330667,"1b"
"2025-06-21 12:00:00",6937.59367676167,"1b"
"2025-06-21 13:00:00",8674.20786469655,"1b"
"2025-06-21 14:00:00",7686.19418569615,"1b"
"2025-06-21 15:00:00",NA,"0b"
"2025-06-21 16:00:00",NA,"0b"
"2025-06-21 17:00:00",NA,"0b"
"2025-06-21 18:00:00",4749.56798206818,"1b"
"2025-06-21 19:00:00",5097.82517090333,"1b"
"2025-06-21 20:00:00",5534.508015955,"1b"
"2025-06-21 21:00:00",5804.21383231071,"1b"
"2025-06-21 22:00:00",5711.98937988333,"1b"
"2025-06-21 23:00:00",4701.69459227833,"1b"
"2025-06-22 00:00:00",2798.52382202,"1b"
"2025-06-22 01:00:00",1945.44530407931,"1b"
"2025-06-22 02:00:00",1471.56676664762,"1b"
"2025-06-22 03:00:00",NA,"0b"
"2025-06-22 04:00:00",NA,"0b"
"2025-06-22 05:00:00",NA,"0b"
"2025-06-22 06:00:00",NA,"0b"
"2025-06-22 07:00:00",2125.99063795102,"1b"
"2025-06-22 08:00:00",2031.83813680167,"1b"
"2025-06-22 09:00:00",1785.15258585,"1b"
"2025-06-22 10:00:00",2797.70795898,"1b"
"2025-06-22 11:00:00",2518.98412272167,"1b"
"2025-06-22 12:00:00",4732.41017659333,"1b"
"2025-06-22 13:00:00",3628.964666755,"1b"
"2025-06-22 14:00:00",2324.054825845,"1b"
"2025-06-22 15:00:00",1939.73427327167,"1b"
"2025-06-22 16:00:00",2520.84119059333,"1b"
"2025-06-22 17:00:00",2275.461977135,"1b"
"2025-06-22 18:00:00",1566.72880859167,"1b"
"2025-06-22 19:00:00",1944.47356160667,"1b"
"2025-06-22 20:00:00",2093.58979898833,"1b"
"2025-06-22 21:00:00",3415.73328044167,"1b"
"2025-06-22 22:00:00",3361.18180135333,"1b"
"2025-06-22 23:00:00",1675.99945679333,"1b"
"2025-06-23 00:00:00",3063.670780435,"1b"
"2025-06-23 01:00:00",2518.05370686333,"1b"
"2025-06-23 02:00:00",1669.73632202333,"1b"
"2025-06-23 03:00:00",1452.03597005667,"1b"
"2025-06-23 04:00:00",1936.86350446571,"1b"
"2025-06-23 05:00:00",NA,"0b"
"2025-06-23 06:00:00",NA,"0b"
"2025-06-23 07:00:00",2904.82467151636,"1b"
"2025-06-23 08:00:00",2959.97374267167,"1b"
"2025-06-23 09:00:00",2977.3941755,"1b"
"2025-06-23 10:00:00",5123.28268228667,"1b"
"2025-06-23 11:00:00",6066.61974768378,"1b"
"2025-06-23 12:00:00",9787.41259765,"1b"
"2025-06-23 13:00:00",7539.38208421356,"1b"
"2025-06-23 14:00:00",9438.910953775,"1b"
"2025-06-23 15:00:00",7374.86305338,"1b"
"2025-06-23 16:00:00",7892.29544326102,"1b"
"2025-06-23 17:00:00",6923.41037142373,"1b"
"2025-06-23 18:00:00",6459.11355434915,"1b"
"2025-06-23 19:00:00",6064.41544458136,"1b"
