"datetime","particle_concentration","qc_flag_particle_concentration"
"2024-04-01 00:00:00",2021.47677001167,"1b"
"2024-04-01 01:00:00",2356.48734130833,"1b"
"2024-04-01 02:00:00",1621.12699788167,"1b"
"2024-04-01 03:00:00",1747.52380981667,"1b"
"2024-04-01 04:00:00",1914.95316772333,"1b"
"2024-04-01 05:00:00",2119.18034871,"1b"
"2024-04-01 06:00:00",2275.44678141167,"1b"
"2024-04-01 07:00:00",3164.61693929667,"1b"
"2024-04-01 08:00:00",2838.37997639833,"1b"
"2024-04-01 09:00:00",3583.29795087288,"1b"
"2024-04-01 10:00:00",2835.82897542333,"1b"
"2024-04-01 11:00:00",2349.21484985167,"1b"
"2024-04-01 12:00:00",3464.57369791667,"1b"
"2024-04-01 13:00:00",4779.58406574667,"1b"
"2024-04-01 14:00:00",4471.93015542667,"1b"
"2024-04-01 15:00:00",4073.56157226167,"1b"
"2024-04-01 16:00:00",3369.68343098833,"1b"
"2024-04-01 17:00:00",4341.44472656167,"1b"
"2024-04-01 18:00:00",5622.70480956833,"1b"
"2024-04-01 19:00:00",5677.50595296667,"1b"
"2024-04-01 20:00:00",8956.28763020833,"1b"
"2024-04-01 21:00:00",11749.8235839817,"1b"
"2024-04-01 22:00:00",12110.9580403717,"1b"
"2024-04-01 23:00:00",9032.50440266167,"1b"
"2024-04-02 00:00:00",7289.98558757167,"1b"
"2024-04-02 01:00:00",7040.203719075,"1b"
"2024-04-02 02:00:00",15191.4739908817,"1b"
"2024-04-02 03:00:00",7366.10266113167,"1b"
"2024-04-02 04:00:00",7128.77631835667,"1b"
"2024-04-02 05:00:00",13462.7231526733,"1b"
"2024-04-02 06:00:00",21825.1838541578,"1b"
"2024-04-02 07:00:00",NA,"2b"
"2024-04-02 08:00:00",NA,"2b"
"2024-04-02 09:00:00",NA,"2b"
"2024-04-02 10:00:00",5114.91390675517,"1b"
"2024-04-02 11:00:00",5066.93383368103,"1b"
"2024-04-02 12:00:00",5497.62469792881,"1b"
"2024-04-02 13:00:00",4739.62709147167,"1b"
"2024-04-02 14:00:00",4113.88865559667,"1b"
"2024-04-02 15:00:00",4813.07850748833,"1b"
"2024-04-02 16:00:00",6744.65142414833,"1b"
"2024-04-02 17:00:00",6096.75275878833,"1b"
"2024-04-02 18:00:00",5060.00028483667,"1b"
"2024-04-02 19:00:00",5698.70396087119,"1b"
"2024-04-02 20:00:00",4680.29333903333,"1b"
"2024-04-02 21:00:00",3874.90056966167,"1b"
"2024-04-02 22:00:00",2930.30412597333,"1b"
"2024-04-02 23:00:00",1688.39303330339,"1b"
"2024-04-03 00:00:00",1137.940959675,"1b"
"2024-04-03 01:00:00",907.536436968333,"1b"
"2024-04-03 02:00:00",1012.335654705,"1b"
"2024-04-03 03:00:00",1556.04674683,"1b"
"2024-04-03 04:00:00",2085.73577474167,"1b"
"2024-04-03 05:00:00",4098.59049073333,"1b"
"2024-04-03 06:00:00",3683.17061767167,"1b"
"2024-04-03 07:00:00",4051.80830078167,"1b"
"2024-04-03 08:00:00",4540.10026448667,"1b"
"2024-04-03 09:00:00",4323.63158773833,"1b"
"2024-04-03 10:00:00",4047.91383870667,"1b"
"2024-04-03 11:00:00",3825.44700520833,"1b"
"2024-04-03 12:00:00",2939.04388835167,"1b"
"2024-04-03 13:00:00",2896.14716186667,"1b"
"2024-04-03 14:00:00",2502.80698445333,"1b"
"2024-04-03 15:00:00",2757.904246005,"1b"
"2024-04-03 16:00:00",2607.03241577,"1b"
"2024-04-03 17:00:00",3120.398990885,"1b"
"2024-04-03 18:00:00",5299.76270344833,"1b"
"2024-04-03 19:00:00",6859.65706380333,"1b"
"2024-04-03 20:00:00",7412.27399901833,"1b"
"2024-04-03 21:00:00",6561.02412923333,"1b"
"2024-04-03 22:00:00",8289.11353352667,"1b"
"2024-04-03 23:00:00",6517.00895995833,"1b"
"2024-04-04 00:00:00",5262.77800293167,"1b"
"2024-04-04 01:00:00",4197.403568525,"1b"
"2024-04-04 02:00:00",3503.69206542833,"1b"
"2024-04-04 03:00:00",2588.834541835,"1b"
"2024-04-04 04:00:00",3161.77910970167,"1b"
"2024-04-04 05:00:00",4050.20539143667,"1b"
"2024-04-04 06:00:00",10584.9131347633,"3b"
"2024-04-04 07:00:00",6616.40100097833,"1b"
"2024-04-04 08:00:00",5297.26849364833,"1b"
"2024-04-04 09:00:00",5409.07356771333,"1b"
"2024-04-04 10:00:00",3433.32857666,"1b"
"2024-04-04 11:00:00",3132.81731973833,"1b"
"2024-04-04 12:00:00",5050.31896566,"1b"
