"date..UTC.0.","NO..ppb.","NOy..ppb.","qc_flag_NO","qc_flag_NOy"
"2020-12-01 00:00:00",0.205383333333333,4.31633333333333,1,1
"2020-12-01 01:00:00",0.351216666666667,4.5819,1,1
"2020-12-01 02:00:00",0.263416666666667,3.51405,1,1
"2020-12-01 03:00:00",0.26515,3.61556666666667,1,1
"2020-12-01 04:00:00",0.26325,3.74448333333333,1,1
"2020-12-01 05:00:00",0.269066666666667,6.11436666666667,1,1
"2020-12-01 06:00:00",0.4907,9.6745,1,1
"2020-12-01 07:00:00",2.3728,22.3204833333333,1,1
"2020-12-01 08:00:00",7.5161,32.7341666666667,1,1
"2020-12-01 09:00:00",10.8175,34.8397166666667,1,1
"2020-12-01 10:00:00",9.51883333333333,30.4046,1,1
"2020-12-01 11:00:00",5.13965,19.3028333333333,1,1
"2020-12-01 12:00:00",4.112,17.1021,1,1
"2020-12-01 13:00:00",3.74858333333333,17.0557833333333,1,1
"2020-12-01 14:00:00",2.23048333333333,14.4766,1,1
"2020-12-01 15:00:00",NA,NA,0,0
"2020-12-01 16:00:00",NA,NA,0,0
"2020-12-01 17:00:00",NA,NA,0,0
"2020-12-01 18:00:00",NA,NA,0,0
"2020-12-01 19:00:00",NA,NA,0,0
"2020-12-01 20:00:00",NA,NA,0,0
"2020-12-01 21:00:00",NA,NA,0,0
"2020-12-01 22:00:00",NA,NA,0,0
"2020-12-01 23:00:00",NA,NA,0,0
"2020-12-02 00:00:00",NA,NA,0,0
"2020-12-02 01:00:00",NA,NA,0,0
"2020-12-02 02:00:00",NA,NA,0,0
"2020-12-02 03:00:00",NA,NA,0,0
"2020-12-02 04:00:00",NA,NA,0,0
"2020-12-02 05:00:00",NA,NA,0,0
"2020-12-02 06:00:00",NA,NA,0,0
"2020-12-02 07:00:00",NA,NA,0,0
"2020-12-02 08:00:00",NA,NA,0,0
"2020-12-02 09:00:00",NA,NA,0,0
"2020-12-02 10:00:00",NA,NA,0,0
"2020-12-02 11:00:00",NA,NA,0,0
"2020-12-02 12:00:00",NA,NA,0,0
"2020-12-02 13:00:00",NA,NA,0,0
"2020-12-02 14:00:00",NA,NA,0,0
"2020-12-02 15:00:00",NA,NA,0,0
"2020-12-02 16:00:00",NA,NA,0,0
"2020-12-02 17:00:00",NA,NA,0,0
"2020-12-02 18:00:00",NA,NA,0,0
"2020-12-02 19:00:00",NA,NA,0,0
"2020-12-02 20:00:00",NA,NA,0,0
"2020-12-02 21:00:00",NA,NA,0,0
"2020-12-02 22:00:00",NA,NA,0,0
"2020-12-02 23:00:00",NA,NA,0,0
"2020-12-03 00:00:00",NA,NA,0,0
"2020-12-03 01:00:00",NA,NA,0,0
"2020-12-03 02:00:00",NA,NA,0,0
"2020-12-03 03:00:00",NA,NA,0,0
"2020-12-03 04:00:00",NA,NA,0,0
"2020-12-03 05:00:00",NA,NA,0,0
"2020-12-03 06:00:00",NA,NA,0,0
"2020-12-03 07:00:00",NA,NA,0,0
"2020-12-03 08:00:00",NA,NA,0,0
"2020-12-03 09:00:00",NA,NA,0,0
"2020-12-03 10:00:00",NA,NA,0,0
