"date..UTC.0.","NO..ppb.","NOy..ppb.","qc_flag_NO","qc_flag_NOy"
"2024-04-01 00:00:00",0.112166666666667,3.25988333333333,1,1
"2024-04-01 01:00:00",0.1345,3.29371666666666,1,1
"2024-04-01 02:00:00",0.137816666666667,2.80113333333333,1,1
"2024-04-01 03:00:00",0.119366666666667,3.0054,1,1
"2024-04-01 04:00:00",0.123933333333333,3.00201666666666,1,1
"2024-04-01 05:00:00",0.2019,3.23018333333333,1,1
"2024-04-01 06:00:00",0.230333333333333,3.38281666666666,1,1
"2024-04-01 07:00:00",0.8094,6.11905,1,1
"2024-04-01 08:00:00",0.910316666666667,4.72318333333333,1,1
"2024-04-01 09:00:00",0.90835,4.68341666666666,1,1
"2024-04-01 10:00:00",0.942833333333333,3.82203333333333,1,1
"2024-04-01 11:00:00",0.985683333333333,3.1434,1,1
"2024-04-01 12:00:00",0.919833333333333,3.20938333333333,1,1
"2024-04-01 13:00:00",0.824,2.34136666666666,1,1
"2024-04-01 14:00:00",0.921283333333333,3.19248333333333,1,1
"2024-04-01 15:00:00",0.810233333333333,2.75885,1,1
"2024-04-01 16:00:00",0.77715,2.81658333333333,1,1
"2024-04-01 17:00:00",0.453183333333333,2.76603333333333,1,1
"2024-04-01 18:00:00",0.248966666666667,3.50108333333333,1,1
"2024-04-01 19:00:00",0.224033333333333,3.50223333333333,1,1
"2024-04-01 20:00:00",0.07295,3.48388333333333,1,1
"2024-04-01 21:00:00",0.103566666666667,3.73248333333333,1,1
"2024-04-01 22:00:00",0.126966666666667,3.79531666666666,1,1
"2024-04-01 23:00:00",0.104966666666667,2.97248333333333,1,1
"2024-04-02 00:00:00",0.0910333333333333,2.25411666666666,1,1
"2024-04-02 01:00:00",0.1463,1.9603,1,1
"2024-04-02 02:00:00",3.60593333333333,12.3771333333333,1,1
"2024-04-02 03:00:00",0.174766666666667,4.07686666666666,1,1
"2024-04-02 04:00:00",0.331183333333333,5.08388333333333,1,1
"2024-04-02 05:00:00",2.60298333333333,11.28615,1,1
"2024-04-02 06:00:00",9.35773333333333,23.17425,1,1
"2024-04-02 07:00:00",2.06841666666667,11.4583333333333,1,1
"2024-04-02 08:00:00",1.76358333333333,6.9489,1,1
"2024-04-02 09:00:00",1.29491666666667,5.14971666666666,1,1
"2024-04-02 10:00:00",1.31236666666667,4.53285,1,1
"2024-04-02 11:00:00",1.26126666666667,4.2363,1,1
"2024-04-02 12:00:00",1.31793333333333,4.47223333333333,1,1
"2024-04-02 13:00:00",1.017,3.72788333333333,1,1
"2024-04-02 14:00:00",1.00451666666667,4.44006666666666,1,1
"2024-04-02 15:00:00",0.865783333333333,4.43035,1,1
"2024-04-02 16:00:00",0.3453,4.2278,1,1
"2024-04-02 17:00:00",0.341466666666667,3.19418333333333,1,1
"2024-04-02 18:00:00",0.0937166666666667,2.14841666666666,1,1
"2024-04-02 19:00:00",0.0736833333333333,2.55118333333333,1,1
"2024-04-02 20:00:00",0.0711,2.45465,1,1
"2024-04-02 21:00:00",0.106883333333333,2.87406666666666,1,1
"2024-04-02 22:00:00",0.0989333333333333,1.87541666666667,1,1
"2024-04-02 23:00:00",0.21475,1.5437,1,1
"2024-04-03 00:00:00",0.197433333333333,0.989566666666666,1,1
"2024-04-03 01:00:00",0.158233333333333,0.608716666666666,1,1
"2024-04-03 02:00:00",0.132616666666667,0.5825,1,1
"2024-04-03 03:00:00",0.1387,0.773916666666666,1,1
"2024-04-03 04:00:00",0.109666666666667,0.681983333333333,1,1
"2024-04-03 05:00:00",0.38305,2.4101,1,1
"2024-04-03 06:00:00",0.8728,4.05703333333333,1,1
"2024-04-03 07:00:00",1.12655,4.68816666666666,1,1
"2024-04-03 08:00:00",1.47611666666667,6.60276666666666,1,1
"2024-04-03 09:00:00",1.24226666666667,5.00995,1,1
"2024-04-03 10:00:00",1.3684,4.91263333333333,1,1
"2024-04-03 11:00:00",1.27293333333333,4.2014,1,1
"2024-04-03 12:00:00",1.06463333333333,3.56786666666666,1,1
"2024-04-03 13:00:00",0.990716666666667,3.69428333333333,1,1
"2024-04-03 14:00:00",0.908116666666667,3.64396666666666,1,1
"2024-04-03 15:00:00",0.831633333333333,4.5137,1,1
"2024-04-03 16:00:00",0.977016666666667,4.70816666666666,1,1
"2024-04-03 17:00:00",0.771983333333333,5.2804,1,1
"2024-04-03 18:00:00",0.302983333333333,5.60298333333333,1,1
"2024-04-03 19:00:00",0.147633333333333,4.8365,1,1
"2024-04-03 20:00:00",0.21635,4.80338333333333,1,1
"2024-04-03 21:00:00",0.177333333333333,3.61583333333333,1,1
"2024-04-03 22:00:00",0.31835,5.20105,1,1
"2024-04-03 23:00:00",0.320166666666667,3.18333333333333,1,1
"2024-04-04 00:00:00",0.0954833333333333,2.45625,1,1
"2024-04-04 01:00:00",0.1103,1.66788333333333,1,1
"2024-04-04 02:00:00",0.135483333333333,1.72783333333333,1,1
"2024-04-04 03:00:00",0.1086,1.4077,1,1
"2024-04-04 04:00:00",0.103766666666667,1.38606666666667,1,1
"2024-04-04 05:00:00",0.1425,2.95518333333333,1,1
"2024-04-04 06:00:00",1.98711666666667,10.9345166666666,1,1
"2024-04-04 07:00:00",1.28865,8.59721666666666,1,1
"2024-04-04 08:00:00",1.24431666666667,5.4842,1,1
"2024-04-04 09:00:00",0.953783333333333,4.33991666666666,1,1
"2024-04-04 10:00:00",0.924166666666667,2.66886666666666,1,1
"2024-04-04 11:00:00",0.997133333333333,3.21903333333333,1,1
"2024-04-04 12:00:00",0.771666666666667,3.1208,1,1
"2024-04-04 13:00:00",0.757233333333333,2.3011,1,1
"2024-04-04 14:00:00",0.74685,2.55195,1,1
"2024-04-04 15:00:00",0.698366666666667,3.8165,1,1
"2024-04-04 16:00:00",0.786457627118644,3.89077909604519,1,1
"2024-04-04 17:00:00",0.7612,3.7099,1,1
"2024-04-04 18:00:00",0.2757,3.0825,1,1
"2024-04-04 19:00:00",0.0757,1.82755,1,1
"2024-04-04 20:00:00",0.106216666666667,2.84133333333333,1,1
"2024-04-04 21:00:00",0.0905666666666667,1.70695,1,1
"2024-04-04 22:00:00",0.362118644067797,2.30949096045197,1,1
"2024-04-04 23:00:00",0.169383333333333,0.891683333333333,1,1
"2024-04-05 00:00:00",0.0981666666666667,0.2387,1,1
"2024-04-05 01:00:00",0.06295,0.0931500000000001,1,1
"2024-04-05 02:00:00",0.108,0.388916666666666,1,1
"2024-04-05 03:00:00",0.0766833333333333,0.098483333333333,1,1
"2024-04-05 04:00:00",0.110633333333333,0.331183333333333,1,1
"2024-04-05 05:00:00",1.43521666666667,3.6207,1,1
"2024-04-05 06:00:00",1.28848333333333,4.47345,1,1
"2024-04-05 07:00:00",1.5171,5.52485,1,1
"2024-04-05 08:00:00",1.27976666666667,3.99583333333333,1,1
"2024-04-05 09:00:00",1.0736,3.09078333333333,1,1
"2024-04-05 10:00:00",1.00498333333333,2.71191666666666,1,1
"2024-04-05 11:00:00",1.00128333333333,2.5935,1,1
"2024-04-05 12:00:00",0.949633333333333,2.29491666666666,1,1
"2024-04-05 13:00:00",0.7971,2.35905,1,1
"2024-04-05 14:00:00",0.828616666666667,2.69925,1,1
"2024-04-05 15:00:00",0.821233333333333,2.99903333333333,1,1
"2024-04-05 16:00:00",0.8007,3.20768333333333,1,1
"2024-04-05 17:00:00",0.607766666666667,2.45641666666666,1,1
"2024-04-05 18:00:00",0.136416666666667,1.83111666666667,1,1
"2024-04-05 19:00:00",0.15525,1.7204,1,1
"2024-04-05 20:00:00",0.391916666666667,2.38638333333333,1,1
"2024-04-05 21:00:00",0.0627,0.80765,1,1
"2024-04-05 22:00:00",0.0687,0.6728,1,1
"2024-04-05 23:00:00",0.0597,0.72735,1,1
"2024-04-06 00:00:00",0.0737333333333333,1.02045,1,1
"2024-04-06 01:00:00",0.0898,1.14583333333333,1,1
"2024-04-06 02:00:00",0.1121,0.977183333333333,1,1
"2024-04-06 03:00:00",0.1067,1.16425,1,1
"2024-04-06 04:00:00",0.0923666666666667,1.45551666666667,1,1
"2024-04-06 05:00:00",0.0899166666666667,1.77551666666667,1,1
"2024-04-06 06:00:00",0.41645,2.67438333333333,1,1
"2024-04-06 07:00:00",0.444733333333333,2.53046666666666,1,1
"2024-04-06 08:00:00",0.268783333333333,1.87108333333333,1,1
"2024-04-06 09:00:00",0.243666666666667,1.95343333333333,1,1
"2024-04-06 10:00:00",0.268116666666667,1.65786666666667,1,1
"2024-04-06 11:00:00",0.30375,1.54831666666667,1,1
"2024-04-06 12:00:00",0.489366666666667,2.04945,1,1
"2024-04-06 13:00:00",0.2893,1.30145,1,1
"2024-04-06 14:00:00",0.25915,1.07485,1,1
"2024-04-06 15:00:00",0.227616666666667,0.9232,1,1
"2024-04-06 16:00:00",0.169783333333333,1.07048333333333,1,1
"2024-04-06 17:00:00",0.100833333333333,0.740416666666666,1,1
"2024-04-06 18:00:00",0.117566666666667,0.92265,1,1
"2024-04-06 19:00:00",0.186616666666667,1.10976666666667,1,1
"2024-04-06 20:00:00",0.0553666666666667,0.52555,1,1
"2024-04-06 21:00:00",0.1054,0.91135,1,1
"2024-04-06 22:00:00",0.0638666666666667,0.7588,1,1
"2024-04-06 23:00:00",0.100366666666667,0.7765,1,1
