"date..UTC.0.","NO..ppb.","NOy..ppb.","NO.Scaled..ppb.","NOy.Scaled..ppb.","qc_flag_NO","qc_flag_NOy"
"2025-08-01 00:00:00",0.0548833333333333,0.295116666666667,0.0548833333333333,-0.114633333333333,1,1
"2025-08-01 01:00:00",0.0649666666666667,0.0728,0.0649666666666667,-0.337533333333333,1,1
"2025-08-01 02:00:00",0.07315,0.197233333333334,0.07315,-0.21255,1,1
"2025-08-01 03:00:00",0.101266666666667,0.282533333333334,0.101266666666667,-0.127066666666667,1,1
"2025-08-01 04:00:00",0.103483333333333,0.78545,0.103483333333333,0.376866666666667,1,1
"2025-08-01 05:00:00",0.331233333333333,1.90386666666667,0.33135,1.49805,4,4
"2025-08-01 06:00:00",96.7503666666667,100.6252,96.8162333333333,100.456966666667,4,4
"2025-08-01 07:00:00",NA,NA,NA,NA,4,4
"2025-08-01 08:00:00",NA,NA,NA,NA,4,4
"2025-08-01 09:00:00",216.145716666667,218.4675,216.293283333333,218.58345,4,4
"2025-08-01 10:00:00",2.05335,81.58875,2.0547,81.3749166666667,4,4
"2025-08-01 11:00:00",1.03036666666667,3.57743333333334,1.03284745762712,3.18237288135593,4,4
"2025-08-01 12:00:00",1.64853333333333,5.85703333333334,1.64853333333333,5.44761666666667,1,1
"2025-08-01 13:00:00",1.25061666666667,5.98183333333334,1.25061666666667,5.57241666666667,1,1
"2025-08-01 14:00:00",1.66355,5.77386666666667,1.66355,5.36445,1,1
"2025-08-01 15:00:00",0.5441,2.60621666666667,0.5441,2.1968,1,1
"2025-08-01 16:00:00",0.70215,3.18245,0.70215,2.77303333333333,1,1
"2025-08-01 17:00:00",0.4972,3.11046666666667,0.4972,2.70105,1,1
"2025-08-01 18:00:00",0.347566666666667,2.71673333333334,0.347566666666667,2.30731666666667,1,1
"2025-08-01 19:00:00",0.347133333333333,4.17968333333334,0.347133333333333,3.77026666666667,1,1
"2025-08-01 20:00:00",0.246133333333333,4.6021,0.246133333333333,4.19268333333333,1,1
"2025-08-01 21:00:00",0.216216666666667,5.47235,0.216216666666667,5.06293333333333,1,1
"2025-08-01 22:00:00",0.176516666666667,5.09591666666667,0.176516666666667,4.6865,1,1
"2025-08-01 23:00:00",0.18495,4.57556920903955,0.18495,4.16615254237288,1,1
"2025-08-02 00:00:00",0.17485,3.05953333333334,0.17485,2.65011666666667,1,1
"2025-08-02 01:00:00",0.16045,1.94706666666667,0.16045,1.53765,1,1
"2025-08-02 02:00:00",0.1574,1.62926666666667,0.1574,1.21985,1,1
"2025-08-02 03:00:00",0.1568,1.176,0.1568,0.766583333333333,1,1
"2025-08-02 04:00:00",0.148383333333333,1.255,0.148383333333333,0.845583333333333,1,1
"2025-08-02 05:00:00",0.3162,1.48845,0.3162,1.07903333333333,1,1
"2025-08-02 06:00:00",0.85595,3.37366666666667,0.85595,2.96421666666667,1,1
"2025-08-02 07:00:00",0.750466666666667,2.89661666666667,0.750466666666667,2.48718333333333,1,1
"2025-08-02 08:00:00",0.814983333333333,2.53585,0.814983333333333,2.12643333333333,1,1
"2025-08-02 09:00:00",0.83985,1.7246,0.83985,1.31518333333333,1,1
"2025-08-02 10:00:00",0.5461,1.12601666666667,0.5461,0.7166,1,1
"2025-08-02 11:00:00",0.44165,0.8093,0.44165,0.399883333333333,1,1
"2025-08-02 12:00:00",0.521233333333333,1.33391666666667,0.521233333333333,0.9245,1,1
"2025-08-02 13:00:00",0.438883333333333,0.925933333333334,0.438883333333333,0.516516666666667,1,1
"2025-08-02 14:00:00",0.483533333333333,1.16496666666667,0.483533333333333,0.75555,1,1
"2025-08-02 15:00:00",0.429733333333333,1.21121666666667,0.429733333333333,0.8018,1,1
"2025-08-02 16:00:00",0.4342,1.46361666666667,0.4342,1.0542,1,1
"2025-08-02 17:00:00",0.3346,1.65683333333334,0.3346,1.24741666666667,1,1
"2025-08-02 18:00:00",0.29985,2.43433333333334,0.29985,2.0249,1,1
"2025-08-02 19:00:00",0.1389,2.79865,0.1389,2.38923333333333,1,1
"2025-08-02 20:00:00",0.04055,2.73448333333334,0.04055,2.32506666666667,1,1
"2025-08-02 21:00:00",0.246316666666667,4.14705,0.246316666666667,3.73748333333333,1,1
"2025-08-02 22:00:00",0.04295,1.2228,0.04295,0.813383333333333,1,1
"2025-08-02 23:00:00",0.06205,1.34305,0.06205,0.933633333333333,1,1
"2025-08-03 00:00:00",0.0556333333333333,1.83655,0.0556333333333333,1.42713333333333,1,1
"2025-08-03 01:00:00",0.150716666666667,2.22041666666667,0.150716666666667,1.811,1,1
"2025-08-03 02:00:00",0.14095,2.20655,0.14095,1.79713333333333,1,1
"2025-08-03 03:00:00",0.17535,2.43251666666667,0.17535,2.0231,1,1
"2025-08-03 04:00:00",0.138366666666667,1.59371666666667,0.138366666666667,1.1843,1,1
"2025-08-03 05:00:00",0.24975,1.5578,0.24975,1.14838333333333,1,1
"2025-08-03 06:00:00",0.496383333333333,2.18351666666667,0.496383333333333,1.7741,1,1
"2025-08-03 07:00:00",0.50745,1.31913333333333,0.50745,0.909716666666667,1,1
"2025-08-03 08:00:00",0.669316666666667,1.92416666666667,0.669316666666667,1.51475,1,1
"2025-08-03 09:00:00",0.9016,2.61301666666667,0.9016,2.2036,1,1
"2025-08-03 10:00:00",0.8698,2.17111666666667,0.8698,1.7617,1,1
"2025-08-03 11:00:00",1.70981666666667,3.18591666666667,1.70971666666667,2.7764,1,1
"2025-08-03 12:00:00",1.27128333333333,2.20993333333334,1.27128333333333,1.80051666666667,1,1
