"date..UTC.0.","NO..ppb.","NOy..ppb.","NO.Scaled..ppb.","NOy.Scaled..ppb.","qc_flag_NO","qc_flag_NOy"
"2025-07-01 00:00:00",0.077,2.73696666666667,0.077,2.10931666666667,1,1
"2025-07-01 01:00:00",0.0738333333333333,2.56081666666667,0.0738333333333333,1.9327,1,1
"2025-07-01 02:00:00",0.0782,3.87475,0.0782,3.24946666666667,1,1
"2025-07-01 03:00:00",0.101383333333333,3.31735734463277,0.101383333333333,2.69084745762712,1,1
"2025-07-01 04:00:00",0.151883333333333,2.47974122807018,0.151883333333333,1.85170175438596,1,1
"2025-07-01 05:00:00",0.405433333333333,3.20013333333334,0.40555,2.57346666666667,1,1
"2025-07-01 06:00:00",0.478116666666667,2.78233333333334,0.478116666666667,2.15475,1,1
"2025-07-01 07:00:00",1.0635,3.76453333333334,1.06421666666667,3.13886666666667,1,1
"2025-07-01 08:00:00",1.24975,4.13888333333334,1.25063333333333,3.514,1,1
"2025-07-01 09:00:00",1.32058333333333,4.5652,1.32158333333333,3.94118333333333,1,1
"2025-07-01 10:00:00",1.10465,4.56586666666667,1.10541666666667,3.94185,1,1
"2025-07-01 11:00:00",0.440033333333333,3.16031666666667,0.440033333333333,2.53333333333333,1,1
"2025-07-01 12:00:00",0.88715,5.0815,0.887583333333333,4.45856666666667,1,1
"2025-07-01 13:00:00",0.636583333333333,4.08101666666667,0.636583333333333,3.456,1,1
"2025-07-01 14:00:00",0.514583333333333,4.59858333333334,0.514583333333333,3.9746,1,1
"2025-07-01 15:00:00",0.595816666666667,4.62003333333334,0.595816666666667,3.99613333333333,1,1
"2025-07-01 16:00:00",0.657383333333333,5.16236666666667,0.657383333333333,4.53956666666667,1,1
"2025-07-01 17:00:00",0.690616666666667,5.7826,0.690616666666667,5.16101666666667,1,1
"2025-07-01 18:00:00",0.37145,4.63751666666667,0.37145,4.01365,1,1
"2025-07-01 19:00:00",0.299566666666667,4.73543333333334,0.299566666666667,4.11186666666667,1,1
"2025-07-01 20:00:00",0.150033333333333,6.91673333333334,0.150033333333333,6.2975,1,1
"2025-07-01 21:00:00",0.11075,8.01276666666667,0.11075,7.3958,1,1
"2025-07-01 22:00:00",0.09195,7.80471666666667,0.09195,7.1873,1,1
"2025-07-01 23:00:00",0.0768833333333333,5.31331666666667,0.0768833333333333,4.69095,1,1
"2025-07-02 00:00:00",0.0504666666666667,4.07913333333334,0.0504666666666667,3.45416666666667,1,1
