"date..UTC.0.","NO..ppb.","NOy..ppb.","qc_flag_NO","qc_flag_NOy"
"2024-08-01 00:00:00",0.0596166666666667,1.66256666666667,1,1
"2024-08-01 01:00:00",0.114433333333333,1.656,1,1
"2024-08-01 02:00:00",0.1001,1.92305,1,1
"2024-08-01 03:00:00",0.128266666666667,1.86181666666667,1,1
"2024-08-01 04:00:00",0.141183333333333,2.28806666666667,1,1
"2024-08-01 05:00:00",0.230216666666667,4.00565,1,1
"2024-08-01 06:00:00",0.405633333333333,7.95991666666667,1,1
"2024-08-01 07:00:00",8.02276666666667,21.5614333333333,1,1
"2024-08-01 08:00:00",1.71663333333333,10.8170833333333,1,1
"2024-08-01 09:00:00",6.7128,18.3006666666667,1,1
"2024-08-01 10:00:00",5.75103389830509,18.0104093220339,1,1
"2024-08-01 11:00:00",0.946169491525424,8.22286694915254,1,1
"2024-08-01 12:00:00",0.596766666666667,7.52573333333333,1,1
"2024-08-01 13:00:00",0.323474576271186,7.4552906779661,1,1
"2024-08-01 14:00:00",0.347813559322034,6.20483305084746,1,1
"2024-08-01 15:00:00",0.371237288135593,5.26008728813559,1,1
"2024-08-01 16:00:00",0.35545,4.188,1,1
"2024-08-01 17:00:00",0.282933333333333,4.73005,1,1
"2024-08-01 18:00:00",0.188333333333333,4.96828333333333,1,1
"2024-08-01 19:00:00",0.101016666666667,5.11898333333333,1,1
"2024-08-01 20:00:00",0.0755166666666667,5.16561666666667,1,1
"2024-08-01 21:00:00",0.08655,5.83351666666667,1,1
"2024-08-01 22:00:00",0.0854166666666667,4.07773333333333,1,1
"2024-08-01 23:00:00",0.11995,5.10771666666667,1,1
"2024-08-02 00:00:00",0.201766666666667,5.58116666666667,1,1
"2024-08-02 01:00:00",0.246783333333333,5.60561666666667,1,1
"2024-08-02 02:00:00",0.27955,6.47111666666667,1,1
"2024-08-02 03:00:00",0.29475,5.15081666666667,1,1
"2024-08-02 04:00:00",0.3433,4.81596666666667,1,1
"2024-08-02 05:00:00",0.936916666666667,7.50131666666667,1,1
"2024-08-02 06:00:00",2.744,13.6475833333333,1,1
"2024-08-02 07:00:00",1.56596666666667,8.83755,1,1
"2024-08-02 08:00:00",0.879366666666667,4.7901,1,1
"2024-08-02 09:00:00",0.610916666666667,2.84775,1,1
"2024-08-02 10:00:00",0.4671,2.04158333333333,1,1
"2024-08-02 11:00:00",0.577566666666667,2.40333333333333,1,1
"2024-08-02 12:00:00",0.4577,1.7015,1,1
"2024-08-02 13:00:00",0.393533333333333,1.30746666666667,1,1
"2024-08-02 14:00:00",0.403316666666667,1.40308333333333,1,1
"2024-08-02 15:00:00",0.364383333333333,1.62916666666667,1,1
"2024-08-02 16:00:00",0.3208,1.42658333333333,1,1
"2024-08-02 17:00:00",0.249583333333333,1.46678333333333,1,1
"2024-08-02 18:00:00",0.203883333333333,2.09168333333333,1,1
"2024-08-02 19:00:00",0.124566666666667,1.99398333333333,1,1
"2024-08-02 20:00:00",0.152633333333333,2.61706666666667,1,1
"2024-08-02 21:00:00",0.18725,3.24051666666667,1,1
"2024-08-02 22:00:00",0.0744166666666667,1.65135,1,1
"2024-08-02 23:00:00",0.0998833333333333,1.23583333333333,1,1
"2024-08-03 00:00:00",0.0816610169491525,0.806324576271186,1,1
"2024-08-03 01:00:00",0.0989833333333333,0.603533333333333,1,1
"2024-08-03 02:00:00",0.0895833333333333,0.413,1,1
"2024-08-03 03:00:00",0.0869333333333333,0.466533333333333,1,1
"2024-08-03 04:00:00",0.0956,0.79115,1,1
"2024-08-03 05:00:00",0.203,1.31343333333333,1,1
"2024-08-03 06:00:00",0.328133333333333,2.17996666666667,1,1
"2024-08-03 07:00:00",0.450216666666667,1.85653333333333,1,1
"2024-08-03 08:00:00",0.708633333333333,2.67638333333333,1,1
"2024-08-03 09:00:00",0.738216666666667,1.84936666666667,1,1
"2024-08-03 10:00:00",0.443133333333333,1.26936666666667,1,1
"2024-08-03 11:00:00",0.470116666666667,1.52138333333333,1,1
"2024-08-03 12:00:00",0.38245,1.25876666666667,1,1
"2024-08-03 13:00:00",0.349816666666667,0.9784,1,1
"2024-08-03 14:00:00",0.375483333333333,1.0018,1,1
"2024-08-03 15:00:00",0.36815,1.0924,1,1
"2024-08-03 16:00:00",0.487,1.75455,1,1
"2024-08-03 17:00:00",0.204466666666667,0.835283333333333,1,1
"2024-08-03 18:00:00",0.181533333333333,1.16416666666667,1,1
"2024-08-03 19:00:00",0.19365,2.19453333333333,1,1
"2024-08-03 20:00:00",0.120416666666667,1.90496666666667,1,1
"2024-08-03 21:00:00",0.123883333333333,2.4007,1,1
"2024-08-03 22:00:00",0.11895,1.50378333333333,1,1
"2024-08-03 23:00:00",0.141083333333333,1.28503333333333,1,1
"2024-08-04 00:00:00",0.161542372881356,1.82971440677966,1,1
"2024-08-04 01:00:00",0.1129,2.03776666666667,1,1
"2024-08-04 02:00:00",0.113083333333333,1.0155,1,1
"2024-08-04 03:00:00",0.1113,0.845233333333333,1,1
"2024-08-04 04:00:00",0.0887833333333333,1.04116666666667,1,1
"2024-08-04 05:00:00",0.0913666666666667,0.8204,1,1
"2024-08-04 06:00:00",0.216316666666667,1.0093,1,1
"2024-08-04 07:00:00",0.34135,1.469,1,1
"2024-08-04 08:00:00",0.423666666666667,1.25381666666667,1,1
"2024-08-04 09:00:00",0.51555,1.40673333333333,1,1
"2024-08-04 10:00:00",0.394716666666667,1.16951666666667,1,1
"2024-08-04 11:00:00",0.4592,1.2244,1,1
"2024-08-04 12:00:00",0.330716666666667,0.889233333333333,1,1
"2024-08-04 13:00:00",0.359933333333333,1.42645,1,1
"2024-08-04 14:00:00",0.327533333333333,1.28956666666667,1,1
"2024-08-04 15:00:00",0.386,1.554,1,1
"2024-08-04 16:00:00",0.393516666666667,1.35138333333333,1,1
"2024-08-04 17:00:00",0.242983333333333,1.29751666666667,1,1
"2024-08-04 18:00:00",0.2295,1.53291666666667,1,1
"2024-08-04 19:00:00",0.170583333333333,1.7642,1,1
"2024-08-04 20:00:00",0.11865,2.1036,1,1
"2024-08-04 21:00:00",0.0781333333333333,1.8987,1,1
"2024-08-04 22:00:00",0.111616666666667,1.60098333333333,1,1
"2024-08-04 23:00:00",0.0980333333333333,0.900433333333333,1,1
"2024-08-05 00:00:00",0.0975833333333333,0.943433333333333,1,1
"2024-08-05 01:00:00",0.168783333333333,1.33758333333333,1,1
