"date..UTC.0.","NO..ppb.","NOy..ppb.","qc_flag_NO","qc_flag_NOy"
"2022-08-01 00:00:00",0.36075,3.48566666666667,1,1
"2022-08-01 01:00:00",0.136083333333333,1.50231666666667,1,1
"2022-08-01 02:00:00",0.408683333333333,2.48391666666667,1,1
"2022-08-01 03:00:00",0.557483333333333,2.20816666666667,1,1
"2022-08-01 04:00:00",0.51015,2.74681666666667,1,1
"2022-08-01 05:00:00",0.45295,3.92871666666667,1,1
"2022-08-01 06:00:00",0.8472,5.76015,1,1
"2022-08-01 07:00:00",2.01643333333333,7.57936666666667,1,1
"2022-08-01 08:00:00",2.10786666666667,6.05636666666667,1,1
"2022-08-01 09:00:00",0.885033333333333,2.31028333333334,1,1
"2022-08-01 10:00:00",0.621816666666667,1.5404,1,1
"2022-08-01 11:00:00",0.5119,1.2926,1,1
"2022-08-01 12:00:00",0.401783333333333,1.00276666666667,1,1
"2022-08-01 13:00:00",0.4535,1.26296666666667,1,1
"2022-08-01 14:00:00",0.432433333333333,1.22456666666667,1,1
"2022-08-01 15:00:00",0.4381,1.38323333333333,1,1
"2022-08-01 16:00:00",0.416216666666667,2.0198,1,1
"2022-08-01 17:00:00",0.3088,2.50763333333334,1,1
"2022-08-01 18:00:00",0.193216666666667,2.27445,1,1
"2022-08-01 19:00:00",0.189483333333333,2.8019,1,1
"2022-08-01 20:00:00",0.22425,2.6279,1,1
"2022-08-01 21:00:00",0.174716666666667,2.27376666666667,1,1
"2022-08-01 22:00:00",0.201216666666667,1.66358333333333,1,1
"2022-08-01 23:00:00",0.291933333333333,1.23798333333333,1,1
"2022-08-02 00:00:00",0.2989,0.75205,1,1
"2022-08-02 01:00:00",0.36385,0.78275,1,1
"2022-08-02 02:00:00",0.396233333333333,0.568733333333334,1,1
"2022-08-02 03:00:00",0.26965,0.253283333333334,1,1
"2022-08-02 04:00:00",0.341733333333333,0.5514,1,1
"2022-08-02 05:00:00",1.62021666666667,2.90318333333334,1,1
"2022-08-02 06:00:00",2.07693333333333,3.59343333333334,1,1
"2022-08-02 07:00:00",1.99975,3.10581666666667,1,1
"2022-08-02 08:00:00",1.48753333333333,2.90016666666667,1,1
"2022-08-02 09:00:00",1.18508333333333,1.80165,1,1
"2022-08-02 10:00:00",1.48675,2.85143333333334,1,1
"2022-08-02 11:00:00",1.3437,2.20095,1,1
"2022-08-02 12:00:00",1.14331666666667,2.15128333333334,1,1
"2022-08-02 13:00:00",1.0124,1.79496666666667,1,1
"2022-08-02 14:00:00",0.935816666666667,2.01843333333334,1,1
"2022-08-02 15:00:00",0.6514,1.24711666666667,1,1
"2022-08-02 16:00:00",0.7876,1.44545,1,1
"2022-08-02 17:00:00",0.647916666666667,1.34903333333333,1,1
"2022-08-02 18:00:00",0.605483333333333,1.5722,1,1
"2022-08-02 19:00:00",0.4367,1.25226666666667,1,1
"2022-08-02 20:00:00",0.510533333333333,1.59598333333333,1,1
"2022-08-02 21:00:00",0.34195,1.2816,1,1
"2022-08-02 22:00:00",0.301016666666667,0.911683333333334,1,1
"2022-08-02 23:00:00",0.35715,0.814033333333334,1,1
"2022-08-03 00:00:00",0.2332,0.0942,1,1
"2022-08-03 01:00:00",0.309716666666667,0.15925,1,1
"2022-08-03 02:00:00",0.239183333333333,0,1,1
"2022-08-03 03:00:00",0.28585,0.449866666666667,1,1
"2022-08-03 04:00:00",0.468783333333333,0.89785,1,1
"2022-08-03 05:00:00",0.695283333333333,1.5574,1,1
"2022-08-03 06:00:00",1.06616666666667,2.46153333333334,1,1
"2022-08-03 07:00:00",1.43873333333333,2.96881666666667,1,1
