"date..UTC.0.","NO..ppb.","NOy..ppb.","qc_flag_NO","qc_flag_NOy"
"2020-07-01 00:00:00",0.133283333333333,0.40941666666667,1,1
"2020-07-01 01:00:00",0.241916666666667,1.17518333333334,1,1
"2020-07-01 02:00:00",0.23345,0.939300000000003,1,1
"2020-07-01 03:00:00",0.251866666666667,0.674850000000003,1,1
"2020-07-01 04:00:00",0.225616666666667,0.711800000000003,1,1
"2020-07-01 05:00:00",0.30745,1.16573333333334,1,1
"2020-07-01 06:00:00",1.20848333333333,3.70858333333334,1,1
"2020-07-01 07:00:00",1.36233333333333,3.98948333333334,1,1
"2020-07-01 08:00:00",1.20521666666667,3.06383333333334,1,1
"2020-07-01 09:00:00",1.10026666666667,2.79003333333334,1,1
"2020-07-01 10:00:00",1.0052,2.3463,1,1
"2020-07-01 11:00:00",0.906083333333333,2.01248333333334,1,1
"2020-07-01 12:00:00",0.890066666666667,1.9351,1,1
"2020-07-01 13:00:00",0.734483333333333,1.95613333333334,1,1
"2020-07-01 14:00:00",1.0257,2.27145,1,1
"2020-07-01 15:00:00",0.703583333333333,1.95973333333334,1,1
"2020-07-01 16:00:00",0.499783333333333,1.58346666666667,1,1
"2020-07-01 17:00:00",0.537533333333333,2.28033333333334,1,1
"2020-07-01 18:00:00",0.462033333333333,1.74875,1,1
"2020-07-01 19:00:00",0.349683333333333,1.53973333333334,1,1
"2020-07-01 20:00:00",0.595,2.68971666666667,1,1
"2020-07-01 21:00:00",0.924466666666667,3.87738333333334,1,1
"2020-07-01 22:00:00",0.513166666666667,3.48213333333334,1,1
"2020-07-01 23:00:00",0.106783333333333,1.30118333333334,1,1
"2020-07-02 00:00:00",0.126383333333333,0.674800000000003,1,1
"2020-07-02 01:00:00",0.152983333333333,0.643650000000003,1,1
"2020-07-02 02:00:00",0.139466666666667,0.73686666666667,1,1
"2020-07-02 03:00:00",0.1753,0.77046666666667,1,1
"2020-07-02 04:00:00",0.14785,0.99796666666667,1,1
"2020-07-02 05:00:00",0.439633333333333,2.03033333333334,1,1
"2020-07-02 06:00:00",1.14626666666667,4.22178333333334,1,1
"2020-07-02 07:00:00",1.97375,5.69058333333334,1,1
"2020-07-02 08:00:00",1.73621666666667,4.02063333333334,1,1
"2020-07-02 09:00:00",0.908616666666667,2.07546666666667,1,1
"2020-07-02 10:00:00",0.587333333333333,1.5237,1,1
"2020-07-02 11:00:00",0.50585,1.59905,1,1
"2020-07-02 12:00:00",0.696083333333333,2.09673333333334,1,1
"2020-07-02 13:00:00",0.4566,1.57975,1,1
"2020-07-02 14:00:00",0.438183333333333,1.7272,1,1
"2020-07-02 15:00:00",0.469466666666667,2.02481666666667,1,1
"2020-07-02 16:00:00",0.365166666666667,2.275,1,1
"2020-07-02 17:00:00",0.5206,2.3936,1,1
"2020-07-02 18:00:00",0.241816666666667,2.38816666666667,1,1
"2020-07-02 19:00:00",0.331333333333333,2.98988333333334,1,1
"2020-07-02 20:00:00",0.277083333333333,3.2951,1,1
"2020-07-02 21:00:00",0.0935166666666667,1.511,1,1
"2020-07-02 22:00:00",0.12255,2.46065,1,1
"2020-07-02 23:00:00",0.09075,1.34538333333334,1,1
"2020-07-03 00:00:00",0.1461,0.77261666666667,1,1
"2020-07-03 01:00:00",0.169183333333333,1.02341666666667,1,1
"2020-07-03 02:00:00",0.172933333333333,1.06188333333334,1,1
"2020-07-03 03:00:00",0.193733333333333,1.16735,1,1
"2020-07-03 04:00:00",0.319633333333333,1.72886666666667,1,1
"2020-07-03 05:00:00",0.5662,1.83513333333334,1,1
"2020-07-03 06:00:00",0.669466666666667,2.43958333333334,1,1
"2020-07-03 07:00:00",1.19891666666667,3.57536666666667,1,1
"2020-07-03 08:00:00",1.07495,2.90871666666667,1,1
"2020-07-03 09:00:00",0.76035,1.64846666666667,1,1
"2020-07-03 10:00:00",0.807333333333333,1.7432,1,1
"2020-07-03 11:00:00",0.69285,2.06386666666667,1,1
"2020-07-03 12:00:00",0.799883333333333,2.21116666666667,1,1
"2020-07-03 13:00:00",0.659683333333333,2.02495,1,1
"2020-07-03 14:00:00",0.547183333333333,1.56008333333334,1,1
"2020-07-03 15:00:00",0.40095,1.46195,1,1
"2020-07-03 16:00:00",0.4138,1.27548333333334,1,1
"2020-07-03 17:00:00",0.374833333333333,1.3267,1,1
"2020-07-03 18:00:00",0.282,1.31103333333334,1,1
"2020-07-03 19:00:00",0.250783333333333,1.29626666666667,1,1
"2020-07-03 20:00:00",0.251333333333333,1.34615,1,1
"2020-07-03 21:00:00",0.212883333333333,0.992650000000003,1,1
"2020-07-03 22:00:00",0.234516666666667,0.885200000000003,1,1
"2020-07-03 23:00:00",0.261316666666667,0.96066666666667,1,1
"2020-07-04 00:00:00",0.2218,0.591200000000003,1,1
"2020-07-04 01:00:00",0.281516666666667,0.68261666666667,1,1
"2020-07-04 02:00:00",0.232283333333333,0.592183333333337,1,1
"2020-07-04 03:00:00",0.193816666666667,0.349100000000003,1,1
"2020-07-04 04:00:00",0.2033,0.38371666666667,1,1
"2020-07-04 05:00:00",0.213083333333333,0.395533333333337,1,1
"2020-07-04 06:00:00",0.4756,1.058,1,1
"2020-07-04 07:00:00",0.608916666666667,1.33498333333334,1,1
"2020-07-04 08:00:00",0.91465,1.59521666666667,1,1
"2020-07-04 09:00:00",0.857566666666667,1.23801666666667,1,1
"2020-07-04 10:00:00",0.75765,1.03726666666667,1,1
"2020-07-04 11:00:00",0.765466666666667,1.4701,1,1
"2020-07-04 12:00:00",0.710333333333333,1.48275,1,1
"2020-07-04 13:00:00",0.5541,1.53638333333334,1,1
"2020-07-04 14:00:00",0.5669,1.64861666666667,1,1
"2020-07-04 15:00:00",0.706033333333333,2.0233,1,1
"2020-07-04 16:00:00",0.675116666666667,1.90591666666667,1,1
"2020-07-04 17:00:00",0.772083333333333,1.61035,1,1
"2020-07-04 18:00:00",0.595966666666667,1.09911666666667,1,1
"2020-07-04 19:00:00",0.4951,0.814550000000003,1,1
"2020-07-04 20:00:00",0.376183333333333,0.793783333333337,1,1
"2020-07-04 21:00:00",0.2719,0.559233333333337,1,1
"2020-07-04 22:00:00",0.2249,0.415750000000003,1,1
"2020-07-04 23:00:00",0.215766666666667,0.23635,1,1
"2020-07-05 00:00:00",0.2284,0.16608333333334,1,1
"2020-07-05 01:00:00",0.175083333333333,0,1,1
"2020-07-05 02:00:00",0.186266666666667,0.0552666666666701,1,1
"2020-07-05 03:00:00",0.212333333333333,0.0645833333333401,1,1
"2020-07-05 04:00:00",0.219866666666667,0.25161666666667,1,1
"2020-07-05 05:00:00",0.218483333333333,0.186,1,1
"2020-07-05 06:00:00",0.276633333333333,0.410050000000003,1,1
"2020-07-05 07:00:00",0.26055,0.28176666666667,1,1
"2020-07-05 08:00:00",0.246583333333333,0.18793333333334,1,1
"2020-07-05 09:00:00",0.228983333333333,0.13473333333334,1,1
"2020-07-05 10:00:00",0.24875,0.15001666666667,1,1
"2020-07-05 11:00:00",0.3069,0.33043333333334,1,1
"2020-07-05 12:00:00",0.312133333333333,0.33508333333334,1,1
"2020-07-05 13:00:00",0.349133333333333,0.53151666666667,1,1
"2020-07-05 14:00:00",0.353983333333333,0.59016666666667,1,1
"2020-07-05 15:00:00",0.308433333333333,0.714650000000003,1,1
"2020-07-05 16:00:00",0.262283333333333,0.572533333333337,1,1
"2020-07-05 17:00:00",0.300333333333333,0.73281666666667,1,1
"2020-07-05 18:00:00",0.259916666666667,0.505383333333337,1,1
"2020-07-05 19:00:00",0.256866666666667,0.606650000000003,1,1
"2020-07-05 20:00:00",0.22425,0.587933333333337,1,1
"2020-07-05 21:00:00",0.172383333333333,0.431600000000003,1,1
"2020-07-05 22:00:00",0.09585,0.12965,1,1
"2020-07-05 23:00:00",0.164733333333333,0.13858333333334,1,1
"2020-07-06 00:00:00",0.0991666666666667,0.52606666666667,1,1
"2020-07-06 01:00:00",0.180633333333333,0.29505,1,1
"2020-07-06 02:00:00",0.140933333333333,0.479100000000003,1,1
"2020-07-06 03:00:00",0.12565,0.20838333333334,1,1
"2020-07-06 04:00:00",0.291866666666667,1.34425,1,1
"2020-07-06 05:00:00",0.361016666666667,1.26333333333334,1,1
"2020-07-06 06:00:00",0.701383333333333,1.53048333333334,1,1
"2020-07-06 07:00:00",0.849816666666667,1.80806666666667,1,1
"2020-07-06 08:00:00",0.49355,0.95891666666667,1,1
"2020-07-06 09:00:00",0.46625,1.06598333333334,1,1
"2020-07-06 10:00:00",0.376333333333333,0.897633333333337,1,1
"2020-07-06 11:00:00",0.346166666666667,0.888183333333337,1,1
"2020-07-06 12:00:00",0.379316666666667,1.11811666666667,1,1
"2020-07-06 13:00:00",0.4846,0.999683333333337,1,1
"2020-07-06 14:00:00",0.424983333333333,0.971400000000003,1,1
"2020-07-06 15:00:00",0.324433333333333,0.681100000000003,1,1
"2020-07-06 16:00:00",0.37625,0.930633333333337,1,1
"2020-07-06 17:00:00",0.2421,0.793333333333337,1,1
"2020-07-06 18:00:00",0.234283333333333,1.01605,1,1
"2020-07-06 19:00:00",0.15045,1.13815,1,1
"2020-07-06 20:00:00",0.184333333333333,1.76423333333334,1,1
"2020-07-06 21:00:00",0.101183333333333,2.02003333333334,1,1
"2020-07-06 22:00:00",0.154083333333333,3.44635,1,1
"2020-07-06 23:00:00",0.12335,2.1308,1,1
"2020-07-07 00:00:00",0.0904166666666667,1.20386666666667,1,1
"2020-07-07 01:00:00",0.0856,1.48038333333334,1,1
"2020-07-07 02:00:00",0.14845,1.18221666666667,1,1
"2020-07-07 03:00:00",0.191033333333333,1.3565,1,1
"2020-07-07 04:00:00",0.168133333333333,1.38246666666667,1,1
"2020-07-07 05:00:00",0.643133333333333,2.91076666666667,1,1
"2020-07-07 06:00:00",3.86955,8.05861666666667,1,1
"2020-07-07 07:00:00",2.52508333333333,6.0647,1,1
"2020-07-07 08:00:00",3.73373333333333,7.74441666666667,1,1
"2020-07-07 09:00:00",1.9276,4.3757,1,1
