"date..UTC.0.","NO..ppb.","NOy..ppb.","NO.Scaled..ppb.","NOy.Scaled..ppb.","qc_flag_NO","qc_flag_NOy"
"2025-04-01 00:00:00",0.125440677966102,4.4601186440678,0.125440677966102,4.464,1,1
"2025-04-01 01:00:00",0.0991833333333333,4.16693333333333,0.0991833333333333,4.17016666666667,1,1
"2025-04-01 02:00:00",0.0680833333333333,4.44505,0.0680833333333333,4.44881666666667,1,1
"2025-04-01 03:00:00",0.0743166666666667,6.3566,0.0743166666666667,6.3618,1,1
"2025-04-01 04:00:00",0.152833333333333,11.6033333333333,0.152833333333333,11.6127166666667,1,1
"2025-04-01 05:00:00",0.199783333333333,8.4706,0.199783333333333,8.4775,1,1
"2025-04-01 06:00:00",0.566533333333333,5.9754,0.566533333333333,5.9804,1,1
"2025-04-01 07:00:00",0.852916666666667,5.2756,0.852916666666667,5.27998333333333,1,1
"2025-04-01 08:00:00",1.54511666666667,5.23936666666667,1.54511666666667,5.24366666666667,1,1
"2025-04-01 09:00:00",1.58861666666667,4.92076666666667,1.58861666666667,4.92475,1,1
"2025-04-01 10:00:00",1.09975,3.549,1.09975,3.552,1,1
"2025-04-01 11:00:00",1.03251666666667,3.48695,1.03251666666667,3.48971666666667,1,1
"2025-04-01 12:00:00",1.27811666666667,3.97906666666667,1.27811666666667,3.98241666666667,1,1
"2025-04-01 13:00:00",0.743283333333333,2.71946666666667,0.743283333333333,2.7216,1,1
"2025-04-01 14:00:00",0.9748,3.8263,0.9748,3.82951666666667,1,1
"2025-04-01 15:00:00",0.709883333333333,3.177,0.709883333333333,3.17983333333333,1,1
"2025-04-01 16:00:00",0.5202,3.00083333333333,0.5202,3.00315,1,1
"2025-04-01 17:00:00",0.317183333333333,3.3515,0.317183333333333,3.3543,1,1
"2025-04-01 18:00:00",0.148883333333333,4.49188333333333,0.148883333333333,4.49546666666667,1,1
"2025-04-01 19:00:00",0.0444333333333333,4.38263333333333,0.0444333333333333,4.38641666666667,1,1
"2025-04-01 20:00:00",0.0584833333333333,4.68171666666667,0.0584833333333333,4.68553333333333,1,1
"2025-04-01 21:00:00",0.0750833333333333,4.42628333333333,0.0750833333333333,4.42998333333333,1,1
"2025-04-01 22:00:00",0.0795333333333333,4.61705,0.0795333333333333,4.62088333333333,1,1
"2025-04-01 23:00:00",0.0709666666666667,4.00326666666667,0.0709666666666667,4.00645,1,1
"2025-04-02 00:00:00",0.0573389830508475,3.29998305084746,0.0573389830508475,3.30298305084746,1,1
"2025-04-02 01:00:00",0.0786666666666667,3.15876666666667,0.0786666666666667,3.16165,1,1
"2025-04-02 02:00:00",0.0759166666666667,3.15933333333333,0.0759166666666667,3.16233333333333,1,1
"2025-04-02 03:00:00",0.0930333333333333,3.64516666666667,0.0930333333333333,3.6484,1,1
"2025-04-02 04:00:00",0.15005,8.21775,0.15005,8.2247,1,1
"2025-04-02 05:00:00",0.2838,10.3081833333333,0.2838,10.3167666666667,1,1
"2025-04-02 06:00:00",3.0243,17.1812166666667,3.02495,17.1955333333333,1,1
"2025-04-02 07:00:00",3.83658333333333,14.4447,3.83758333333333,14.4567,1,1
"2025-04-02 08:00:00",3.45258333333333,11.37345,3.45358333333333,11.3829666666667,1,1
"2025-04-02 09:00:00",1.86155,6.5358,1.86171666666667,6.54126666666667,1,1
"2025-04-02 10:00:00",1.03143333333333,3.8267,1.03148333333333,3.82976666666667,1,1
"2025-04-02 11:00:00",0.51925,2.35638333333333,0.51925,2.35838333333333,1,1
"2025-04-02 12:00:00",0.63645,2.5639,0.63645,2.5659,1,1
"2025-04-02 13:00:00",0.625816666666667,2.65573333333333,0.625816666666667,2.6579,1,1
"2025-04-02 14:00:00",0.598833333333333,2.97966666666667,0.598833333333333,2.9822,1,1
"2025-04-02 15:00:00",0.611033333333333,3.39243333333333,0.611033333333333,3.39535,1,1
"2025-04-02 16:00:00",0.610516666666667,3.30075,0.610516666666667,3.30368333333333,1,1
"2025-04-02 17:00:00",0.410766666666667,3.76871666666667,0.410766666666667,3.77186666666667,1,1
"2025-04-02 18:00:00",0.166333333333333,3.53418333333333,0.166333333333333,3.53718333333333,1,1
"2025-04-02 19:00:00",0.0796,4.17695,0.0796,4.18046666666667,1,1
"2025-04-02 20:00:00",0.0847333333333333,4.35348333333333,0.0847333333333333,4.35703333333333,1,1
"2025-04-02 21:00:00",0.117383333333333,5.53343333333333,0.117383333333333,5.53813333333333,1,1
"2025-04-02 22:00:00",0.154466666666667,6.06275,0.154466666666667,6.06783333333333,1,1
"2025-04-02 23:00:00",0.104033333333333,4.9535,0.104033333333333,4.95755,1,1
"2025-04-03 00:00:00",0.122084745762712,3.96925423728814,0.122084745762712,3.97232203389831,1,1
"2025-04-03 01:00:00",0.122766666666667,4.12218333333333,0.122766666666667,4.12556666666667,1,1
"2025-04-03 02:00:00",0.125733333333333,4.60686666666667,0.125733333333333,4.61086666666667,1,1
