"date..UTC.0.","NO..ppb.","NOy..ppb.","qc_flag_NO","qc_flag_NOy"
"2023-02-01 00:00:00",-0.0415666666666667,0.836833333333334,1,1
"2023-02-01 01:00:00",0.0565,0.572883333333334,1,1
"2023-02-01 02:00:00",0.166133333333333,0.675133333333334,1,1
"2023-02-01 03:00:00",0.33685,0.241266666666667,1,1
"2023-02-01 04:00:00",0.41375,0.308783333333334,1,1
"2023-02-01 05:00:00",0.3712,0.536433333333334,1,1
"2023-02-01 06:00:00",1.0255,3.1849,1,1
"2023-02-01 07:00:00",1.03595,5.1295,1,1
"2023-02-01 08:00:00",1.2275,7.00955,1,1
"2023-02-01 09:00:00",1.88375,7.13698333333334,1,1
"2023-02-01 10:00:00",0.77675,3.69875,1,1
"2023-02-01 11:00:00",0.717066666666667,3.5399,1,1
"2023-02-01 12:00:00",0.851183333333333,3.74046666666667,1,1
"2023-02-01 13:00:00",0.742683333333333,3.43765,1,1
"2023-02-01 14:00:00",0.84735,3.74323333333334,1,1
"2023-02-01 15:00:00",0.62265,4.11641666666667,1,1
"2023-02-01 16:00:00",0.5265,5.40138333333334,1,1
"2023-02-01 17:00:00",0.5439,5.85633333333334,1,1
"2023-02-01 18:00:00",0.57485,4.46825,1,1
"2023-02-01 19:00:00",0.407616666666667,2.88413333333334,1,1
"2023-02-01 20:00:00",0.360483333333333,3.63783333333334,1,1
"2023-02-01 21:00:00",0.3476,3.16305,1,1
"2023-02-01 22:00:00",0.4048,3.11353333333334,1,1
"2023-02-01 23:00:00",0.3932,2.1756,1,1
"2023-02-02 00:00:00",0.3368,1.85576666666667,1,1
"2023-02-02 01:00:00",0.266016666666667,1.1881,1,1
"2023-02-02 02:00:00",0.347616666666667,1.84721666666667,1,1
"2023-02-02 03:00:00",0.4067,1.73428333333334,1,1
"2023-02-02 04:00:00",0.600433333333333,2.65555,1,1
"2023-02-02 05:00:00",0.58355,2.94751666666667,1,1
"2023-02-02 06:00:00",1.4748,5.34708333333334,1,1
"2023-02-02 07:00:00",1.37428333333333,7.97795,1,1
"2023-02-02 08:00:00",1.87361666666667,10.78425,1,1
"2023-02-02 09:00:00",1.39881666666667,7.55725,1,1
"2023-02-02 10:00:00",1.76216666666667,7.55095,1,1
"2023-02-02 11:00:00",0.982433333333333,4.01608333333334,1,1
"2023-02-02 12:00:00",1.09591666666667,4.18583333333334,1,1
"2023-02-02 13:00:00",1.05663333333333,3.97116666666667,1,1
"2023-02-02 14:00:00",1.04758333333333,4.44131666666667,1,1
"2023-02-02 15:00:00",0.929716666666667,5.00871666666667,1,1
"2023-02-02 16:00:00",1.05818333333333,5.8323,1,1
"2023-02-02 17:00:00",0.608383333333333,3.78123333333334,1,1
"2023-02-02 18:00:00",0.61005,4.13901666666667,1,1
"2023-02-02 19:00:00",0.533116666666667,3.78891666666667,1,1
"2023-02-02 20:00:00",0.5776,3.03118333333334,1,1
"2023-02-02 21:00:00",0.3199,3.078,1,1
"2023-02-02 22:00:00",0.326666666666667,2.48005,1,1
"2023-02-02 23:00:00",0.263366666666667,1.50221666666667,1,1
"2023-02-03 00:00:00",0.320416666666667,1.54733333333334,1,1
"2023-02-03 01:00:00",0.309866666666667,1.00071666666667,1,1
"2023-02-03 02:00:00",0.267316666666667,0.951283333333334,1,1
"2023-02-03 03:00:00",0.281666666666667,0.9574,1,1
"2023-02-03 04:00:00",0.258733333333333,0.665616666666667,1,1
"2023-02-03 05:00:00",0.424283333333333,1.44023333333334,1,1
"2023-02-03 06:00:00",0.59835,3.62563333333334,1,1
"2023-02-03 07:00:00",1.01813333333333,6.80961666666667,1,1
"2023-02-03 08:00:00",0.8387,9.18118333333334,1,1
"2023-02-03 09:00:00",1.56381666666667,9.76958333333334,1,1
"2023-02-03 10:00:00",1.3097,6.82181666666667,1,1
"2023-02-03 11:00:00",1.222,4.84938333333334,1,1
"2023-02-03 12:00:00",0.839333333333333,3.12348333333334,1,1
"2023-02-03 13:00:00",0.5372,3.32356666666667,1,1
"2023-02-03 14:00:00",0.492,5.17756666666667,1,1
"2023-02-03 15:00:00",0.4675,4.7492,1,1
"2023-02-03 16:00:00",0.3734,5.85995,1,1
"2023-02-03 17:00:00",0.276316666666667,6.15876666666667,1,1
"2023-02-03 18:00:00",0.3196,4.57768333333334,1,1
"2023-02-03 19:00:00",0.181166666666667,3.7641,1,1
"2023-02-03 20:00:00",0.214416666666667,3.86275,1,1
"2023-02-03 21:00:00",0.208716666666667,4.5783,1,1
"2023-02-03 22:00:00",0.24925,5.77095,1,1
"2023-02-03 23:00:00",0.354383333333333,6.84441666666667,1,1
"2023-02-04 00:00:00",0.375333333333333,4.48806666666667,1,1
"2023-02-04 01:00:00",0.336,3.80986666666667,1,1
"2023-02-04 02:00:00",0.388633333333333,2.19366666666667,1,1
"2023-02-04 03:00:00",0.256166666666667,1.66576666666667,1,1
"2023-02-04 04:00:00",0.344033333333333,1.87195,1,1
"2023-02-04 05:00:00",0.254366666666667,1.48856666666667,1,1
"2023-02-04 06:00:00",0.376666666666667,3.70033333333334,1,1
"2023-02-04 07:00:00",0.4598,7.06738333333334,1,1
"2023-02-04 08:00:00",1.19543333333333,9.96116666666667,1,1
"2023-02-04 09:00:00",0.903133333333333,7.8114,1,1
"2023-02-04 10:00:00",0.958266666666667,7.07936666666667,1,1
"2023-02-04 11:00:00",1.16483333333333,6.67505,1,1
"2023-02-04 12:00:00",0.866116666666667,4.66175,1,1
"2023-02-04 13:00:00",0.829933333333333,5.44575,1,1
"2023-02-04 14:00:00",0.9093,5.75436666666667,1,1
"2023-02-04 15:00:00",0.6164,5.15683333333334,1,1
"2023-02-04 16:00:00",0.6783,8.0781,1,1
"2023-02-04 17:00:00",0.609916666666667,9.68158333333334,1,1
"2023-02-04 18:00:00",0.67395,9.38475,1,1
"2023-02-04 19:00:00",0.5131,8.76278333333334,1,1
"2023-02-04 20:00:00",0.892266666666667,10.0865333333333,1,1
"2023-02-04 21:00:00",0.305683333333333,4.83423333333334,1,1
"2023-02-04 22:00:00",0.291233333333333,2.08473333333334,1,1
"2023-02-04 23:00:00",0.112783333333333,1.82506666666667,1,1
"2023-02-05 00:00:00",0.112566666666667,2.35563333333334,1,1
"2023-02-05 01:00:00",0.3014,2.53318333333334,1,1
"2023-02-05 02:00:00",0.258,2.54656666666667,1,1
"2023-02-05 03:00:00",0.169333333333333,2.2291,1,1
"2023-02-05 04:00:00",0.1591,2.15276666666667,1,1
"2023-02-05 05:00:00",0.175966666666667,2.45855,1,1
"2023-02-05 06:00:00",0.142133333333333,3.73026666666667,1,1
"2023-02-05 07:00:00",0.187566666666667,6.0895,1,1
"2023-02-05 08:00:00",0.805816666666667,9.62031666666667,1,1
"2023-02-05 09:00:00",1.57496666666667,9.69861666666667,1,1
"2023-02-05 10:00:00",1.97755,10.54065,1,1
"2023-02-05 11:00:00",1.2482,6.96601666666667,1,1
"2023-02-05 12:00:00",0.973366666666667,5.28238333333334,1,1
"2023-02-05 13:00:00",1.2651,6.96743333333334,1,1
"2023-02-05 14:00:00",1.33278333333333,9.01518333333334,1,1
"2023-02-05 15:00:00",2.313,12.7178166666667,1,1
