"date..UTC.0.","NO..ppb.","NOy..ppb.","qc_flag_NO","qc_flag_NOy"
"2022-03-01 00:00:00",0.206666666666667,3.59665,1,1
"2022-03-01 01:00:00",0.224883333333333,2.23548333333333,1,1
"2022-03-01 02:00:00",0.239433333333333,3.3862,1,1
"2022-03-01 03:00:00",0.165516666666667,3.15315,1,1
"2022-03-01 04:00:00",0.201583333333333,3.3975,1,1
"2022-03-01 05:00:00",0.275083333333333,3.85276666666666,1,1
"2022-03-01 06:00:00",0.370983333333333,6.71295,1,1
"2022-03-01 07:00:00",1.53488333333333,11.60305,1,1
"2022-03-01 08:00:00",4.54888333333333,17.91205,1,1
"2022-03-01 09:00:00",5.67446666666667,16.1616,1,1
"2022-03-01 10:00:00",3.68921666666667,12.3519166666666,1,1
"2022-03-01 11:00:00",2.70658333333333,8.35141666666666,1,1
"2022-03-01 12:00:00",1.34435,4.95018333333333,1,1
"2022-03-01 13:00:00",0.889383333333333,5.08635,1,1
"2022-03-01 14:00:00",0.86165,5.0936,1,1
"2022-03-01 15:00:00",0.690266666666667,3.97211666666666,1,1
"2022-03-01 16:00:00",0.607566666666667,4.50536666666666,1,1
"2022-03-01 17:00:00",0.3228,3.59723333333333,1,1
"2022-03-01 18:00:00",0.264466666666667,3.57945,1,1
"2022-03-01 19:00:00",0.2282,4.0826,1,1
"2022-03-01 20:00:00",0.256733333333333,3.31905,1,1
"2022-03-01 21:00:00",2.46166666666667,7.34176666666666,1,1
"2022-03-01 22:00:00",2.96813333333333,8.32095,1,1
"2022-03-01 23:00:00",0.78675,2.35236666666666,1,1
"2022-03-02 00:00:00",0.511116666666667,1.89575,1,1
"2022-03-02 01:00:00",0.2615,0.64746666666666,1,1
"2022-03-02 02:00:00",0.1884,0.92025,1,1
"2022-03-02 03:00:00",0.178,2.91285,1,1
"2022-03-02 04:00:00",0.2734,6.85991666666666,1,1
"2022-03-02 05:00:00",0.46565,13.9255333333333,1,1
"2022-03-02 06:00:00",0.844533333333333,17.7906166666666,1,1
"2022-03-02 07:00:00",0.8256,13.2036666666666,1,1
"2022-03-02 08:00:00",1.00788333333333,9.81865,1,1
"2022-03-02 09:00:00",1.78013333333333,10.8863666666667,1,1
"2022-03-02 10:00:00",1.23311666666667,9.58401666666666,1,1
"2022-03-02 11:00:00",1.28426666666667,8.82408333333333,1,1
"2022-03-02 12:00:00",0.931683333333333,8.58295,1,1
"2022-03-02 13:00:00",1.19976666666667,10.4947166666667,1,1
"2022-03-02 14:00:00",1.14703333333333,11.322,1,1
"2022-03-02 15:00:00",0.837,10.5545333333333,1,1
"2022-03-02 16:00:00",0.761516666666667,11.8679833333333,1,1
"2022-03-02 17:00:00",0.527366666666667,12.3338,1,1
"2022-03-02 18:00:00",0.465383333333333,13.1486333333333,1,1
"2022-03-02 19:00:00",0.847333333333333,15.4383166666666,1,1
"2022-03-02 20:00:00",2.34943333333333,19.8314666666666,1,1
"2022-03-02 21:00:00",0.5992,15.0133666666666,1,1
"2022-03-02 22:00:00",0.6,14.6155333333333,1,1
"2022-03-02 23:00:00",0.455366666666667,14.9345166666666,1,1
"2022-03-03 00:00:00",0.8158,14.96125,1,1
"2022-03-03 01:00:00",0.367483333333333,12.4255333333333,1,1
"2022-03-03 02:00:00",0.45195,13.7225333333333,1,1
"2022-03-03 03:00:00",0.57575,16.35125,1,1
"2022-03-03 04:00:00",0.6148,17.37795,1,1
"2022-03-03 05:00:00",0.886016666666667,18.5712166666666,1,1
"2022-03-03 06:00:00",1.26375,19.67135,1,1
"2022-03-03 07:00:00",4.57415,23.4653,1,1
"2022-03-03 08:00:00",10.42185,29.9237,1,1
"2022-03-03 09:00:00",10.0765666666667,27.4735166666666,1,1
"2022-03-03 10:00:00",6.27445,21.3536333333333,1,1
"2022-03-03 11:00:00",6.39506666666667,21.52305,1,1
"2022-03-03 12:00:00",7.87946666666667,22.8618666666666,1,1
"2022-03-03 13:00:00",4.43888333333333,19.5896666666666,1,1
"2022-03-03 14:00:00",1.92285,13.2994,1,1
"2022-03-03 15:00:00",1.61086666666667,12.8321166666666,1,1
"2022-03-03 16:00:00",1.44571666666667,15.0563833333333,1,1
"2022-03-03 17:00:00",1.20085,17.1024333333333,1,1
