"date..UTC.0.","NO..ppb.","NOy..ppb.","NO.Scaled..ppb.","NOy.Scaled..ppb.","qc_flag_NO","qc_flag_NOy"
"2025-03-01 00:00:00",21.2640508474576,43.4699491525424,21.2664237288136,43.4877966101695,1,1
"2025-03-01 01:00:00",23.3577,42.84115,23.36035,42.8587666666667,1,1
"2025-03-01 02:00:00",10.9529833333333,27.6746,10.9542333333333,27.6860166666667,1,1
"2025-03-01 03:00:00",8.5654,25.2049333333333,8.5664,25.2154333333333,1,1
"2025-03-01 04:00:00",4.99498333333333,19.3101,4.9959,19.3179333333333,1,1
"2025-03-01 05:00:00",3.58536666666667,17.3064333333333,3.58553333333333,17.3136166666667,1,1
"2025-03-01 06:00:00",11.582813559322,26.7813389830508,11.5843050847458,26.792406779661,1,1
"2025-03-01 07:00:00",31.39235,48.0655166666667,31.396,48.0855666666667,1,1
"2025-03-01 08:00:00",30.0106206896552,46.3161379310345,30.0141896551724,46.3353103448276,1,1
"2025-03-01 09:00:00",8.31063333333333,24.6408666666667,8.31171666666667,24.6511166666667,1,1
"2025-03-01 10:00:00",2.14351666666667,8.1108,2.14351666666667,8.11423333333333,1,1
"2025-03-01 11:00:00",1.39323333333333,5.95733333333333,1.39323333333333,5.95976666666667,1,1
"2025-03-01 12:00:00",1.31866666666667,6.09998333333333,1.31866666666667,6.10258333333333,1,1
"2025-03-01 13:00:00",1.0193,5.19156666666667,1.0193,5.19356666666667,1,1
"2025-03-01 14:00:00",0.8154,4.84538333333333,0.8154,4.84738333333333,1,1
"2025-03-01 15:00:00",0.608233333333333,5.10271666666667,0.608233333333333,5.10471666666667,1,1
"2025-03-01 16:00:00",1.09886666666667,9.04666666666667,1.09893333333333,9.05043333333333,1,1
"2025-03-01 17:00:00",0.331133333333333,9.92608333333333,0.331133333333333,9.93026666666667,1,1
"2025-03-01 18:00:00",2.33893333333333,19.1730333333333,2.33913333333333,19.1811,4,4
"2025-03-01 19:00:00",11.7976166666667,40.8592666666667,11.799,40.87645,4,4
"2025-03-01 20:00:00",44.87445,80.4822166666667,44.8797166666667,80.51615,4,4
"2025-03-01 21:00:00",84.9158644067797,119.616254237288,84.9259661016949,119.666779661017,4,4
"2025-03-01 22:00:00",94.13045,128.542383333333,94.1417333333333,128.596733333333,4,4
"2025-03-01 23:00:00",69.2156333333333,101.466383333333,69.2238666666667,101.509333333333,4,4
"2025-03-02 00:00:00",29.928406779661,59.8917796610169,29.9320169491525,59.9172372881356,4,4
