"date..UTC.0.","NO..ppb.","NOy..ppb.","NO.Scaled..ppb.","NOy.Scaled..ppb.","qc_flag_NO","qc_flag_NOy"
"2025-01-01 00:00:00",0.855833333333333,0.83065,NA,NA,1,1
"2025-01-01 01:00:00",0.877466666666667,0.74225,NA,NA,1,1
"2025-01-01 02:00:00",0.863783333333333,0.6794,NA,NA,1,1
"2025-01-01 03:00:00",0.821866666666667,0.682833333333333,NA,NA,1,1
"2025-01-01 04:00:00",0.9755,1.18471666666667,NA,NA,1,1
"2025-01-01 05:00:00",0.819066666666667,0.72825,NA,NA,1,1
"2025-01-01 06:00:00",0.875733333333333,1.13113333333333,NA,NA,1,1
"2025-01-01 07:00:00",0.73815,0.806133333333333,NA,NA,1,1
"2025-01-01 08:00:00",0.82065,2.05381666666667,NA,NA,1,1
"2025-01-01 09:00:00",0.805783333333333,2.3095,NA,NA,1,1
"2025-01-01 10:00:00",0.924433333333333,2.503,NA,NA,1,1
"2025-01-01 11:00:00",1.4508,4.02808333333333,NA,NA,1,1
"2025-01-01 12:00:00",1.15661666666667,3.06406666666667,NA,NA,1,1
"2025-01-01 13:00:00",1.27936666666667,2.80033333333333,NA,NA,1,1
"2025-01-01 14:00:00",1.05243333333333,3.60855,NA,NA,1,1
"2025-01-01 15:00:00",0.90105,4.1143,NA,NA,1,1
"2025-01-01 16:00:00",0.571133333333333,3.9532,NA,NA,1,1
"2025-01-01 17:00:00",0.554683333333333,5.27171666666667,NA,NA,1,1
"2025-01-01 18:00:00",1.21315,8.58463333333333,NA,NA,1,1
"2025-01-01 19:00:00",1.46738333333333,8.2229,NA,NA,1,1
"2025-01-01 20:00:00",1.05338333333333,9.89116666666667,NA,NA,1,1
"2025-01-01 21:00:00",0.731366666666667,7.77928333333333,NA,NA,1,1
"2025-01-01 22:00:00",0.76075,9.23551666666667,NA,NA,1,1
"2025-01-01 23:00:00",0.0934166666666667,5.0714,NA,NA,1,1
"2025-01-02 00:00:00",0.10505,4.07365,NA,NA,1,1
"2025-01-02 01:00:00",0.108766666666667,2.01321666666667,NA,NA,1,1
"2025-01-02 02:00:00",0.109833333333333,1.29328333333333,NA,NA,1,1
"2025-01-02 03:00:00",0.11725,2.74955,NA,NA,1,1
"2025-01-02 04:00:00",0.106833333333333,3.0665,NA,NA,1,1
"2025-01-02 05:00:00",0.10985,4.92368333333333,NA,NA,1,1
"2025-01-02 06:00:00",1.69878333333333,10.2183666666667,NA,NA,1,1
