"date..UTC.0.","NO..ppb.","NOy..ppb.","qc_flag_NO","qc_flag_NOy"
"2019-12-01 00:00:00",2.43011666666667,19.1787333333333,1,1
"2019-12-01 01:00:00",0.90945,15.2306333333333,1,1
"2019-12-01 02:00:00",NA,NA,2,2
"2019-12-01 03:00:00",NA,NA,2,2
"2019-12-01 04:00:00",0.750583333333333,13.2318166666666,1,1
"2019-12-01 05:00:00",1.61301666666667,14.1857833333333,1,1
"2019-12-01 06:00:00",1.62476666666667,13.1198333333333,1,1
"2019-12-01 07:00:00",0.571716666666667,8.94348333333333,1,1
"2019-12-01 08:00:00",1.04685,9.03591666666666,1,1
"2019-12-01 09:00:00",1.80371666666667,10.3924333333333,1,1
"2019-12-01 10:00:00",2.77973333333333,11.6705666666666,1,1
"2019-12-01 11:00:00",2.81685,11.2667833333333,1,1
"2019-12-01 12:00:00",2.388,10.0375333333333,1,1
"2019-12-01 13:00:00",2.45768333333333,11.1335333333333,1,1
"2019-12-01 14:00:00",0.9203,7.38386666666666,1,1
"2019-12-01 15:00:00",1.47643333333333,9.8414,1,1
"2019-12-01 16:00:00",2.6762,18.8633333333333,1,1
"2019-12-01 17:00:00",2.65091666666667,21.1223,1,1
"2019-12-01 18:00:00",6.36088333333333,26.4003666666666,1,1
"2019-12-01 19:00:00",11.0938666666667,31.7557666666666,1,1
"2019-12-01 20:00:00",1.98178333333333,19.5480833333333,1,1
"2019-12-01 21:00:00",3.5099,22.3640666666666,1,1
"2019-12-01 22:00:00",1.93378333333333,17.5642333333333,1,1
"2019-12-01 23:00:00",0.429733333333333,14.3101333333333,1,1
"2019-12-02 00:00:00",0.55715,15.6776,1,1
"2019-12-02 01:00:00",0.58605,14.45375,1,1
"2019-12-02 02:00:00",0.323116666666667,12.1881833333333,1,1
"2019-12-02 03:00:00",0.354883333333333,10.9646,1,1
"2019-12-02 04:00:00",0.446,10.2973666666667,1,1
"2019-12-02 05:00:00",1.53975,12.9694666666666,1,1
"2019-12-02 06:00:00",7.64236666666667,22.8537166666666,1,1
"2019-12-02 07:00:00",13.80535,35.2476166666666,1,1
"2019-12-02 08:00:00",11.1959666666667,31.2164333333333,1,1
"2019-12-02 09:00:00",21.0820166666667,42.5888333333333,1,1
"2019-12-02 10:00:00",4.17423333333333,17.65625,1,1
"2019-12-02 11:00:00",3.60041666666667,15.56915,1,1
"2019-12-02 12:00:00",6.91755,23.6639833333333,1,1
"2019-12-02 13:00:00",3.80061666666667,18.0852166666666,1,1
"2019-12-02 14:00:00",2.27972881355932,14.7370638418079,1,1
"2019-12-02 15:00:00",8.52931666666667,28.5438333333333,1,1
"2019-12-02 16:00:00",16.7585,38.5486333333333,1,1
"2019-12-02 17:00:00",21.9222166666667,42.9962333333333,1,1
"2019-12-02 18:00:00",11.73855,30.4068,1,1
"2019-12-02 19:00:00",11.8055833333333,30.9978333333333,1,1
"2019-12-02 20:00:00",8.05665,26.4681666666666,1,1
"2019-12-02 21:00:00",14.018,31.2034166666666,1,1
"2019-12-02 22:00:00",4.91623333333333,20.0660666666666,1,1
"2019-12-02 23:00:00",0.98305,12.1294,1,1
"2019-12-03 00:00:00",0.431416666666667,6.31833333333333,1,1
"2019-12-03 01:00:00",0.606616666666667,6.17205,1,1
"2019-12-03 02:00:00",NA,NA,2,2
"2019-12-03 03:00:00",NA,NA,2,2
"2019-12-03 04:00:00",0.147383333333333,2.7365,1,1
"2019-12-03 05:00:00",0.542066666666667,7.12695,1,1
"2019-12-03 06:00:00",5.05636666666667,18.0264166666666,1,1
"2019-12-03 07:00:00",10.70535,27.86475,1,1
"2019-12-03 08:00:00",19.6907333333333,39.11475,1,1
"2019-12-03 09:00:00",12.4648833333333,29.9053,1,1
"2019-12-03 10:00:00",5.58756666666667,17.6489166666666,1,1
"2019-12-03 11:00:00",2.48046666666667,10.0020333333333,1,1
"2019-12-03 12:00:00",1.83815,7.45738333333333,1,1
"2019-12-03 13:00:00",2.15261666666667,9.01455,1,1
"2019-12-03 14:00:00",2.54585,11.6910666666666,1,1
"2019-12-03 15:00:00",3.82746666666667,17.8087166666666,1,1
"2019-12-03 16:00:00",13.2697692307692,31.7731371794871,1,1
"2019-12-03 17:00:00",26.1454166666667,46.1542166666666,1,1
"2019-12-03 18:00:00",29.4664166666667,50.1136166666666,1,1
"2019-12-03 19:00:00",25.4881,46.0136333333333,1,1
"2019-12-03 20:00:00",15.7228666666667,35.3769333333333,1,1
"2019-12-03 21:00:00",8.2534,27.1758166666666,1,1
"2019-12-03 22:00:00",4.79495,23.8358333333333,1,1
"2019-12-03 23:00:00",2.5647,18.5762166666666,1,1
"2019-12-04 00:00:00",1.38666666666667,15.7634833333333,1,1
"2019-12-04 01:00:00",0.455533333333333,11.00575,1,1
"2019-12-04 02:00:00",1.12708333333333,13.1506333333333,1,1
"2019-12-04 03:00:00",0.904416666666667,11.7676333333333,1,1
"2019-12-04 04:00:00",0.489533333333333,10.3678333333333,1,1
"2019-12-04 05:00:00",1.3207,12.3685833333333,1,1
"2019-12-04 06:00:00",1.44491666666667,13.8634,1,1
"2019-12-04 07:00:00",5.09503333333333,19.49565,1,1
"2019-12-04 08:00:00",28.5734666666667,45.7753333333333,1,1
"2019-12-04 09:00:00",31.78615,53.6785833333333,1,1
"2019-12-04 10:00:00",17.3124680851064,37.3483184397163,1,1
"2019-12-04 11:00:00",NA,NA,0,0
"2019-12-04 12:00:00",2.5533,11.2038166666667,1,1
"2019-12-04 13:00:00",1.63743333333333,8.5609,1,1
"2019-12-04 14:00:00",1.41261666666667,10.5052833333333,1,1
"2019-12-04 15:00:00",3.11046666666667,17.0495166666666,1,1
"2019-12-04 16:00:00",9.15456666666667,29.80025,1,1
"2019-12-04 17:00:00",35.91805,60.0103333333333,1,1
"2019-12-04 18:00:00",20.6988166666667,44.3399,1,1
"2019-12-04 19:00:00",14.7675666666667,35.5630666666666,1,1
"2019-12-04 20:00:00",3.59186666666667,21.02355,1,1
"2019-12-04 21:00:00",3.5091,20.2842166666666,1,1
"2019-12-04 22:00:00",11.237,27.3907666666666,1,1
"2019-12-04 23:00:00",12.69815,25.9797833333333,1,1
"2019-12-05 00:00:00",0.65215,9.03468333333333,1,1
"2019-12-05 01:00:00",0.572416666666667,8.9542,1,1
"2019-12-05 02:00:00",NA,NA,2,2
"2019-12-05 03:00:00",NA,NA,2,2
"2019-12-05 04:00:00",1.78476666666667,10.36865,1,1
"2019-12-05 05:00:00",1.61953333333333,10.0500666666667,1,1
"2019-12-05 06:00:00",3.98293333333333,16.5525166666666,1,1
"2019-12-05 07:00:00",8.75756666666667,25.0735666666666,1,1
"2019-12-05 08:00:00",13.4072166666667,29.6871333333333,1,1
"2019-12-05 09:00:00",7.46351666666667,22.3124833333333,1,1
"2019-12-05 10:00:00",2.84266666666667,11.7118,1,1
"2019-12-05 11:00:00",2.93856666666667,11.5991,1,1
"2019-12-05 12:00:00",3.23696666666667,12.96775,1,1
"2019-12-05 13:00:00",3.11491666666667,13.7945,1,1
"2019-12-05 14:00:00",1.80275,10.2731166666667,1,1
"2019-12-05 15:00:00",1.16948333333333,8.9491,1,1
"2019-12-05 16:00:00",0.88805,7.53241666666666,1,1
"2019-12-05 17:00:00",0.631616666666667,5.89371666666666,1,1
"2019-12-05 18:00:00",0.62035,4.99425,1,1
"2019-12-05 19:00:00",0.367166666666667,3.74095,1,1
"2019-12-05 20:00:00",0.437383333333333,4.21603333333333,1,1
"2019-12-05 21:00:00",0.344966666666667,3.30991666666666,1,1
"2019-12-05 22:00:00",0.27295,2.5777,1,1
"2019-12-05 23:00:00",0.333783333333333,3.02393333333333,1,1
"2019-12-06 00:00:00",0.172583333333333,1.15026666666666,1,1
"2019-12-06 01:00:00",0.1942,0.537399999999997,1,1
"2019-12-06 02:00:00",0.362866666666667,1.56171666666666,1,1
"2019-12-06 03:00:00",0.3779,1.6613,1,1
"2019-12-06 04:00:00",0.356283333333333,1.2637,1,1
"2019-12-06 05:00:00",0.450916666666667,2.03771666666666,1,1
"2019-12-06 06:00:00",0.90455,3.8213,1,1
"2019-12-06 07:00:00",0.786133333333333,5.98345,1,1
"2019-12-06 08:00:00",1.0531,6.7311,1,1
"2019-12-06 09:00:00",0.82835,6.40971666666666,1,1
"2019-12-06 10:00:00",0.686383333333333,4.07215,1,1
"2019-12-06 11:00:00",0.648566666666667,3.4396,1,1
"2019-12-06 12:00:00",1.2384,4.69563333333333,1,1
"2019-12-06 13:00:00",0.746783333333333,4.84848333333333,1,1
"2019-12-06 14:00:00",0.832666666666667,5.35396666666666,1,1
"2019-12-06 15:00:00",2.16548333333333,6.96501666666666,1,1
"2019-12-06 16:00:00",0.4604,4.80141666666666,1,1
"2019-12-06 17:00:00",0.5806,5.81653333333333,1,1
"2019-12-06 18:00:00",0.530716666666667,5.22066666666666,1,1
"2019-12-06 19:00:00",0.499383333333333,5.57538333333333,1,1
"2019-12-06 20:00:00",0.464866666666667,5.40373333333333,1,1
"2019-12-06 21:00:00",0.445166666666667,4.3595,1,1
"2019-12-06 22:00:00",0.381083333333333,4.24125,1,1
"2019-12-06 23:00:00",0.154183333333333,1.6191,1,1
