"datetime","particle_concentration","qc_flag_particle_concentration"
"2023-12-11 06:00:00",NA,"0b"
"2023-12-11 07:00:00",NA,"0b"
"2023-12-11 08:00:00",NA,"0b"
"2023-12-11 09:00:00",NA,"0b"
"2023-12-11 10:00:00",NA,"0b"
"2023-12-11 11:00:00",NA,"0b"
"2023-12-11 12:00:00",NA,"0b"
"2023-12-11 13:00:00",NA,"0b"
"2023-12-11 14:00:00",NA,"0b"
"2023-12-11 15:00:00",NA,"0b"
"2023-12-11 16:00:00",NA,"0b"
"2023-12-11 17:00:00",NA,"0b"
"2023-12-11 18:00:00",NA,"0b"
"2023-12-11 19:00:00",NA,"0b"
"2023-12-11 20:00:00",NA,"0b"
"2023-12-11 21:00:00",NA,"0b"
"2023-12-11 22:00:00",NA,"0b"
"2023-12-11 23:00:00",NA,"0b"
"2023-12-12 00:00:00",NA,"0b"
"2023-12-12 01:00:00",NA,"0b"
"2023-12-12 02:00:00",NA,"0b"
"2023-12-12 03:00:00",NA,"0b"
"2023-12-12 04:00:00",NA,"0b"
"2023-12-12 05:00:00",NA,"0b"
"2023-12-12 06:00:00",NA,"0b"
"2023-12-12 07:00:00",NA,"0b"
"2023-12-12 08:00:00",NA,"0b"
"2023-12-12 09:00:00",NA,"0b"
"2023-12-12 10:00:00",NA,"0b"
"2023-12-12 11:00:00",NA,"0b"
"2023-12-12 12:00:00",6150.54651692667,"1b"
"2023-12-12 13:00:00",NA,"2b"
"2023-12-12 14:00:00",7914.32080079167,"1b"
"2023-12-12 15:00:00",5243.08972981833,"1b"
"2023-12-12 16:00:00",7541.67114258167,"1b"
"2023-12-12 17:00:00",11753.5581949817,"1b"
"2023-12-12 18:00:00",12621.657877605,"1b"
"2023-12-12 19:00:00",12472.8462890633,"1b"
"2023-12-12 20:00:00",7932.36071777833,"1b"
"2023-12-12 21:00:00",3993.85358072167,"1b"
"2023-12-12 22:00:00",5981.05229492167,"1b"
"2023-12-12 23:00:00",6313.18758137833,"1b"
"2023-12-13 00:00:00",6665.75042317833,"1b"
"2023-12-13 01:00:00",NA,"2b"
"2023-12-13 02:00:00",NA,"2b"
"2023-12-13 03:00:00",NA,"2b"
"2023-12-13 04:00:00",NA,"2b"
"2023-12-13 05:00:00",NA,"2b"
"2023-12-13 06:00:00",NA,"2b"
"2023-12-13 07:00:00",NA,"2b"
"2023-12-13 08:00:00",NA,"2b"
"2023-12-13 09:00:00",NA,"2b"
"2023-12-13 10:00:00",NA,"2b"
"2023-12-13 11:00:00",NA,"2b"
"2023-12-13 12:00:00",NA,"2b"
"2023-12-13 13:00:00",NA,"2b"
"2023-12-13 14:00:00",NA,"2b"
"2023-12-13 15:00:00",NA,"2b"
"2023-12-13 16:00:00",NA,"2b"
"2023-12-13 17:00:00",NA,"2b"
"2023-12-13 18:00:00",NA,"2b"
"2023-12-13 19:00:00",NA,"2b"
"2023-12-13 20:00:00",NA,"2b"
"2023-12-13 21:00:00",NA,"2b"
"2023-12-13 22:00:00",NA,"2b"
"2023-12-13 23:00:00",NA,"2b"
"2023-12-14 00:00:00",NA,"2b"
"2023-12-14 01:00:00",NA,"2b"
"2023-12-14 02:00:00",NA,"2b"
"2023-12-14 03:00:00",NA,"2b"
"2023-12-14 04:00:00",NA,"2b"
"2023-12-14 05:00:00",NA,"2b"
"2023-12-14 06:00:00",NA,"2b"
"2023-12-14 07:00:00",NA,"2b"
"2023-12-14 08:00:00",NA,"2b"
"2023-12-14 09:00:00",NA,"2b"
"2023-12-14 10:00:00",NA,"2b"
"2023-12-14 11:00:00",NA,"2b"
"2023-12-14 12:00:00",NA,"2b"
"2023-12-14 13:00:00",NA,"2b"
"2023-12-14 14:00:00",NA,"2b"
"2023-12-14 15:00:00",NA,"2b"
"2023-12-14 16:00:00",NA,"2b"
"2023-12-14 17:00:00",NA,"2b"
"2023-12-14 18:00:00",NA,"2b"
"2023-12-14 19:00:00",NA,"2b"
"2023-12-14 20:00:00",NA,"2b"
"2023-12-14 21:00:00",NA,"2b"
"2023-12-14 22:00:00",NA,"2b"
"2023-12-14 23:00:00",NA,"2b"
"2023-12-15 00:00:00",NA,"2b"
"2023-12-15 01:00:00",NA,"2b"
"2023-12-15 02:00:00",NA,"2b"
"2023-12-15 03:00:00",NA,"2b"
"2023-12-15 04:00:00",NA,"2b"
"2023-12-15 05:00:00",NA,"2b"
"2023-12-15 06:00:00",NA,"2b"
"2023-12-15 07:00:00",NA,"2b"
"2023-12-15 08:00:00",NA,"2b"
"2023-12-15 09:00:00",NA,"2b"
"2023-12-15 10:00:00",NA,"2b"
"2023-12-15 11:00:00",NA,"2b"
"2023-12-15 12:00:00",NA,"2b"
"2023-12-15 13:00:00",NA,"2b"
"2023-12-15 14:00:00",NA,"2b"
"2023-12-15 15:00:00",NA,"2b"
"2023-12-15 16:00:00",NA,"2b"
"2023-12-15 17:00:00",NA,"2b"
"2023-12-15 18:00:00",NA,"2b"
"2023-12-15 19:00:00",NA,"2b"
"2023-12-15 20:00:00",NA,"2b"
"2023-12-15 21:00:00",NA,"2b"
"2023-12-15 22:00:00",NA,"2b"
"2023-12-15 23:00:00",NA,"2b"
"2023-12-16 00:00:00",NA,"2b"
"2023-12-16 01:00:00",NA,"2b"
"2023-12-16 02:00:00",NA,"2b"
"2023-12-16 03:00:00",NA,"2b"
"2023-12-16 04:00:00",NA,"2b"
"2023-12-16 05:00:00",NA,"2b"
"2023-12-16 06:00:00",NA,"2b"
"2023-12-16 07:00:00",NA,"2b"
"2023-12-16 08:00:00",NA,"2b"
"2023-12-16 09:00:00",NA,"2b"
"2023-12-16 10:00:00",NA,"2b"
"2023-12-16 11:00:00",NA,"2b"
"2023-12-16 12:00:00",NA,"2b"
"2023-12-16 13:00:00",NA,"2b"
"2023-12-16 14:00:00",NA,"2b"
"2023-12-16 15:00:00",NA,"2b"
"2023-12-16 16:00:00",NA,"2b"
"2023-12-16 17:00:00",NA,"2b"
"2023-12-16 18:00:00",NA,"2b"
"2023-12-16 19:00:00",NA,"2b"
"2023-12-16 20:00:00",NA,"2b"
"2023-12-16 21:00:00",NA,"2b"
"2023-12-16 22:00:00",NA,"2b"
"2023-12-16 23:00:00",NA,"2b"
"2023-12-17 00:00:00",NA,"2b"
"2023-12-17 01:00:00",NA,"2b"
"2023-12-17 02:00:00",NA,"2b"
"2023-12-17 03:00:00",NA,"2b"
"2023-12-17 04:00:00",NA,"2b"
"2023-12-17 05:00:00",NA,"2b"
"2023-12-17 06:00:00",NA,"2b"
"2023-12-17 07:00:00",NA,"2b"
"2023-12-17 08:00:00",NA,"2b"
"2023-12-17 09:00:00",NA,"2b"
"2023-12-17 10:00:00",NA,"2b"
"2023-12-17 11:00:00",NA,"2b"
"2023-12-17 12:00:00",NA,"2b"
"2023-12-17 13:00:00",NA,"2b"
"2023-12-17 14:00:00",NA,"2b"
"2023-12-17 15:00:00",NA,"2b"
"2023-12-17 16:00:00",NA,"2b"
"2023-12-17 17:00:00",NA,"2b"
"2023-12-17 18:00:00",NA,"2b"
"2023-12-17 19:00:00",NA,"2b"
"2023-12-17 20:00:00",NA,"2b"
"2023-12-17 21:00:00",NA,"2b"
"2023-12-17 22:00:00",NA,"2b"
"2023-12-17 23:00:00",NA,"2b"
"2023-12-18 00:00:00",NA,"2b"
"2023-12-18 01:00:00",NA,"2b"
"2023-12-18 02:00:00",NA,"2b"
"2023-12-18 03:00:00",NA,"2b"
"2023-12-18 04:00:00",NA,"2b"
"2023-12-18 05:00:00",NA,"2b"
"2023-12-18 06:00:00",NA,"2b"
"2023-12-18 07:00:00",NA,"2b"
"2023-12-18 08:00:00",NA,"2b"
"2023-12-18 09:00:00",NA,"2b"
"2023-12-18 10:00:00",NA,"2b"
"2023-12-18 11:00:00",NA,"2b"
"2023-12-18 12:00:00",NA,"2b"
"2023-12-18 13:00:00",NA,"2b"
"2023-12-18 14:00:00",NA,"2b"
"2023-12-18 15:00:00",NA,"2b"
"2023-12-18 16:00:00",NA,"2b"
"2023-12-18 17:00:00",NA,"2b"
"2023-12-18 18:00:00",NA,"2b"
"2023-12-18 19:00:00",NA,"2b"
"2023-12-18 20:00:00",NA,"2b"
"2023-12-18 21:00:00",NA,"2b"
"2023-12-18 22:00:00",NA,"2b"
"2023-12-18 23:00:00",NA,"2b"
"2023-12-19 00:00:00",NA,"2b"
"2023-12-19 01:00:00",NA,"2b"
"2023-12-19 02:00:00",NA,"2b"
"2023-12-19 03:00:00",NA,"2b"
"2023-12-19 04:00:00",NA,"2b"
"2023-12-19 05:00:00",NA,"2b"
"2023-12-19 06:00:00",NA,"2b"
"2023-12-19 07:00:00",NA,"2b"
"2023-12-19 08:00:00",NA,"2b"
"2023-12-19 09:00:00",NA,"2b"
"2023-12-19 10:00:00",NA,"2b"
"2023-12-19 11:00:00",NA,"2b"
"2023-12-19 12:00:00",NA,"2b"
"2023-12-19 13:00:00",NA,"2b"
"2023-12-19 14:00:00",NA,"2b"
"2023-12-19 15:00:00",NA,"2b"
"2023-12-19 16:00:00",NA,"2b"
"2023-12-19 17:00:00",NA,"2b"
"2023-12-19 18:00:00",NA,"2b"
"2023-12-19 19:00:00",NA,"2b"
"2023-12-19 20:00:00",NA,"2b"
"2023-12-19 21:00:00",NA,"2b"
"2023-12-19 22:00:00",NA,"2b"
"2023-12-19 23:00:00",NA,"2b"
"2023-12-20 00:00:00",NA,"2b"
"2023-12-20 01:00:00",NA,"2b"
"2023-12-20 02:00:00",NA,"2b"
"2023-12-20 03:00:00",NA,"2b"
"2023-12-20 04:00:00",NA,"2b"
"2023-12-20 05:00:00",NA,"2b"
"2023-12-20 06:00:00",NA,"2b"
"2023-12-20 07:00:00",NA,"2b"
"2023-12-20 08:00:00",NA,"2b"
"2023-12-20 09:00:00",NA,"2b"
"2023-12-20 10:00:00",NA,"2b"
"2023-12-20 11:00:00",NA,"2b"
"2023-12-20 12:00:00",NA,"2b"
"2023-12-20 13:00:00",2288.20078412353,"1b"
"2023-12-20 14:00:00",2606.26225414912,"1b"
"2023-12-20 15:00:00",NA,"2b"
"2023-12-20 16:00:00",3290.15837402167,"1b"
"2023-12-20 17:00:00",3179.71986898167,"1b"
"2023-12-20 18:00:00",3117.96882325,"1b"
"2023-12-20 19:00:00",3761.23627522833,"1b"
"2023-12-20 20:00:00",3405.20941569167,"1b"
"2023-12-20 21:00:00",3384.00698648833,"1b"
"2023-12-20 22:00:00",2500.03276367333,"1b"
"2023-12-20 23:00:00",1012.71859741,"1b"
"2023-12-21 00:00:00",880.521145625,"1b"
"2023-12-21 01:00:00",910.01658732,"1b"
"2023-12-21 02:00:00",671.020895388333,"1b"
"2023-12-21 03:00:00",587.151887,"1b"
"2023-12-21 04:00:00",485.271670023333,"1b"
"2023-12-21 05:00:00",632.845475768333,"1b"
"2023-12-21 06:00:00",1964.84826050167,"1b"
"2023-12-21 07:00:00",1616.16729533333,"1b"
"2023-12-21 08:00:00",2744.26172281333,"1b"
"2023-12-21 09:00:00",3246.826236975,"1b"
"2023-12-21 10:00:00",2351.19506226167,"1b"
"2023-12-21 11:00:00",2770.742793785,"1b"
"2023-12-21 12:00:00",2772.36457519167,"1b"
"2023-12-21 13:00:00",2247.36900432,"1b"
"2023-12-21 14:00:00",2725.08033040667,"1b"
"2023-12-21 15:00:00",1937.05953776,"1b"
"2023-12-21 16:00:00",1765.03202717833,"1b"
"2023-12-21 17:00:00",2019.70086060333,"1b"
"2023-12-21 18:00:00",2838.36518758167,"1b"
"2023-12-21 19:00:00",2667.03542276333,"1b"
"2023-12-21 20:00:00",2695.87837118167,"1b"
"2023-12-21 21:00:00",2641.26941731667,"1b"
"2023-12-21 22:00:00",2494.03568725,"1b"
"2023-12-21 23:00:00",1890.147690835,"1b"
"2023-12-22 00:00:00",1403.27427571833,"1b"
"2023-12-22 01:00:00",1267.797025555,"1b"
"2023-12-22 02:00:00",1164.992144775,"1b"
"2023-12-22 03:00:00",906.093855796667,"1b"
"2023-12-22 04:00:00",830.39659729,"1b"
"2023-12-22 05:00:00",1397.42555033,"1b"
"2023-12-22 06:00:00",1729.25569864667,"1b"
"2023-12-22 07:00:00",2362.297605385,"1b"
"2023-12-22 08:00:00",2402.62279052833,"1b"
"2023-12-22 09:00:00",2961.68427530667,"1b"
"2023-12-22 10:00:00",2605.07835693333,"1b"
"2023-12-22 11:00:00",2340.23950805333,"1b"
"2023-12-22 12:00:00",2670.35889892167,"1b"
"2023-12-22 13:00:00",2452.2217041,"1b"
"2023-12-22 14:00:00",2720.13367105667,"1b"
"2023-12-22 15:00:00",3365.06267496833,"1b"
"2023-12-22 16:00:00",4107.42672526167,"1b"
"2023-12-22 17:00:00",4432.39101969333,"1b"
"2023-12-22 18:00:00",3151.53786214,"1b"
"2023-12-22 19:00:00",3274.06379394667,"1b"
"2023-12-22 20:00:00",2613.1638794,"1b"
"2023-12-22 21:00:00",1819.56900025,"1b"
"2023-12-22 22:00:00",1126.36421407,"1b"
"2023-12-22 23:00:00",1083.35695292833,"1b"
"2023-12-23 00:00:00",814.830128986667,"1b"
"2023-12-23 01:00:00",825.268071495,"1b"
"2023-12-23 02:00:00",836.965498865,"1b"
"2023-12-23 03:00:00",718.579542033333,"1b"
"2023-12-23 04:00:00",580.171708173333,"1b"
"2023-12-23 05:00:00",839.490817256667,"1b"
"2023-12-23 06:00:00",976.732956446667,"1b"
"2023-12-23 07:00:00",1309.30096741167,"1b"
"2023-12-23 08:00:00",1195.392271935,"1b"
"2023-12-23 09:00:00",1578.55258382,"1b"
"2023-12-23 10:00:00",1540.82215068333,"1b"
"2023-12-23 11:00:00",1535.79775594333,"1b"
"2023-12-23 12:00:00",1532.45701700833,"1b"
"2023-12-23 13:00:00",1645.41177977833,"1b"
"2023-12-23 14:00:00",2732.69739583,"1b"
"2023-12-23 15:00:00",3272.84601237167,"1b"
"2023-12-23 16:00:00",2518.50118815167,"1b"
"2023-12-23 17:00:00",2525.61704305333,"1b"
"2023-12-23 18:00:00",2306.71447346667,"1b"
"2023-12-23 19:00:00",2258.427294925,"1b"
"2023-12-23 20:00:00",1486.23866577333,"1b"
"2023-12-23 21:00:00",2319.75994466167,"1b"
"2023-12-23 22:00:00",1558.75592956333,"1b"
"2023-12-23 23:00:00",778.789553835,"1b"
"2023-12-24 00:00:00",565.25236003,"1b"
"2023-12-24 01:00:00",514.44793854,"1b"
"2023-12-24 02:00:00",432.722268678333,"1b"
"2023-12-24 03:00:00",350.188738501667,"1b"
"2023-12-24 04:00:00",236.955874376667,"1b"
"2023-12-24 05:00:00",221.174535873333,"1b"
"2023-12-24 06:00:00",406.682407883333,"1b"
"2023-12-24 07:00:00",772.276641333333,"1b"
"2023-12-24 08:00:00",724.465203856667,"1b"
"2023-12-24 09:00:00",682.839502461667,"1b"
"2023-12-24 10:00:00",975.943099975,"1b"
"2023-12-24 11:00:00",1138.97474161667,"1b"
"2023-12-24 12:00:00",1385.99820308136,"1b"
"2023-12-24 13:00:00",2040.78066813167,"1b"
"2023-12-24 14:00:00",1710.79982909833,"1b"
"2023-12-24 15:00:00",2830.26843668833,"1b"
"2023-12-24 16:00:00",2368.88951822667,"1b"
"2023-12-24 17:00:00",1651.91648356,"1b"
"2023-12-24 18:00:00",1686.58594259,"1b"
"2023-12-24 19:00:00",1673.39329020333,"1b"
"2023-12-24 20:00:00",1544.07623291,"1b"
"2023-12-24 21:00:00",1304.05325724167,"1b"
"2023-12-24 22:00:00",1293.26282654333,"1b"
"2023-12-24 23:00:00",859.605776981667,"1b"
"2023-12-25 00:00:00",709.616642245,"1b"
"2023-12-25 01:00:00",700.145965578333,"1b"
"2023-12-25 02:00:00",782.260575361667,"1b"
"2023-12-25 03:00:00",542.570196026667,"1b"
"2023-12-25 04:00:00",640.802678425,"1b"
"2023-12-25 05:00:00",938.966776528333,"1b"
"2023-12-25 06:00:00",1170.11906127667,"1b"
"2023-12-25 07:00:00",827.462885538333,"1b"
"2023-12-25 08:00:00",890.446056111667,"1b"
"2023-12-25 09:00:00",1015.322656245,"1b"
"2023-12-25 10:00:00",1551.89048665667,"1b"
"2023-12-25 11:00:00",1168.934033205,"1b"
"2023-12-25 12:00:00",1287.46309814667,"1b"
"2023-12-25 13:00:00",1901.83128458,"1b"
"2023-12-25 14:00:00",1476.78912658667,"1b"
"2023-12-25 15:00:00",1664.17494710333,"1b"
"2023-12-25 16:00:00",1790.16948242,"1b"
"2023-12-25 17:00:00",1571.060283405,"1b"
"2023-12-25 18:00:00",1525.32803141167,"1b"
"2023-12-25 19:00:00",1409.66833190667,"1b"
"2023-12-25 20:00:00",1445.74002075167,"1b"
"2023-12-25 21:00:00",1291.144702145,"1b"
"2023-12-25 22:00:00",1217.40279846333,"1b"
"2023-12-25 23:00:00",1227.27825317333,"1b"
"2023-12-26 00:00:00",969.73628031,"1b"
"2023-12-26 01:00:00",808.347377516667,"1b"
"2023-12-26 02:00:00",892.114095051667,"1b"
"2023-12-26 03:00:00",954.96442261,"1b"
